	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL2380391_CHEMBL2380392_CHEMBL2380395_CHEMBL2380396	CHEMBL2380399_CHEMBL2380405	10 16 31 32 4 7 18 3 20 29 2 11 22 33 6 28 1	11 6 17 16 22 10 13	25 27 9 21 7 23 26	12 19 4 20 15 2
1	CHEMBL550148	CHEMBL83508	12 24 4 32 25 31 15 9 19 14 8 17 30 23 2 21 27 0 5 26 13	14 24 5 3 30 1 28 0	18 8 29	
