	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL2441111	CHEMBL2441286	33 68 27 22 0 39 80 70 53 14 21 34 2 41 78 62 48 42 43 52 63 45 10 36 37 5 46 26 76 23 13 30 19 55 74 20 4 17 1 24 29 71	37 42 15 10 0 33 26 27 6 12 34 25 3 38	17 23 8 35 36 45 13 2 31 21	16
1	CHEMBL2441284	CHEMBL2441283	33 68 27 22 0 39 80 70 8 49 67 2 60 50 14 11 62 48 42 43 52 63 45 10 36 37 5 46 6 3 65 47 75 82 16 28 73 9 17 1 24 29 71	37 42 15 10 0 33 26 27 6 12 34 25 3 38	17 23 8 35 36 45 13 2 31 21	16
2	CHEMBL3086534	CHEMBL3086535_CHEMBL3086536	33 61 14 53 34 0 2 70 27 35 38 44 66 25 56 77 50 51 40 15 69 58 13 23 74 18 20 12 76 32 81 31 54 83 57 7 64 79 72 59	9 7 29 24 41 5 4 30 1 32	44 19 11 18 22 14 43 40	20 39 28
