	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL3580669	CHEMBL3581150	23 47 1 22 53 51 24 42 32 6 33 7 5 16 41 10 60 49 46 37 2 52 39 9 31 48 26 20 43 0 3 57 58 11	8 26 21 3 24	0 14 36 15 45	23 38 10 29 7 1 42 4 6
1	CHEMBL3581121	CHEMBL4242549	28 44 14 7 5 33 1 6 42 32 24 54 18 40 51 53 55 35 29 36 8 13 43 20 26 50 48 31 34 27 15 19 45 21 25 17 59 38	16	35 41 30 20 19 11 44 37 34 28 33 31	
2	CHEMBL3581138	CHEMBL3581132	23 47 1 22 53 51 24 42 32 6 33 7 5 14 30 56 46 37 2 52 39 9 31 48 26 20 43 13 12 50 4	5 27 7 12 40 18 39 22	38 47 4 32	23 10 29 25 46
3	CHEMBL3581146	CHEMBL3581132	23 47 1 22 53 51 24 42 32 6 33 7 5 14 30 56 46 37 2 52 39 9 31 48 26 20 43 13 12 50 4	7 8 1 26 42 6 21 3 24	25 47 46 32	23 38 10 29 4
4	CHEMBL3581147	CHEMBL3581132	23 47 1 22 53 51 24 42 32 6 33 7 5 14 30 56 46 37 2 52 39 9 31 48 26 20 43 13 12 50 4	7 17 1 2 42 6 13 9 43	25 47 46 32	23 38 10 29 4
5	CHEMBL3581138	CHEMBL3581146	23 47 1 22 53 51 24 42 32 6 33 7 5 14 30 56 46 37 2 52 39 9 31 48 26 20 43 13 12 50 4	5 25 27 12 40 46 18 39 22	38 8 1 26 42 4 6 21 3 24	23 10 29 7
6	CHEMBL3581138	CHEMBL3581147	23 47 1 22 53 51 24 42 32 6 33 7 5 14 30 56 46 37 2 52 39 9 31 48 26 20 43 13 12 50 4	5 25 27 12 40 46 18 39 22	38 17 1 2 42 4 6 13 9 43	23 10 29 7
7	CHEMBL3581147	CHEMBL3581146	23 47 1 22 53 51 24 42 32 6 33 7 5 14 30 56 46 37 2 52 39 9 31 48 26 20 43 13 12 50 4	17 2 13 9 43	8 26 21 3 24	23 38 10 29 7 1 42 4 6
8	CHEMBL3581146	CHEMBL3581149	23 47 1 22 53 51 24 42 32 6 33 7 5 14 30 56 46 37 2 52 39 9 31 48 26 20 43 13 12 50 4	8 26 21 3 24	0 14 36 15 45	23 38 10 29 7 1 42 4 6
