	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL1162978	CHEMBL257966	86 1132 823 41 249 214 1295 667 1014 1331 185 1301 64 1480 1439 1535 950 1058 1384 846 1503 502 1090 1548 495 309 1096 273 1148 688 1225 634	1653 164 1027 226 968 1740 955 664	698 308 1557 114 1016 1549 1632	596 1293 1232 49
1	CHEMBL257967	CHEMBL1162978	86 1132 823 41 249 214 1295 667 1014 1331 185 1301 64 1480 1439 1535 950 1058 1384 846 1503 502 1090 1548 495 309 1096 273 1148 688 1225 634	698 308 270 27 1557 111 1 1209 950 1370 1723	1653 164 1027 226 968 1740 955 664	596 1293 1232 49
2	CHEMBL259533	CHEMBL1162978	86 1132 823 41 249 214 1295 667 1014 1331 185 1301 64 1480 1439 1535 950 1058 1384 846 1503 502 1090 1548 495 309 1096 273 1148 688 1225 634	925 308 1026 184 1185 1309 799 894 626 486 972 347 1311	1653 1232 49 226 968 1740 955 664	596 1293 1027 164
3	CHEMBL1162978	CHEMBL259534	86 1132 823 41 249 214 1295 667 1014 1331 185 1301 64 1480 1439 1535 950 1058 1384 846 1503 502 1090 1548 495 309 1096 273 1148 688 1225 634	1653 226 968 1740 664	925 308 1309 799 894 1549 1387 347	596 1293 164 1027 1232 49 955
4	CHEMBL1162978	CHEMBL259535	86 1132 823 41 249 214 1295 667 1014 1331 185 1301 64 1480 1439 1535 950 1058 1384 846 1503 502 1090 1548 495 309 1096 273 1148 688 1225 634	1653 1232 49 226 968 1740 955 664	925 308 1831 1644 1309 799 894 956 213 154 347	596 1293 164 1027
5	CHEMBL260912	CHEMBL1162978	86 1132 823 41 249 214 1295 667 1014 1331 185 1301 64 1480 1439 1535 950 1058 1384 846 1503 502 1090 1548 495 309 1096 273 1148 688 1225 634	925 308 270 1050 1309 799 690 1669 673 355 1658	1653 1027 1232 49 226 968 1740 955 664	596 1293 164
6	CHEMBL1162978	CHEMBL411044	86 1132 823 41 249 214 1295 667 1014 1331 185 1301 64 1480 1439 1535 950 1058 1384 846 1503 502 1090 1548 495 309 1096 273 1148 688 1225 634	1653 1232 49 226 968 1740 955 664	925 308 947 949 1309 799 894 724 1111 611 347	596 1293 164 1027
7	CHEMBL140072_CHEMBL153611	CHEMBL159816	645 1156 249 571 667 1014 823 41 1485 1056 1325 709 1400 214 1331 19 1185 1153 853 1526 1083 841 1237 1258 339 486 1363 1010 1326 464 391 1266 999 127 1323 1147 1000	221 700 1739 948	1688 1418 1212 158	788 958 308 270 123 1822 794 1451 1669 759
8	CHEMBL350499	CHEMBL159418	1034 438 840 746 640 1135 198 1400 249 214 1331 19 1185 1153 853 526 823 667 571 1233 90 176 1530 575 1212 591 629 215 172 161 1543 1266 999 127 1323 1147 1000 322 1453 1237 841 1170 1523 384 386 1384 622 385 792	916 364 1737	1346 1663 1690 1581 1071 773 554 856 549 686 180	
9	CHEMBL4281579	CHEMBL1626802	1034 1296 1241 908 340 1446 1439 449 28 441 252 419 806 1415 546 19 966 1003 1325 283 249 336 26 31 830 373 936 473 347 547 898 663 1100 1027 1106 1122 619 610 1032 959 850 84 248 188 1399 151 179	1758 535 354	1700 728 1680	
10	CHEMBL4286727	CHEMBL1626802	1034 1296 1241 908 340 1446 1439 449 28 441 252 419 806 1415 546 19 966 1003 1325 283 249 336 26 31 830 373 936 473 347 547 898 663 1100 1027 1106 1122 619 610 1032 959 850 84 248 188 1399 151 179	137	1700 728 1680	
11	CHEMBL173878	CHEMBL171854	493 134 175 1130 249 214 1233 1400 1331 1014 823 667 1295 1020 19 41 759 855 135 31 278 289 461 542 1384 386 1179 1523 1170 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1433 1025	1698 1609	122 1392
12	CHEMBL174335	CHEMBL171854	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1398 1605 27 1431 1025 1599 258 1209 157 1597 1327 1210	958 1359 220 432 1231 1609 247 1451 1669 659 1131 1798 401 318	788 308 270 1392
13	CHEMBL174815	CHEMBL171854	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1377 982 507 528 1333 1340 1709 1804 592 110 619 980 824	1359 220 432 1231 1392 1609 247 659 1131 1798 401 318	788 958 308 270 1451 1669
14	CHEMBL176136	CHEMBL171854	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	71 1721 240 354 637 1279 1010 1574 1161	1359 220 432 1231 1609 247 659 1131 1798 401 318	788 958 308 270 1392 1451 1669
15	CHEMBL366862	CHEMBL171854	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1125 370 18 227 167	1359 220 432 1231 1392 1609 247 659 1131 1798 401 318	788 958 308 270 1451 1669
16	CHEMBL171854	CHEMBL366962	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1359 220 432 1231 1392 1609 247 659 1131 1798 401 318	820 1094 354 256 927 882 454	788 958 308 270 1451 1669
17	CHEMBL444809	CHEMBL171854	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1377 982 507 529 1535 1709 1804 592 110 538 907 1735	1359 220 432 1231 1392 1609 247 659 1131 1798 401 318	788 958 308 270 1451 1669
18	CHEMBL174499	CHEMBL172360	1034 358 859 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 765 528 1202 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1700 728 1680	1346 1199 507 480 920 848 253 493 1007 632 298 1505	
19	CHEMBL172360	CHEMBL174558	1034 358 859 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 765 528 1202 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1346 1199 507 480 920 848 253 493 1007 632 298 1505	1758 1772 354 260 1392 1025 1479	
20	CHEMBL172360	CHEMBL175130	1034 358 859 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 765 528 1202 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1346 1199 480 920 848 253 493 1007 632 298 1505	1758 131 354 1101 655 1330 1282 1535 669 1651 1711 1117 241 342	507
21	CHEMBL176243	CHEMBL172360	1034 358 859 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 765 528 1202 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1758 1772 354 1107 1392 1609 620	1346 1199 507 480 920 848 253 493 1007 632 298 1505	
22	CHEMBL367953	CHEMBL172360	1034 358 859 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 765 528 1202 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	635 878 1338 175 331 312 250 530	480 920 848 493 1007 632 298 1505	1346 1199 507 253
23	CHEMBL369086	CHEMBL172360	1034 358 859 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 765 528 1202 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1758 535 354	1346 1199 507 480 920 848 253 493 1007 632 298 1505	
24	CHEMBL172360	CHEMBL369681	1034 358 859 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 765 528 1202 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1346 1199 507 480 920 848 253 493 1007 632 298 1505	1758 1772 354 1400 1299 191 1025 272 1611 537	
25	CHEMBL174335	CHEMBL173878	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1398 1605 27 1431 1599 258 1209 157 1597 1327 1210	958 1359 220 432 1606 247 1451 1669 659 1131 1798 1792 91	788 308 270 1392 1025
26	CHEMBL173878	CHEMBL174815	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1359 220 432 1606 1392 1025 247 659 1131 1798 1792 91	1377 982 507 528 1333 1340 1709 1804 592 110 619 980 824	788 958 308 270 1451 1669
27	CHEMBL173878	CHEMBL176136	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1359 220 432 1606 1025 247 659 1131 1798 1792 91	71 1721 240 354 637 1279 1010 1574 1161	788 958 308 270 1392 1451 1669
28	CHEMBL173878	CHEMBL366862	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1359 220 432 1606 1392 1025 247 659 1131 1798 1792 91	1125 370 18 227 167	788 958 308 270 1451 1669
29	CHEMBL173878	CHEMBL366962	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1359 220 432 1606 1392 1025 247 659 1131 1798 1792 91	820 1094 354 256 927 882 454	788 958 308 270 1451 1669
30	CHEMBL368544	CHEMBL173878	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1377 982 507 311 480 1513 1709 1804 592 110 1750 1754 418 232 874 323	1359 220 432 1606 1392 1025 247 659 1131 1798 1792 91	788 958 308 270 1451 1669
31	CHEMBL368984	CHEMBL173878	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1398 1605 27 1721 240 354 1599 258 1209 157 1118 1327 642 1161	958 1359 220 432 1606 1025 247 1451 1669 659 1131 1798 1792 91	788 308 270 1392
32	CHEMBL369130	CHEMBL173878	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1377 982 507 480 1513 1709 1804 592 110 323 874 232	1359 220 432 1606 1392 1025 247 659 1131 1798 1792 91	788 958 308 270 1451 1669
33	CHEMBL425142	CHEMBL173878	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1398 1028 27 1231 1609 1599 258 1209 711 1563 1153 103 401 318	958 1359 1606 1025 247 1451 1669 659 1131 1798 1792 91	788 308 270 220 432 1392
34	CHEMBL444809	CHEMBL173878	645 1156 249 1331 1014 823 667 1295 1020 19 41 759 855 135 31 1526 1083 495 1548 1090 502 1503 506 1284 1137 555 293 339 1290 673 734 1151 800 284	1377 982 507 529 1535 1709 1804 592 110 538 907 1735	1359 220 432 1606 1392 1025 247 659 1131 1798 1792 91	788 958 308 270 1451 1669
35	CHEMBL226564	CHEMBL173994	1471 1026 961 1130 1249 1304 702 817 31 1014 823 667 915 41 19 1020 32 787 1449 759 249 855 135 1267 536 1112 523 721 1022 436 1063 847 308 1408 409 1250 782 1158 285 555 1372 401 318 654 339 1290 673 734 1284 1151 800 284 1048 1035 476 600 1549	1249 1448 1160	442	
36	CHEMBL226616	CHEMBL173994	1034 358 1130 1249 1304 702 817 31 1014 823 667 915 41 19 1020 32 787 1449 759 249 855 135 1467 509 847 308 1408 409 1250 782 1158 285 555 1372 401 318 654 339 1290 673 734 1284 1151 800 284	1238 808 1160 1263 1353 363 204 1509 989 15 567 344 1120 932	131 354 655 1330 635 666 1514 1251 575 734 1839	1758 1525 878
37	CHEMBL226668	CHEMBL173994	1471 183 294 961 1130 1249 1304 702 817 31 1014 823 667 915 41 19 1020 32 787 1449 759 249 855 135 521 1508 1063 847 308 1408 409 1250 782 1158 285 555 1372 401 318 654 339 1290 673 734 1284 1151 800 284	25 922 1732 571 1216 138 108 1783 959	655 1330 635 684 410 575 734 1672	788 753 878
