	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL3751921	CHEMBL3754300	47 41 18 36 56 39 43 1 54 37 7 12 3 34 59 57 27 48 30 21 16 17 25 24 26 42 19 6 53 50 35 9 60 49 29 52 2	69 79 39 68 103 53 27	12 97	7 55
1	CHEMBL3753527	CHEMBL3752472	23 45 15 39 43 1 54 37 7 12 3 34 59 57 27 13 0 46 24 26 42 19 6 53 50 35 9 60 49 29 52 11	24 47 35 64 20 58	83 96 18 16 5 45 10 98 11	7 55
2	CHEMBL3753792	CHEMBL3752472	23 45 15 39 43 1 54 37 7 12 3 34 59 57 27 13 0 46 24 26 42 19 6 53 50 35 9 60 49 29 52 11	67 25 35 32 91 23 63 75 15	7 83 55 96 18 16 5 45 10 98 11	
3	CHEMBL3752816	CHEMBL3753017	33 44 4 39 43 1 54 37 7 12 3 34 59 57 27 31 20 8 24 26 42 19 6 53 50 35 9 60 49 29 52 38	73 95 77 40 71 1 4	41 0	78
4	CHEMBL3752816	CHEMBL3753095	33 44 4 39 43 1 54 37 7 12 3 34 59 57 27 31 20 8 24 26 42 19 6 53 50 35 9 60 49 29 52 38	73 95 77 40 78 71 1 4	67 25 35 19 23 70 26 59	
5	CHEMBL3753335	CHEMBL3752816	28 10 39 43 1 54 37 7 12 3 34 59 57 27 63 22 24 26 42 19 6 53 50 35 9 60 49 29 52 62	80 61 34 35 93 13 82 86 21 65	49 9 94 77 40 78 88 8 2 4	
6	CHEMBL3753792	CHEMBL3752816	28 10 39 43 1 54 37 7 12 3 34 59 57 27 63 22 24 26 42 19 6 53 50 35 9 60 49 29 52 62	38 51 17 35 32 91 104 31 74 75 15	49 9 94 77 40 78 88 8 2 4	
7	CHEMBL3753857	CHEMBL3752816	28 10 39 43 1 54 37 7 12 3 34 59 57 27 63 22 24 26 42 19 6 53 50 35 9 60 49 29 52 62	80 61 34 19 36 92 82 102 76 66 101 48 46	49 9 94 77 40 78 88 8 2 4	
8	CHEMBL3752816	CHEMBL3753916	33 44 4 39 43 1 54 37 7 12 3 34 59 57 27 31 20 8 24 26 42 19 6 53 50 35 9 60 49 29 52 38	77 40 78 71 1 4	89 100 68 56 28 62	73 95
9	CHEMBL3752816	CHEMBL3754235	33 44 4 39 43 1 54 37 7 12 3 34 59 57 27 31 20 8 24 26 42 19 6 53 50 35 9 60 49 29 52 38	73 95 77 40 71 1 4	41 42 72 68 33	78
10	CHEMBL3752816	CHEMBL3754300	28 10 39 43 1 54 37 7 12 3 34 59 57 27 63 22 24 26 42 19 6 53 50 35 9 60 49 29 52 62	49 9 94 77 40 78 88 8 2 4	80 61 34 37 44 55 97 82 46 29 43 22	
11	CHEMBL3753095	CHEMBL3753017	33 44 4 39 43 1 54 37 7 12 3 34 59 57 27 31 20 8 24 26 42 19 6 53 50 35 9 60 49 29 52 38	67 25 35 19 23 70 26 59	41 0 78	
12	CHEMBL3753335	CHEMBL3753017	28 10 39 43 1 54 37 7 12 3 34 59 57 27 63 22 24 26 42 19 6 53 50 35 9 60 49 29 52 62	80 61 34 35 93 13 82 86 21 65	49 60 14 78 3	
13	CHEMBL3753792	CHEMBL3753017	28 10 39 43 1 54 37 7 12 3 34 59 57 27 63 22 24 26 42 19 6 53 50 35 9 60 49 29 52 62	38 51 17 35 32 91 104 31 74 75 15	49 60 14 78 3	
14	CHEMBL3753916	CHEMBL3753017	33 44 4 39 43 1 54 37 7 12 3 34 59 57 27 31 20 8 24 26 42 19 6 53 50 35 9 60 49 29 52 38	73 95 89 100 68 56 28 62	41 0 78	
15	CHEMBL3753017	CHEMBL3754235	33 44 4 39 43 1 54 37 7 12 3 34 59 57 27 31 20 8 24 26 42 19 6 53 50 35 9 60 49 29 52 38	0	42 72 68 33	41 78
16	CHEMBL3754300	CHEMBL3753017	28 10 39 43 1 54 37 7 12 3 34 59 57 27 63 22 24 26 42 19 6 53 50 35 9 60 49 29 52 62	80 61 34 37 44 55 97 82 46 29 43 22	49 60 14 78 3	
17	CHEMBL3754728	CHEMBL3753050	33 44 4 39 43 1 54 37 7 12 32 14 51 57 27 31 20 8 24 26 42 19 6 5 61 40 58 55 52 38	73 85 68	41 0 78	
18	CHEMBL3753335	CHEMBL3753095	28 10 39 43 1 54 37 7 12 3 34 59 57 27 63 22 24 26 42 19 6 53 50 35 9 60 49 29 52 62	80 61 34 93 13 82 86 21 65	49 52 90 19 84 57 50 26 59	35
