	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL278041	CHEMBL10	23 50 41 2 28 18 64 8 32 33 38 30 63 53 46 66 61 59 52 20 62 57 17 67 42	18 29 38 3	17 34 26 13 39 21 32	14 28 2 41 25
1	CHEMBL4245242	CHEMBL4248525	29 48 12 8 6 36 0 7 45 35 25 60 18 43 56 58 55 68 16 39 3 38 4 40 9 11 47 19 26 54 51 34 37 27 15 24 49 22 13 65 31 14 44 21 5 10 1	7 40 8 5 31 15 0 35 10 27 1	20 12 6 9 33 4 11 22 24 16 37	23 36 30 19
