	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL209481	CHEMBL209476	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	17 16	39 26 8 3 9	35 40 1 27 21 32 2 20
1	CHEMBL209476	CHEMBL209497	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	39 1 27 21 32 26 8 3 9 2 20	29 14 10 5 44 36 34 28 33	35 40
2	CHEMBL209476	CHEMBL209498	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	39 1 27 21 32 26 8 3 9 2 20	29 14 10 5 44 36 34 28 33 30	35 40
3	CHEMBL211031	CHEMBL209476	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	29 14 10 5 7 13 34 28 33	1 27 21 32 8 3 9 2 20	35 40 39 26
4	CHEMBL209476	CHEMBL211398	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	39 27 21 32 26 8 3 9 2 20	25 6 17 23 15	35 40 1
5	CHEMBL209476	CHEMBL377468	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	27 21 32 8 3 9 2 20	25 6 18 4 15	35 40 39 1 26
6	CHEMBL209476	CHEMBL378825	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	8 3	18	35 40 39 1 27 21 32 26 9 2 20
7	CHEMBL209476	CHEMBL383941	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	40 39 1 26 8 3 9 2	22 11 19	35 27 21 32 20
8	CHEMBL209481	CHEMBL209497	46 55 54 13 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 23 56 15 31 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	43 41 21 32 0 24	37 31 10 5 38 42 33	
9	CHEMBL209481	CHEMBL211031	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	1 27 21 32 17 16 2 20	39 29 14 10 5 26 7 13 34 28 33	35 40
10	CHEMBL209481	CHEMBL211398	46 55 54 13 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 23 56 15 31 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	41 21 32 0 24	12 6	43
11	CHEMBL209481	CHEMBL377468	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	27 21 32 17 16 2 20	39 25 6 26 18 4 15	35 40 1
12	CHEMBL209481	CHEMBL378825	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	17 16	39 26 18 9	35 40 1 27 21 32 2 20
13	CHEMBL209481	CHEMBL383941	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	40 1 17 16 2	22 11 19	35 27 21 32 20
15	CHEMBL211031	CHEMBL209497	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	39 26 7 13	44 36	35 40 29 14 10 5 34 28 33
16	CHEMBL211398	CHEMBL209497	46 55 54 13 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 23 56 15 31 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	43 12 6	37 31 10 5 38 42 33	
17	CHEMBL377468	CHEMBL209497	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	39 1 25 6 26 18 4 15	29 14 10 5 44 36 34 28 33	35 40
18	CHEMBL378825	CHEMBL209497	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	39 1 27 21 32 26 18 9 2 20	29 14 10 5 44 36 34 28 33	35 40
19	CHEMBL383941	CHEMBL209497	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	22 27 21 32 11 19 20	40 29 14 10 5 44 36 34 28 33	35
20	CHEMBL211031	CHEMBL209498	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	39 26 7 13	44 36 30	35 40 29 14 10 5 34 28 33
21	CHEMBL211398	CHEMBL209498	46 55 54 13 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 23 56 15 31 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	43 12 6	37 31 10 5 38 42 33 30	
22	CHEMBL377468	CHEMBL209498	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	39 1 25 6 26 18 4 15	29 14 10 5 44 36 34 28 33 30	35 40
23	CHEMBL378825	CHEMBL209498	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	39 1 27 21 32 26 18 9 2 20	29 14 10 5 44 36 34 28 33 30	35 40
24	CHEMBL383941	CHEMBL209498	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	22 27 21 32 11 19 20	40 29 14 10 5 44 36 34 28 33 30	35
25	CHEMBL209730	CHEMBL211467	46 55 54 13 19 9 4 26 50 6 51 42 17 20 37 0 3 41 2 60 23 56 15 53 24 12 45 27 61 62 59 16 21 5 22 48 57 43 58 35 10 49 14	12 6	41 21 32 0 24	43
26	CHEMBL209730	CHEMBL213893	30 44 19 9 4 26 50 6 51 42 17 20 37 0 3 41 2 60 38 25 24 12 45 27 61 62 59 16 21 5 22 48 57 43 58 35 10 49 14	25 6 17 23 15	39 27 21 32 26 18 9 2 20	35 40 1
27	CHEMBL209730	CHEMBL377328	30 44 19 9 4 26 50 6 51 42 17 20 37 0 3 41 2 60 38 25 24 12 45 27 61 62 59 16 21 5 22 48 57 43 58 35 10 49 14	25 6 17 23 15	39 27 21 32 26 8 3 9 2 20	35 40 1
28	CHEMBL211031	CHEMBL211398	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	39 29 14 10 5 26 7 13 34 28 33	1 25 6 17 23 15	35 40
29	CHEMBL211031	CHEMBL377468	46 55 52 54 13 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 36 39 33 15 31 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	37 31 10 5 38 42 33	43 12 6	
30	CHEMBL211031	CHEMBL378825	46 55 52 54 13 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 36 39 33 15 31 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	37 31 10 5 38 42 33	43 41 21 32 0 24	
31	CHEMBL211031	CHEMBL383941	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	40 39 29 14 10 5 26 7 13 34 28 33	22 27 21 32 11 19 20	35
32	CHEMBL377468	CHEMBL211398	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	39 26 18 4	17 23	35 40 1 25 6 15
33	CHEMBL211398	CHEMBL378825	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	25 6 17 23 15	39 27 21 32 26 18 9 2 20	35 40 1
34	CHEMBL383941	CHEMBL211398	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	22 27 21 32 11 19 20	40 1 25 6 17 23 15	35
35	CHEMBL211467	CHEMBL213893	30 44 19 9 4 26 50 6 51 42 17 20 37 0 3 41 2 60 38 25 24 12 45 27 61 62 59 16 21 5 22 48 57 43 58 35 10 49 14	17 16	39 26 18 9	35 40 1 27 21 32 2 20
36	CHEMBL211467	CHEMBL377328	30 44 19 9 4 26 50 6 51 42 17 20 37 0 3 41 2 60 38 25 24 12 45 27 61 62 59 16 21 5 22 48 57 43 58 35 10 49 14	17 16	39 26 8 3 9	35 40 1 27 21 32 2 20
37	CHEMBL212224	CHEMBL425250	46 55 54 13 1 9 6 50 26 51 42 17 20 37 0 3 41 2 60 23 56 28 40 47 59 62 32 7 61 16 21 5 22 48 57 43 58 35 10 49 14	43 41 21 32 0 24	37 31 10 5 38 42 33	
38	CHEMBL377328	CHEMBL213893	30 44 19 9 4 26 50 6 51 42 17 20 37 0 3 41 2 60 38 25 24 12 45 27 61 62 59 16 21 5 22 48 57 43 58 35 10 49 14	8 3	18	35 40 39 1 27 21 32 26 9 2 20
39	CHEMBL377468	CHEMBL378825	46 55 52 54 13 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 36 39 33 15 31 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	12 6	41 21 32 0 24	43
40	CHEMBL383941	CHEMBL377468	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	22 27 21 32 11 19 20	40 39 1 25 6 26 18 4 15	35
41	CHEMBL383941	CHEMBL378825	30 44 19 9 6 4 0 26 50 51 42 17 20 37 3 41 2 60 38 11 18 43 8 34 29 27 61 62 59 16 21 5 22 48 57 58 35 10 49 14	22 11 19	40 39 1 26 18 9 2	35 27 21 32 20
