	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL1161912	CHEMBL1161921	371 269 470 327 276 309 149 166 455 414 186 217 263 132 87 139 115 242 89 41 123 439 163 140 156 55 182 98 450 463 369 321 336 415	365 276 9 333 404 262 439 416 655 334 312	492 469 643 196 244 604 200 243 142	451 151 106 94 539 23
1	CHEMBL399216	CHEMBL1161916	371 269 470 267 186 217 263 132 87 139 115 242 89 399 114 455 166 414 41 153 423 453 98 450 463 369 321 336 415 304 388 81 312	365 333 237 262 64	492 469 539 23 643 196 244 200 243 142	451 151 106 94 604
2	CHEMBL1161922	CHEMBL1161919	371 269 297 223 186 217 263 132 87 139 115 242 89 42 455 330 414 171 137 232 125 98 450 463 369 321 336 415 146 177 221	287 16 266 629 622	469 539 23 196 200 243 142	451 151 492 106 94 643 244 604
3	CHEMBL1208841	CHEMBL1208840	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	501 447 9 573 88 439 344 495 523	348 287 457 513 604 629 417	296 106 94 16
4	CHEMBL1208840	CHEMBL1208842	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	348 94 287 457 513 604 629 417	501 447 665 472 555 589	296 106 16
5	CHEMBL1208843	CHEMBL1208840	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	501 675 594 665 472 346 566	348 94 287 16 457 513 604 629 417	296 106
6	CHEMBL1208844	CHEMBL1208840	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	501 185 9 341 637 573 88 439 172 168 633 27	348 287 16 457 513 604 629 417	296 106 94
7	CHEMBL1208840	CHEMBL1208900	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	348 94 287 16 457 513 604 629 417	501 185 341 637 665 472 274 623 27	296 106
8	CHEMBL1208840	CHEMBL1209853	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	348 287 16 457 513 629 417	501 665 88 64	296 106 94 604
9	CHEMBL1208841	CHEMBL1208842	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	94 9 573 88 439 344 495 523	665 472 555 589	296 501 106 447 16
10	CHEMBL1208841	CHEMBL1208843	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	94 447 9 16 573 88 439 344 495 523	675 594 665 472 346 566	296 501 106
11	CHEMBL1208844	CHEMBL1208841	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	185 341 637 172 168 633 27	447 16 344 495 523	296 501 106 94 9 573 88 439
12	CHEMBL1208841	CHEMBL1208900	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	94 447 9 16 573 88 439 344 495 523	185 341 637 665 472 274 623 27	296 501 106
13	CHEMBL1208841	CHEMBL1209853	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	447 9 16 573 439 344 495 523	665 604 64	296 501 106 94 88
14	CHEMBL1208843	CHEMBL1208842	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	675 594 346 566	447 16 555 589	296 501 106 665 472
15	CHEMBL1208844	CHEMBL1208842	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	94 185 9 341 637 573 88 439 172 168 633 27	447 16 665 472 555 589	296 501 106
16	CHEMBL1208842	CHEMBL1208900	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	447 16 555 589	185 341 637 274 623 27	296 501 106 665 472
17	CHEMBL1208842	CHEMBL1209853	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	447 16 472 555 589	94 88 604 64	296 501 106 665
18	CHEMBL1208844	CHEMBL1208843	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	94 185 9 341 637 573 88 439 172 168 633 27	675 594 665 472 346 566	296 501 106
19	CHEMBL1208843	CHEMBL1208900	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	675 594 346 566	185 341 637 274 623 27	296 501 106 665 472
20	CHEMBL1208843	CHEMBL1209853	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	675 594 472 346 566	94 88 604 64	296 501 106 665
21	CHEMBL1208844	CHEMBL1208900	202 22 168 27 297 256 300 186 208 436 468 315 404 85 337 4 196 7 227 118 172 307 181 219 302 160 170 282 355 353 419 376 409 476	94 9 573 88 439 172 168 633	665 472 274 623	296 501 106 185 341 637 27
22	CHEMBL1209540	CHEMBL1209538	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	348 86 594 101 513 627 154	501 665 88 64	296 106 94 604
23	CHEMBL1209538	CHEMBL1209541	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	501 665 88 64	348 287 16 457 513 629 417	296 106 94 604
24	CHEMBL1209609	CHEMBL1209538	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	374 400 228 336 189 407 128 618	501 665 88 604 64	296 106 94
25	CHEMBL1209610	CHEMBL1209538	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	447 16 472 555 589	94 88 604 64	296 501 106 665
26	CHEMBL1209612	CHEMBL1209538	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	675 594 472 346 566	94 88 604 64	296 501 106 665
27	CHEMBL1209613	CHEMBL1209538	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	675 9 594 573 439 506 213 55	665 604 64	296 501 106 94 88
28	CHEMBL1209680	CHEMBL1209538	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	447 9 16 573 439 344 495 523	665 604 64	296 501 106 94 88
29	CHEMBL1209540	CHEMBL1209541	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	86 594 101 627 154	287 16 457 629 417	296 348 106 94 513 604
30	CHEMBL1209540	CHEMBL1209609	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	348 86 594 101 513 604 627 154	374 400 228 336 189 407 128 618	296 106 94
31	CHEMBL1209540	CHEMBL1209610	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	348 94 86 594 101 513 604 627 154	501 447 16 665 472 555 589	296 106
32	CHEMBL1209540	CHEMBL1209611	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	348 94 86 594 101 513 604 627 154	501 185 341 637 665 472 274 623 27	296 106
33	CHEMBL1209540	CHEMBL1209612	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	348 94 86 101 513 604 627 154	501 675 665 472 346 566	296 106 594
34	CHEMBL1209613	CHEMBL1209540	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	501 675 9 573 88 439 506 213 55	348 86 101 513 604 627 154	296 106 94 594
35	CHEMBL1209680	CHEMBL1209540	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	501 447 9 16 573 88 439 344 495 523	348 86 594 101 513 604 627 154	296 106 94
36	CHEMBL1209609	CHEMBL1209541	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	374 400 228 336 189 407 128 618	348 287 16 457 513 604 629 417	296 106 94
37	CHEMBL1209610	CHEMBL1209541	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	501 447 665 472 555 589	348 94 287 457 513 604 629 417	296 106 16
38	CHEMBL1209611	CHEMBL1209541	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	501 185 341 637 665 472 274 623 27	348 94 287 16 457 513 604 629 417	296 106
39	CHEMBL1209612	CHEMBL1209541	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	501 675 594 665 472 346 566	348 94 287 16 457 513 604 629 417	296 106
40	CHEMBL1209613	CHEMBL1209541	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	501 675 9 594 573 88 439 506 213 55	348 287 16 457 513 604 629 417	296 106 94
41	CHEMBL1209680	CHEMBL1209541	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	501 447 9 573 88 439 344 495 523	348 287 457 513 604 629 417	296 106 94 16
42	CHEMBL1209609	CHEMBL1209610	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	374 94 400 228 336 189 407 128 618	501 447 16 665 472 555 589	296 106
43	CHEMBL1209609	CHEMBL1209611	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	374 94 400 228 336 189 407 128 618	501 185 341 637 665 472 274 623 27	296 106
44	CHEMBL1209609	CHEMBL1209612	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	374 94 400 228 336 189 407 128 618	501 675 594 665 472 346 566	296 106
45	CHEMBL1209613	CHEMBL1209609	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	501 675 9 594 573 88 439 506 213 55	374 400 228 336 189 407 128 618	296 106 94
46	CHEMBL1209680	CHEMBL1209609	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	501 447 9 16 573 88 439 344 495 523	374 400 228 336 189 407 128 618	296 106 94
47	CHEMBL1209610	CHEMBL1209611	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	447 16 555 589	185 341 637 274 623 27	296 501 106 665 472
48	CHEMBL1209610	CHEMBL1209612	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	447 16 555 589	675 594 346 566	296 501 106 665 472
49	CHEMBL1209613	CHEMBL1209610	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	94 675 9 594 573 88 439 506 213 55	447 16 665 472 555 589	296 501 106
50	CHEMBL1209680	CHEMBL1209610	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	94 9 573 88 439 344 495 523	665 472 555 589	296 501 106 447 16
51	CHEMBL1209611	CHEMBL1209612	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	185 341 637 274 623 27	675 594 346 566	296 501 106 665 472
52	CHEMBL1209613	CHEMBL1209611	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	94 675 9 594 573 88 439 506 213 55	185 341 637 665 472 274 623 27	296 501 106
53	CHEMBL1209680	CHEMBL1209611	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	94 447 9 16 573 88 439 344 495 523	185 341 637 665 472 274 623 27	296 501 106
54	CHEMBL1209613	CHEMBL1209612	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	94 9 573 88 439 506 213 55	665 472 346 566	296 501 106 675 594
55	CHEMBL1209680	CHEMBL1209612	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	94 447 9 16 573 88 439 344 495 523	675 594 665 472 346 566	296 501 106
56	CHEMBL1209680	CHEMBL1209613	202 22 4 38 186 300 256 297 104 472 404 85 337 196 7 468 315 436 426 183 458 65 219 181 457 440 328 355 353 419 376 409 476 282	447 16 344 495 523	675 594 506 213 55	296 501 106 94 9 573 88 439
57	CHEMBL1209764	CHEMBL1209682	202 427 186 208 300 256 297 104 472 404 85 337 4 196 7 468 315 436 379 356 433 302 219 181 457 74 162 355 353 419 376 409 476 282	644 565 299 414 6 335	296 501 106 94 665 88 604 64	
