	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL358206	CHEMBL153505	38 48 1 55 11 49 2 68 58 77 66 3 40 16 30 79 42 28 26 8 52	1 44 48 11 21 50 22 29 34 16 36	41 8 6 56 5 51 4	23
1	CHEMBL3915405	CHEMBL3798384	61 72 70 80 15 22 11 59 55 1 56 35 31 81 37 57 7 49 66 34 44 24 71 62 18 46 36 10 73 51 25 30 23 63 75 6 9 19 78 14 50 13 79 17	2	39 32 15 19 57 40 38 0 7	
2	CHEMBL3957289	CHEMBL3927658	45 60 22 11 59 55 1 56 35 31 81 37 57 7 43 21 47 66 53 12 36 10 73 51 25 30 23 63 75 6 9 19 78 14 76 13 39 4 0 33	45 54 30 18 15 19 57 20 25 17 9 13 35 14 0 7	43 52 55 26 42 27 31 53 28	37 47
3	CHEMBL3960793	CHEMBL3927658	45 60 22 11 59 55 1 56 35 31 81 37 57 7 43 21 47 66 53 12 36 10 73 51 25 30 23 63 75 6 9 19 78 14 76 13 39 4 0 33	45 54 49 33 20 25 17 46 10	43 52 55 26 42 27 31 53 28	37 47
4	CHEMBL3960793	CHEMBL3957289	61 72 70 80 15 22 11 59 55 1 56 35 31 81 37 57 7 43 21 47 66 34 44 24 71 62 18 46 36 10 73 51 25 30 23 63 75 6 9 19 78 14 76 13 39 4 0 33	2	39 32 15 19 57 40 38 0 7	
5	CHEMBL4160035	CHEMBL4170679	64 74 5 11 55 56 35 54 29 77 31 81 37 57 7 43 21 1 47 66 32 41 20 67 30 23 63 65 27 69 6 9 19 78 14 76 13 39 4 0 33	12	37 3 55 26 42 24	
