	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL1270410	CHEMBL1270217	25 4 50 0 39 19 23 34 8 42 41 6 5 33 2 13 24 47 28 46 40 26 51 12 15 9 37 10 35 21 49 11 17 45	11 73 40 1 105 96 75 31 76	93 57 95 94 19 0 9 12 37	10 88 64 25 22
1	CHEMBL1270504	CHEMBL1270217	25 4 50 0 39 19 23 34 8 42 41 6 5 33 2 13 24 47 28 46 40 26 51 12 15 9 37 10 35 21 49 11 17 45	29 54 36 26 74 27 104 69	88 93 25 22 57 95 94 19 0 9 12 37	10 64
2	CHEMBL1270605	CHEMBL1270217	25 4 50 0 39 19 23 34 8 42 41 6 5 33 2 13 24 47 28 46 40 26 51 12 15 9 37 10 35 21 49 11 17 45	17 109 108 16 14 112 58 86 8 42 20	93 25 22 57 95 94 19 0 9 12 37	10 88 64
3	CHEMBL1270217	CHEMBL1271117	25 4 50 0 39 19 23 34 8 42 41 6 5 33 2 13 24 47 28 46 40 26 51 12 15 9 37 10 35 21 49 11 17 45	93 22 57 95 94 19 0 9 12 37	97 61 62 7 49 39 45 98	10 88 64 25
4	CHEMBL1270411	CHEMBL1270410	25 4 50 0 39 19 23 34 8 42 41 6 5 33 2 13 24 47 28 46 40 26 51 12 15 9 37 10 35 21 49 11 17 45	29 54 36 74 27 68	88 11 25 22 73 40 1 105 96 75 31 76	10 64
5	CHEMBL1270410	CHEMBL1270504	25 4 50 0 39 19 23 34 8 42 41 6 5 33 2 13 24 47 28 46 40 26 51 12 15 9 37 10 35 21 49 11 17 45	88 11 25 22 73 40 1 105 96 75 31 76	29 54 36 26 74 27 104 69	10 64
6	CHEMBL1271430	CHEMBL1270410	25 4 50 0 39 19 23 34 8 42 41 6 5 33 2 13 24 47 28 46 40 26 51 12 15 9 37 10 35 21 49 11 17 45	5 4 60 103 113 87 85 99 82 38 51	11 73 40 1 105 96 75 31 76	10 88 64 25 22
7	CHEMBL1270411	CHEMBL1270504	25 4 50 0 39 19 23 34 8 42 41 6 5 33 2 13 24 47 28 46 40 26 51 12 15 9 37 10 35 21 49 11 17 45	68	26 104 69	10 29 64 54 36 74 27
8	CHEMBL1270605	CHEMBL1270411	25 4 50 0 39 19 23 34 8 42 41 6 5 33 2 13 24 47 28 46 40 26 51 12 15 9 37 10 35 21 49 11 17 45	88 17 109 108 16 14 112 58 86 8 42 20	29 54 36 74 27 68	10 64
9	CHEMBL1271430	CHEMBL1270411	25 4 50 0 39 19 23 34 8 42 41 6 5 33 2 13 24 47 28 46 40 26 51 12 15 9 37 10 35 21 49 11 17 45	88 5 25 22 4 60 103 113 87 85 99 82 38 51	29 54 36 74 27 68	10 64
10	CHEMBL1270413	CHEMBL1270412	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	63 33 62 43 92 41 78	89 110 21 18	48 25 22 99
11	CHEMBL1270607	CHEMBL1270412	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	63 47 3 84 92 101 77	89 110 21 18	48 25 22 99
12	CHEMBL1270707	CHEMBL1270412	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	90 57 95 72 107 9 12 6	89 110 21 99 18	48 25 22
13	CHEMBL1270412	CHEMBL1270914	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	89 110 21 18	53 2 71 91 70 102 56 55 52 24 50 44	48 25 22 99
14	CHEMBL1270915	CHEMBL1270412	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	63 79 13 67 14 32 92 80 81 65 34 46 15 28 111	89 110 21 99 18	48 25 22
15	CHEMBL1270412	CHEMBL1271117	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	89 110 21 18	63 71 13 32 92 80 52 106 83 46	48 25 22 99
16	CHEMBL1270607	CHEMBL1270413	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	47 3 84 101 77	33 62 43 41 78	48 63 25 22 92 99
17	CHEMBL1270707	CHEMBL1270413	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	90 57 95 72 107 9 12 6	63 33 62 43 92 99 41 78	48 25 22
18	CHEMBL1270811	CHEMBL1270413	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	4 60 103 30 82 23 51	33 62 43 41 78	48 63 25 22 92 99
19	CHEMBL1270413	CHEMBL1270914	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	63 33 62 43 92 41 78	53 2 71 91 70 102 56 55 52 24 50 44	48 25 22 99
20	CHEMBL1270915	CHEMBL1270413	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	79 13 67 14 32 80 81 65 34 46 15 28 111	33 62 43 99 41 78	48 63 25 22 92
21	CHEMBL1270413	CHEMBL1271117	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	33 62 43 41 78	71 13 32 80 52 106 83 46	48 63 25 22 92 99
22	CHEMBL1270504	CHEMBL1271117	25 4 50 0 39 19 23 34 8 42 41 6 5 33 2 13 24 47 28 46 40 26 51 12 15 9 37 10 35 21 49 11 17 45	29 54 36 26 74 27 104 69	88 97 25 61 62 7 49 39 45 98	10 64
23	CHEMBL1271430	CHEMBL1270504	25 4 50 0 39 19 23 34 8 42 41 6 5 33 2 13 24 47 28 46 40 26 51 12 15 9 37 10 35 21 49 11 17 45	88 5 25 22 4 60 103 113 87 85 99 82 38 51	29 54 36 26 74 27 104 69	10 64
24	CHEMBL1270605	CHEMBL1271117	25 4 50 0 39 19 23 34 8 42 41 6 5 33 2 13 24 47 28 46 40 26 51 12 15 9 37 10 35 21 49 11 17 45	17 109 108 16 14 112 58 86 8 42 20	97 25 61 62 7 49 39 45 98	10 88 64
25	CHEMBL1270605	CHEMBL1271430	25 4 50 0 39 19 23 34 8 42 41 6 5 33 2 13 24 47 28 46 40 26 51 12 15 9 37 10 35 21 49 11 17 45	17 109 108 16 14 112 58 86 8 42 20	5 25 22 4 60 103 113 87 85 99 82 38 51	10 88 64
26	CHEMBL1270707	CHEMBL1270607	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	90 57 95 72 107 9 12 6	63 47 3 84 92 99 101 77	48 25 22
27	CHEMBL1270811	CHEMBL1270607	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	4 60 103 30 82 23 51	47 3 84 101 77	48 63 25 22 92 99
28	CHEMBL1270607	CHEMBL1270914	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	63 47 3 84 92 101 77	53 2 71 91 70 102 56 55 52 24 50 44	48 25 22 99
29	CHEMBL1270915	CHEMBL1270607	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	79 13 67 14 32 80 81 65 34 46 15 28 111	47 3 84 99 101 77	48 63 25 22 92
30	CHEMBL1270607	CHEMBL1271117	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	47 3 84 101 77	71 13 32 80 52 106 83 46	48 63 25 22 92 99
31	CHEMBL1270706	CHEMBL1270915	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	66 73 40 59 35 75 31 100	63 79 13 67 14 32 92 80 81 65 34 46 15 28 111	48 25 22
32	CHEMBL1270706	CHEMBL1271117	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	66 73 40 59 35 75 31 100	63 71 13 32 92 80 52 106 83 46 99	48 25 22
33	CHEMBL1270707	CHEMBL1270811	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	90 57 95 72 107 9 12 6	63 4 60 103 30 92 99 82 23 51	48 25 22
34	CHEMBL1270707	CHEMBL1270914	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	90 57 95 72 107 9 12 6	53 2 71 91 70 102 56 55 52 99 24 50 44	48 25 22
35	CHEMBL1270915	CHEMBL1270707	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	63 79 13 67 14 32 92 80 81 65 34 46 15 28 111	90 57 95 72 107 9 12 6	48 25 22
36	CHEMBL1270707	CHEMBL1271117	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	90 57 95 72 107 9 12 6	63 71 13 32 92 80 52 106 83 46 99	48 25 22
37	CHEMBL1270811	CHEMBL1270914	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	63 4 60 103 30 92 82 23 51	53 2 71 91 70 102 56 55 52 24 50 44	48 25 22 99
38	CHEMBL1270915	CHEMBL1270811	20 3 34 23 42 19 39 0 50 36 1 31 43 6 27 29 32 48 51 26 7 40 46 28 47 18 22 38 30 14 16 44	79 13 67 14 32 80 81 65 34 46 15 28 111	4 60 103 30 99 82 23 51	48 63 25 22 92
