	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL2311924	CHEMBL2311926	21 40 11 30 58 1 41 57 29 37 28 25 16 38 51 26 47 36 18 44 7 20 9 10 2 3 53 48 55 46	2 1 0 8 30 43 10 23 19	40 5 7 15 17 29 24 3 9 20 11 12 18 32	21 6 27 22
1	CHEMBL2316966	CHEMBL2311925	15 35 13 57 31 45 49 11 8 50 1 32 0 5 27 12 17 6 4 19 56 33 34 43 54 42 52 22 14 24 23 39	31 34 33 16 37 35	14 36 13 41	4 39 28 25 42 26 38
