	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL4632422	CHEMBL4633640	29 8 35 0 45 6 2 27 11 9 17 1 20 4 44 15 41 3 14 23 5 21 19 46 26 16 38 37 43 12 7	96 2 105 29 91 77 45 52 89 78 8	31 9 81 102 63	76 58
1	CHEMBL4632422	CHEMBL4634758	29 8 35 0 45 6 2 27 11 9 17 1 20 4 44 15 41 3 14 23 5 21 19 46 26 16 38 37 43 12 7	96 2 105 29 77 45 52 89 78 8	51 71 87 7 72 20 55 10	76 58 91
2	CHEMBL4634938	CHEMBL4632422	29 8 35 0 45 6 2 27 11 9 17 1 20 4 44 15 41 3 14 23 5 21 19 46 26 16 38 37 43 12 7	31 9 81 102 63 57	96 2 105 29 91 77 45 52 89 78 8	76 58
3	CHEMBL4632422	CHEMBL4635376	29 8 35 0 45 6 2 27 11 9 17 1 20 4 44 15 41 3 14 23 5 21 19 46 26 16 38 37 43 12 7	96 2 105 29 91 77 45 52 89 78 8	51 21 11 7 50 13	76 58
4	CHEMBL4632422	CHEMBL4637104	29 8 35 0 45 6 2 27 11 9 17 1 20 4 44 15 41 3 14 23 5 21 19 46 26 16 38 37 43 12 7	96 2 105 29 91 77 45 52 89 78 8	31 39 56 94 66 100 81 46 73 65 26 88 69	76 58
5	CHEMBL4632422	CHEMBL4637232	29 8 35 0 45 6 2 27 11 9 17 1 20 4 44 15 41 3 14 23 5 21 19 46 26 16 38 37 43 12 7	96 2 105 29 91 77 45 52 89 78 8	31 39 56 90 97 62 81 46 73 65 37 28 101	76 58
6	CHEMBL4638123	CHEMBL4632422	29 8 35 0 45 6 2 27 11 9 17 1 20 4 44 15 41 3 14 23 5 21 19 46 26 16 38 37 43 12 7	31 60 74 87 81 46 36 6 59 104 10	96 2 105 29 77 45 52 89 78 8	76 58 91
7	CHEMBL4641303	CHEMBL4632422	29 8 35 0 45 6 2 27 11 9 17 1 20 4 44 15 41 3 14 23 5 21 19 46 26 16 38 37 43 12 7	31 67 22 75 81 46 86 38 1	96 2 105 29 91 77 45 52 89 78 8	76 58
8	CHEMBL4632422	CHEMBL4644031	29 8 35 0 45 6 2 27 11 9 17 1 20 4 44 15 41 3 14 23 5 21 19 46 26 16 38 37 43 12 7	96 2 105 29 91 77 45 52 89 78 8	31 60 74 33 81 46 36 6 24 92	76 58
9	CHEMBL4632422	CHEMBL4647579	29 8 35 0 45 6 2 27 11 9 17 1 20 4 44 15 41 3 14 23 5 21 19 46 26 16 38 37 43 12 7	76 58 96 2 105 29 91 77 45 52 89 78 8	103 35 14	
