	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL3113612	CHEMBL3113617	1 16 18 22 0 9 7 12 2 6 5 13 28 29 30 24 19 21 8 20 3 26 27 11 25 14 15 10 4 17 23	54 29 52 26 48 23	55 46 8 7	21 2 18 34 24
1	CHEMBL3113619_CHEMBL3576984	CHEMBL3113616	1 16 18 22 0 9 7 12 2 6 5 13 28 29 30 24 19 21 8 20 3 26 27 11 25 14 15 10 4 17 23	21 20 45 47 51 36 30 3 22 19 46 10 4 50 40 39 28 27 1 14	44 49 15 9 16 0 25 29 52 5 11 41 33 13 32 38	34
2	CHEMBL3113616	CHEMBL3113620	1 16 18 22 0 9 7 12 2 6 5 13 28 29 30 24 19 21 8 20 3 26 27 11 25 14 15 10 4 17 23	44 49 15 9 16 0 25 29 52 5 11 41 33 13 32 38	21 20 45 42 53 55 46 19 10 6 43 35 37 14	34
3	CHEMBL3113621	CHEMBL3113616	1 16 18 22 0 9 7 12 2 6 5 13 28 29 30 24 19 21 8 20 3 26 27 11 25 14 15 10 4 17 23	17 46 31 12	25 29 52 13 32 38	44 49 15 9 16 0 34 5 11 41 33
4	CHEMBL3113619_CHEMBL3576984	CHEMBL3113621	1 16 18 22 0 9 7 12 2 6 5 13 28 29 30 24 19 21 8 20 3 26 27 11 25 14 15 10 4 17 23	21 20 45 47 51 36 30 3 22 19 10 4 50 40 39 28 27 1 14	44 49 15 9 16 0 17 5 11 41 33 31 12	34 46
5	CHEMBL3113621	CHEMBL3113620	1 16 18 22 0 9 7 12 2 6 5 13 28 29 30 24 19 21 8 20 3 26 27 11 25 14 15 10 4 17 23	44 49 15 9 16 0 17 5 11 41 33 31 12	21 20 45 42 53 55 19 10 6 43 35 37 14	34 46
