	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL4635478	CHEMBL4637839	35 48 3 15 14 7 61 41 27 64 67 65 4 52 23 37 40 26 1 50 66 28 63 10 16 49 42 58 36 5 56 19 2 24 57 51 55 38 25 44 22 17 20 68	43 45 39 10	22 49 46 30 40	41
1	CHEMBL4638937	CHEMBL4635478	54 45 37 52 23 4 65 64 27 41 3 15 14 7 61 67 18 31 46 47 12 53 51 55 57 24 19 56 5 34 49 42 58 36 2 9 6 33	47 11 35 6 16 7 41 54 2 4 57 26 19 37	48 44 56 27 55 13 8 12 14 20	28 0
2	CHEMBL4639184	CHEMBL4635478	54 45 37 52 23 4 65 64 27 41 3 15 14 7 61 67 18 31 46 47 12 53 51 55 57 24 19 56 5 34 49 42 58 36 2 9 6 33	17 24 3 38 25 36 9 18	48 0 44 13 8 12 14 20	28 56 27 55
3	CHEMBL4638937	CHEMBL4639184	54 45 37 52 23 4 65 64 27 41 3 15 14 7 61 67 18 31 46 47 12 53 51 55 57 24 19 56 5 34 49 42 58 36 2 9 6 33	47 11 35 6 16 0 7 41 54 2 4 57 26 19 37	17 24 3 56 27 55 38 25 36 9 18	28
4	CHEMBL4639184	CHEMBL4649825	30 39 15 14 7 61 41 27 64 67 65 4 52 23 37 40 60 8 66 28 63 0 59 42 58 36 32 56 19 2 24 57 51 55 38 11 62 21 43 13 29	32 5 29 39 41 50 42 31	28 34 11 15 21 33 23 53 51 52 58 1	
