	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL1382642	CHEMBL3623847	74 57 40 18 14 64 38 75 41 97 83 22 0 12 87 61 2 42 89 66 76 93 36 6 54 17 44 59 68 91 60	39 49 18 15 32	5 22	36 50 28 38
1	CHEMBL3623844	CHEMBL1439113	45 7 83 97 41 75 38 64 18 14 40 82 62 99 55 78 79 30 54 6 13 93 76 66 89 42 16 35 4 37	26 51 1 10 40 25 17 23 2	47 9 44 35 48 34	21 11 8 42
2	CHEMBL3623847	CHEMBL1439113	45 7 83 97 41 75 38 64 18 14 40 82 62 99 55 78 79 30 54 6 13 93 76 66 89 42 16 35 4 37	26 10 37 45 12	47 44 35 34	21 11 9 8 42 48
3	CHEMBL1940243	CHEMBL1940244	33 70 47 58 48 9 38 46 55 1 34 84 56 65 67 8 53 19 26 73 71 80 96 72 10 25 100 69 20 81 63 94 95 28 3 43 32 24	13	36 39 52 30 11 9 31 24 29 19 0 16 20 6 33 3 46	
4	CHEMBL1940252	CHEMBL1940251	74 85 29 31 15 90 92 18 51 52 88 47 58 48 9 38 46 55 1 34 84 56 65 67 8 53 19 26 73 27 49 23 21 98 50 5 39 86 77 11 96 72 10 25 100 69 20 81 63 94 95 28 3 43 32 24	4 7 28 41	27 14 43	
5	CHEMBL3623847	CHEMBL3623844	45 7 83 97 41 75 38 64 18 14 40 82 62 99 55 78 79 30 54 6 13 93 76 66 89 42 16 35 4 37	9 37 45 48 12	51 1 40 25 17 23 2	21 26 11 8 42 10
