	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL4640475	CHEMBL185288	22 38 31 40 11 9 3 30 21 19 26 27 43 39 45 10 34 35 2 1 8 14	18 26 28 0	7 6 20 27 5 4 21 1	15 24 19 17 23
1	CHEMBL4635777	CHEMBL1990482	6 37 26 3 11 9 40 30 21 13 31 44 29 24 47 15 35 34 10 45 1 16 36 41 23 20 46 32	12 14 25	2	
2	CHEMBL4632420	CHEMBL4635777	6 37 26 3 11 9 40 30 21 13 31 44 29 24 47 15 35 34 10 45 1 16 36 41 23 20 46 32	16 9 29	12 14 25	
3	CHEMBL4649365	CHEMBL4632420	6 37 26 3 11 9 40 30 21 13 31 44 29 24 47 15 35 34 10 45 1 16 36 41 23 20 46 32	30 11 8	16 9 29	
4	CHEMBL4649365	CHEMBL4635777	6 37 26 3 11 9 40 30 21 13 31 44 29 24 47 15 35 34 10 45 1 16 36 41 23 20 46 32	30 11 8	12 14 25	
5	CHEMBL4637286	CHEMBL4638916	6 37 26 42 11 40 33 0 21 13 31 44 29 24 5 17 18 25 12 7 28 4 36 41 23 20 46 32	2	16 3 13 22 10	
