	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL216432	CHEMBL216864	41 62 3 15 79 0 43 83 76 20 1 78 74 46 77 71 10 13 44 25 87 66 84 36 14 2 18 47 61	4	37 23 9 24	31 39 26 15
1	CHEMBL386737	CHEMBL216864	60 9 79 15 3 0 43 83 17 75 72 55 29 68 22 25 44 39 84 66 36 40 45 33 51	12	1 42 36 34 43 22 29	28 8 38 21 41
2	CHEMBL224064	CHEMBL224643	34 69 15 81 59 0 48 82 7 24 5 73 80 88 64 70 12 32 49 54 65 21 58 52 37 42 30	20 7 45	14 16 35	
3	CHEMBL224064	CHEMBL375934	34 69 15 81 59 0 48 82 7 24 5 73 80 88 64 70 12 32 49 54 65 21 58 52 37 42 30	20 7 45	46 11 6	
4	CHEMBL3134120	CHEMBL3134121	34 8 57 19 73 81 15 63 11 50 56 16 53 86 27 4 35 38 70 6 23 28 26 67	47 32 25 13	3 0 40 2 30 19 27 18	17 33 5 10 44
5	CHEMBL386737	CHEMBL387276	41 62 3 15 79 0 43 83 76 20 74 46 77 10 13 44 25 87 66 84 36 14 31 85	37 23 9 24	4	31 39 26 15
