	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL1938483	CHEMBL8706	33 45 40 43 8 3 7 29 0 15 2 23 25 22 16 28 21 44 37 41 1	25 19 6 23 11 21 13 10 15 7 9 8	31 0 1 16 30 5 17 2 12	
1	CHEMBL597769	CHEMBL596955	18 31 11 7 48 6 38 19 47 50 26 49 24 14 13 5 27 12 30 34 35 4 36	26	28 29 18	24 22
2	CHEMBL596955	CHEMBL598393	18 31 11 7 48 6 38 19 47 50 26 49 24 14 13 5 27 12 30 34 35 4 36	18	27 14 3 20	24 28 29 22
3	CHEMBL597371	CHEMBL597372	18 31 11 7 48 6 38 42 10 32 49 24 14 13 5 27 12 9 46 17 39 20	26	28 27 29 14 3 20	24 22
4	CHEMBL598395	CHEMBL597371	18 31 11 7 48 6 38 42 10 32 49 24 14 13 5 27 12 9 46 17 39 20	4	24 26 22	
5	CHEMBL597371	CHEMBL608141	18 31 11 7 48 6 38 42 10 32 49 24 14 13 5 27 12 9 46 17 39 20	26	28 29 18	24 22
6	CHEMBL598395	CHEMBL597372	18 31 11 7 48 6 38 42 10 32 49 24 14 13 5 27 12 9 46 17 39 20	4	24 28 27 29 22 14 3 20	
7	CHEMBL608141	CHEMBL597372	18 31 11 7 48 6 38 42 10 32 49 24 14 13 5 27 12 9 46 17 39 20	18	27 14 3 20	24 28 29 22
8	CHEMBL597769	CHEMBL598393	18 31 11 7 48 6 38 19 47 50 26 49 24 14 13 5 27 12 30 34 35 4 36	26	28 27 29 14 3 20	24 22
9	CHEMBL598395	CHEMBL608141	18 31 11 7 48 6 38 42 10 32 49 24 14 13 5 27 12 9 46 17 39 20	4	24 28 29 22 18	
