	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL186720_CHEMBL3925724	CHEMBL364565	121 153 151 40 8 32 30 132 129 103 66 154 80 22 122 166 65 47 87 38 67 23	114 33 24	91 72 31 23 92 113 78 71	
1	CHEMBL186720_CHEMBL3925724	CHEMBL365697	121 153 151 40 8 32 30 132 129 103 66 154 80 22 122 166 65 47 87 38 67 23	114 33 24	91 72 31 37 120 92 90 1 21	
2	CHEMBL435505	CHEMBL186720_CHEMBL3925724	121 153 151 40 8 32 30 132 129 103 66 154 80 22 122 166 65 47 87 38 67 23	91 72 31 23 92 113 78	114 33 24	
3	CHEMBL1940403	CHEMBL1940404	121 153 148 106 64 51 174 179 34 32 118 7 27 100 45 63 117 130 163 140 146 19 152 159	16 35 108 116 85 96	56 82 32 69 43 42	22 58 59 40 106
4	CHEMBL1940415	CHEMBL1940408	128 110 51 64 106 148 181 103 32 90 91 131 76 125 117 63 9 109 144 126 143 68 160	102 13 68 20 66 95 25 41	94 22 81 2 119 89 100 105	47
5	CHEMBL1940408	CHEMBL1940418	128 110 51 64 106 148 181 103 32 90 91 131 76 125 117 63 9 109 144 126 143 68 160	94 81 2 119 89 100 105	6 20 68 13 26 74 109 39 25 14	47 22
6	CHEMBL3289648	CHEMBL1940408	128 110 51 64 106 148 181 103 32 90 91 131 76 125 117 63 9 109 144 126 143 68 160	6 122 64 13 107 26 54 60 15 12 29	94 81 2 119 89 100 105	47 22
7	CHEMBL1940409	CHEMBL1940411	121 153 148 106 64 51 96 25 32 118 7 100 45 63 117 125 56 73 155 39 152 159	16 35 108 116 85 96	56 82 32 69 43 42	22 58 59 40 106
8	CHEMBL1940409	CHEMBL1940416	128 110 51 64 106 148 172 72 165 32 90 91 131 76 125 117 63 15 164 37 75 142 68 160	94 22 81 2 119 89 100 105	102 13 68 20 66 95 25 41	47
9	CHEMBL1940419	CHEMBL1940409	128 110 51 64 106 148 172 72 165 32 90 91 131 76 125 117 63 15 164 37 75 142 68 160	6 20 68 13 26 74 109 39 25 14	94 81 2 119 89 100 105	47 22
10	CHEMBL1940409	CHEMBL3289647	128 110 51 64 106 148 172 72 165 32 90 91 131 76 125 117 63 15 164 37 75 142 68 160	94 81 2 119 89 100 105	6 122 64 13 107 26 54 60 15 12 29	47 22
11	CHEMBL1940411	CHEMBL1940420	128 110 51 64 106 148 151 40 52 32 90 91 131 76 125 117 63 178 95 43 149 69 68 160	94 81 2 119 89 100 105	6 20 68 13 26 74 109 39 25 14	47 22
12	CHEMBL1940411	CHEMBL3289646	128 110 51 64 106 148 151 40 52 32 90 91 131 76 125 117 63 178 95 43 149 69 68 160	94 81 2 119 89 100 105	6 122 64 13 107 26 54 60 15 12 29	47 22
13	CHEMBL1940415	CHEMBL1940418	128 110 51 64 106 148 181 103 32 90 91 131 76 125 117 63 9 109 144 126 143 68 160	102 66 95 41	6 22 26 74 109 39 14	47 13 68 20 25
14	CHEMBL1940415	CHEMBL3289648	128 110 51 64 106 148 181 103 32 90 91 131 76 125 117 63 9 109 144 126 143 68 160	102 68 20 66 95 25 41	6 22 122 64 107 26 54 60 15 12 29	47 13
15	CHEMBL1940419	CHEMBL1940416	128 110 51 64 106 148 172 72 165 32 90 91 131 76 125 117 63 15 164 37 75 142 68 160	6 22 26 74 109 39 14	102 66 95 41	47 20 68 13 25
16	CHEMBL3289647	CHEMBL1940416	128 110 51 64 106 148 172 72 165 32 90 91 131 76 125 117 63 15 164 37 75 142 68 160	6 22 122 64 107 26 54 60 15 12 29	102 68 20 66 95 25 41	47 13
17	CHEMBL3289648	CHEMBL1940418	128 110 51 64 106 148 181 103 32 90 91 131 76 125 117 63 9 109 144 126 143 68 160	122 64 107 54 60 15 12 29	20 68 74 109 39 25 14	47 6 22 13 26
18	CHEMBL1940419	CHEMBL3289647	128 110 51 64 106 148 172 72 165 32 90 91 131 76 125 117 63 15 164 37 75 142 68 160	20 68 74 109 39 25 14	122 64 107 54 60 15 12 29	47 6 22 13 26
