	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL211018	CHEMBL210740	16 36 0 11 25 21 8 33 4 42 26 6 28 5 22 3 50 53 39 34 32 43 51 10 38 12 40 14 44 18 47 48 46	17 14 12 15 8 18 7 3 30 5 29 2	25 4 16 11 20 28 13 22 1 9 19 26 24	10 23 6 0 27 21
1	CHEMBL211865	CHEMBL263510	16 36 0 11 25 21 8 33 4 42 35 41 45 17 1 6 5 22 3 50 53 39 34 32 43 51 10 13 20 24 49 23 9 15 47 52	17 14 12 15 8 18 7 3 30 5 29 2	25 4 16 11 20 28 13 22 1 9 19 26 24	10 23 6 0 27 21
2	CHEMBL379868	CHEMBL437122	16 36 0 11 25 21 8 33 4 42 26 28 6 5 30 2 22 3 50 53 39 34 32 43 51 10 38 19 46 27 18 47 31 37 29 7	25 4 16 11 20 28 13 22 1 9 19 26 24	17 14 12 15 8 18 7 3 30 5 29 2	10 23 6 0 27 21
