	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL2029770	CHEMBL2029771	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	48	51 49 55 30 17 33	39 35
1	CHEMBL2029770	CHEMBL2029772	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	48	51 49 55 30 18 8 28 33	39 35
2	CHEMBL2029770	CHEMBL2029774	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	39 48 35	24 2 43	
3	CHEMBL2029770	CHEMBL2029775	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	39 48 35	47 5 53	
4	CHEMBL2029774	CHEMBL2029771	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	24 2 43	39 51 49 55 35 30 17 33	
5	CHEMBL2029775	CHEMBL2029771	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	47 5 53	39 51 49 55 35 30 17 33	
6	CHEMBL2029771	CHEMBL2029776	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	49 55 35 30 17 33	42 22 43 37 4 6	39 51
7	CHEMBL2029771	CHEMBL2029777	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	39 51 49 55 35 30 17 33	34 15 20 13 14 36 16	
8	CHEMBL2029771	CHEMBL2029778	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	39 51 49 55 35 30 17 33	34 15 20 13 14 36 16 31	
9	CHEMBL2029776	CHEMBL2029772	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	42 22 43 37 4 6	49 55 35 30 18 8 28 33	39 51
10	CHEMBL2029777	CHEMBL2029772	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	34 15 20 13 14 36 16	39 51 49 55 35 30 18 8 28 33	
11	CHEMBL2029778	CHEMBL2029772	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	34 15 20 13 14 36 16 31	39 51 49 55 35 30 18 8 28 33	
12	CHEMBL2029774	CHEMBL2029775	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	24 2 43	47 5 53	
13	CHEMBL2029775	CHEMBL2029776	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	47 5 53	39 51 42 22 43 37 4 6	
14	CHEMBL2029775	CHEMBL2029777	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	47 5 53	34 15 20 13 14 36 16	
15	CHEMBL2029775	CHEMBL2029778	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	47 5 53	34 15 20 13 14 36 16 31	
16	CHEMBL2029777	CHEMBL2029776	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	34 15 20 13 14 36 16	39 51 42 22 43 37 4 6	
17	CHEMBL2029776	CHEMBL2029778	4 20 44 9 11 17 2 31 41 29 32 0 47 16 37 23 13 5 30	39 51 42 22 43 37 4 6	34 15 20 13 14 36 16 31	
19	CHEMBL2029785	CHEMBL2029784	1 7 19 43 35 44 12 9 11 17 2 31 41 29 8 18 40 6 34 33 47 16 37 23 13 5 30	45 32 19 23 57 46 44 1 11	56 52 27 35 3 29	
20	CHEMBL3785799	CHEMBL3787285	1 22 19 10 26 28 24 17 11 42 46 27 29 36 21 3 45 14 25 37 39 38 15	38 40 53 26	41 25 12 10 50 7 0 54 9	21
