	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL1535	CHEMBL76	129 116 56 90 10 109 99 91 100 131 114 26 80 13 93 12 94 0 1 78 66 67 120 113 53 70 119 58 9 132 4 115 89 112 103 33	50 57 42 35	48 39	41
1	CHEMBL4439013	CHEMBL3038256_CHEMBL3038259_CHEMBL3038260_CHEMBL449575_CHEMBL4541086_CHEMBL4562258	46 97 87 83 74 13 72 21 123 2 68 55 98 61 63 101 50 71 107 88 43 60 96 62 48 11 85 118 37 69 128 38	17 6 3 9 59 54 26 36	38 33 16 40 43 58 37 27 49 45 2 32	14
2	CHEMBL4457581	CHEMBL4548328	46 65 25 41 64 44 84 76 106 130 17 26 20 135 73 45 39 27 124 133 105 34 36 51 42 5 16 19 30 24 121 15 18 29 54 92 86 22	30 31 47 21 51	7 20 52 5	41 12 34 8 29 15
3	CHEMBL4457581	CHEMBL4570746	46 65 25 41 64 44 84 76 106 130 17 26 20 135 73 45 39 27 124 133 105 34 36 51 42 5 16 19 30 24 121 15 18 29 54 92 86 22	12 30 31 29 15 21 51	50 60 56 1 25 22 18 0 24 23 46 13 19 10 53	41 34 8 47
4	CHEMBL4473739	CHEMBL4470730	6 102 73 32 13 123 8 130 134 40 31 127 125 68 101 108 95 14 59 104 23 7 110 35 77 79 57 28 111 3	4	28 11 55	
5	CHEMBL4544989	CHEMBL4556150	46 65 25 41 64 126 84 52 130 106 17 26 20 135 73 45 39 27 124 133 105 34 81 75 122 49 82 47 30 24 121 15 117 29 54 92 86 22	56 1 25 22 24 23 46 13 19 10 53	30 31 44 21 51	41 50 60 34 8 18 0 47
6	CHEMBL4589939	CHEMBL4544989	46 65 25 41 64 126 84 52 130 106 17 26 20 135 73 45 39 27 124 133 105 34 81 75 122 49 82 47 30 24 121 15 117 29 54 92 86 22	12 7 29 15 20 52 5	50 60 56 1 25 22 18 0 24 47 23 46 13 19 10 53	41 34 8
7	CHEMBL4548328	CHEMBL4570746	46 65 25 41 64 44 84 76 106 130 17 26 20 135 73 45 39 27 124 133 105 34 36 51 42 5 16 19 30 24 121 15 18 29 54 92 86 22	12 7 29 15 20 52 5	50 60 56 1 25 22 18 0 24 47 23 46 13 19 10 53	41 34 8
8	CHEMBL4589939	CHEMBL4556150	46 65 25 41 64 126 84 52 130 106 17 26 20 135 73 45 39 27 124 133 105 34 81 75 122 49 82 47 30 24 121 15 117 29 54 92 86 22	12 7 29 15 20 52 5	50 60 30 31 18 0 44 47 21 51	41 34 8
