	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL2334251	CHEMBL1782963	42 52 19 15 72 59 2 1 69 86 14 83 29 67 81 30 13 65 34 40 71 55 23 17 10 4 74	38 11 70 67 81 66 65 29 83 44	31 59 17 15 24 1 19 22 74 14 52 23 40 79 33 36 85	86 42 63
1	CHEMBL1782964	CHEMBL1782965	42 80 2 59 86 69 14 19 63 3 72 15 83 33 26 28 87 54 70 21 16 65 55 45 23 25 75 79 37 30 81 27 68 74 62 31 49 11 44 46 85	59 87 14 76 13	43 47 27 41 25 48 18 77	31 17 15
2	CHEMBL1782964	CHEMBL1782966	42 80 2 59 86 69 14 19 63 3 72 15 83 33 26 28 87 54 70 21 16 65 55 45 23 25 75 79 37 30 81 27 68 74 62 31 49 11 44 46 85	59 87 14 76 13	60 37 73 46 84 6 8 5	31 17 15
3	CHEMBL1782964	CHEMBL2334256	42 52 19 15 72 59 2 1 69 86 14 63 3 83 29 67 81 30 13 65 34 40 71 55 23 25 75 79 4 74 10	31 59 17 15 24 1 19 22 74 14 52 23 40 79 33 36 85	38 11 70 67 81 66 65 29 83 44	86 42 63
4	CHEMBL1782966	CHEMBL1782965	42 80 2 59 86 69 14 19 63 3 72 15 83 33 26 28 87 54 70 21 16 65 55 45 23 25 75 79 37 30 81 27 68 74 62 31 49 11 44 46 85	60 37 73 46 84 6 8 5	43 47 27 41 25 48 18 77	31 17 15
5	CHEMBL1782966	CHEMBL1782967	48 64 33 19 15 83 2 72 59 1 69 86 14 63 3 24 47 76 56 22 31 62 74 68 11 27 30 81 37 65 34 51 71 55 23 25 75 79 73 0 5 6 43	54 9 86 35	28 0 56 26 32	42 63
6	CHEMBL1782966	CHEMBL1782968	48 64 33 19 15 83 2 72 59 1 69 86 14 63 3 24 47 76 56 22 31 62 74 68 11 27 30 81 37 65 34 51 71 55 23 25 75 79 73 0 5 6 43	54 9 86 35	28 72 53 50 26 20 12 30	42 63
7	CHEMBL1782968	CHEMBL1782967	48 64 33 19 15 83 2 72 59 1 69 86 14 63 3 24 47 76 56 22 31 62 74 68 11 27 30 81 37 65 34 51 71 55 23 25 75 79 73 0 5 6 43	72 53 50 20 12 30	0 56 32	28 26 42 63
8	CHEMBL3889982	CHEMBL3959018	42 82 41 7 2 63 19 61 39 36 53 32 20 3 83 15 38 35 8 9 66 75 18 78 77 57 50 84 60 58 12 74 81 10	10 34 64 80 68 69 3 16 57 4	58 62 45 51 75 71 2 7 39	31 55
9	CHEMBL3889982	CHEMBL3970105	42 82 41 7 2 63 19 61 39 36 53 32 20 3 83 15 38 35 8 9 66 75 18 78 77 57 50 84 60 58 12 74 81 10	64 80 16 57 4	49 82 78 61 21	31 10 34 55 68 69 3
10	CHEMBL3970105	CHEMBL3959018	42 82 41 7 2 63 19 61 39 36 53 32 20 3 83 15 38 35 8 9 66 75 18 78 77 57 50 84 60 58 12 74 81 10	10 34 49 82 68 69 3 78 61 21	58 62 45 51 75 71 2 7 39	31 55
