	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL2204983	CHEMBL2204984	66 54 20 22 65 85 27 69 48 56 60 18 21 14 10 84 80 75 52 37 73 5 68 70 35 62 63 74 23 11 57 64 76 71 33 17 51 81 79 25 31 6 15	6 36 28 45 7 50 34 13 23 46 24	22 44 8 29 30 3 35 31 38 11 0 17	
1	CHEMBL2204986	CHEMBL2204983	42 8 60 69 48 56 85 27 73 5 65 22 20 29 41 46 77 7 82 53 58 67 23 11 57 63 74 15 62 35 26 72 32 13 78 38	27 20 2 14 26 41 4 19 42 15 51 1 37 25	40 9 52 48 43 33 21 53 39 12 32 49 47 16 18 5	22 10
2	CHEMBL2204984	CHEMBL2204985	42 8 60 69 48 56 85 27 73 5 65 22 20 45 36 9 49 3 59 58 67 23 11 57 63 74 15 62 35 30 50 12 47 16 0 28	40 9 52 48 43 33 21 53 39 12 32 49 47 16 18 5	27 20 2 14 26 41 4 19 42 15 51 1 37 25	22 10
3	CHEMBL2204986	CHEMBL2204985	66 54 20 22 65 85 27 69 48 56 60 18 4 14 34 2 19 43 73 5 68 70 35 62 63 74 23 11 57 64 40 61 44 24 83 1 55 39 15	6 36 28 45 7 50 34 13 23 46 24	22 44 8 29 30 3 35 31 38 11 0 17	
