	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL3590099	CHEMBL3590103	24 27 7 5 18 12 19 2 15 14 10 22 17 23 0 29 31 21 32 3 4 20 16 6 9 28 26 8 11 1 30 25 13	26 4 12 20 24 22 23	18 0 25 15 6 10 7	5 3 8 16
1	CHEMBL3590103	CHEMBL3590102	24 27 7 5 18 12 19 2 15 14 10 22 17 23 0 29 31 21 32 3 4 20 16 6 9 28 26 8 11 1 30 25 13	0 25 15 6 10	11 17 19 9 13 2 14 1 21	5 18 8 16 3 7
