	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL180089	CHEMBL123794	59 92 74 21 23 22 105 109 11 31 97 30 4 67 104 115 27 78 66 122 86 19 98 6 110 106 62 42 120 32 80 12 69	38 39 65 30 73	12 29 75 9	58 18 47 13 37 25
1	CHEMBL123794	CHEMBL183919	59 92 74 21 23 22 105 109 11 31 97 30 4 67 104 115 27 78 66 122 86 19 98 6 110 106 62 42 120 32 80 12 69	47 37 25 29 75 9	41 32 1 50 26 74 78 55	58 18 13 12
2	CHEMBL180089	CHEMBL183919	59 92 74 21 23 22 105 109 11 31 97 30 4 67 104 115 27 78 66 122 86 19 98 6 110 106 62 42 120 32 80 12 69	47 38 39 37 25 65 30 73	41 32 12 1 50 26 74 78 55	58 18 13
3	CHEMBL218123	CHEMBL217988	59 92 2 23 132 0 105 109 11 31 97 22 30 4 67 104 115 16 90 64 65 37 101 87 6 110 106 62 42 120 19 32 80 12 69	47 37 25 29 75 9	41 32 1 50 26 74 78 55	58 18 13 12
4	CHEMBL218123	CHEMBL218178	82 15 105 23 22 97 31 11 109 0 132 2 26 84 70 115 29 83 19 120 42 62 106 110 6 87 101 37 65 64 13 58 81 72 46 18	3 66 15	24 45 68 85 51 13 12 35 71 86 64 20 43 79 8 4 6 80	54 16 44
5	CHEMBL376053	CHEMBL218179	82 15 105 23 22 109 11 31 97 0 132 2 26 84 70 115 29 57 19 120 121 6 110 106 116 38 37 65 64 17 58 81 72 46 18	3 66 15	24 45 68 85 51 13 12 35 71 86 64 20 43 79 8 4 6 80	54 16 44
6	CHEMBL218280	CHEMBL218626	82 15 105 23 22 97 31 11 109 119 2 0 61 124 26 84 70 29 83 19 120 42 62 106 110 48 129 33 64 55 127 96 50 58 81 72 46 18	24 45 68 85 51 13 12 35 71 86 64 20 43 79 8 4 6 80	3 66 15	54 16 44
7	CHEMBL222715	CHEMBL222782	82 71 99 34 56 7 123 53 76 133 70 23 112 10 67 104 117 41 113 35 1 68 128 95 94 103 39 63 75	69 76 53 36 61 34 49	21 82 22 14 2 28 70 23 48	54 17 19 60 77 81 5
8	CHEMBL222715	CHEMBL251294	82 71 99 34 56 7 123 53 76 133 70 23 112 10 67 104 117 41 113 35 1 68 128 95 94 103 39 63 75	61 34	42	54 17 19 60 69 76 53 77 81 5 36 49
10	CHEMBL222782	CHEMBL251294	82 71 99 34 56 7 123 53 76 133 70 23 112 10 67 104 117 41 113 35 1 68 128 95 94 103 39 63 75	21 82 22 14 2 28 70 23 48	69 76 53 36 42 49	54 17 19 60 77 81 5
11	CHEMBL222782	CHEMBL257217	82 71 99 34 56 7 123 53 76 133 70 23 112 10 67 104 117 41 113 35 1 68 128 95 94 103 39 63 75	21 82 22 14 2 28 70 23 48	69 76 53 36 61 7 34 49	54 17 19 60 77 81 5
12	CHEMBL272969	CHEMBL222782	82 71 99 34 56 7 123 53 76 133 70 23 112 10 67 104 117 41 113 35 1 68 128 95 94 103 39 63 75	56 53 27 46	60 21 82 22 14 5 2 28 70 23 48	54 17 19 77 81
13	CHEMBL251294	CHEMBL257217	82 71 99 34 56 7 123 53 76 133 70 23 112 10 67 104 117 41 113 35 1 68 128 95 94 103 39 63 75	42	61 7 34	54 17 19 60 69 76 53 77 81 5 36 49
14	CHEMBL272969	CHEMBL251294	82 71 99 34 56 7 123 53 76 133 70 23 112 10 67 104 117 41 113 35 1 68 128 95 94 103 39 63 75	56 27 46	60 69 76 5 36 42 49	54 17 19 53 77 81
15	CHEMBL272969	CHEMBL257217	82 71 99 34 56 7 123 53 76 133 70 23 112 10 67 104 117 41 113 35 1 68 128 95 94 103 39 63 75	56 27 46	60 69 76 5 36 61 7 34 49	54 17 19 53 77 81
16	CHEMBL3739435	CHEMBL3740223	49 100 0 79 23 22 14 5 89 67 52 77 21 108 115 10 104 126 3 44 51 120 47 9 111 25 28 60 130 107 54 36 43 93 40	84 75 9	47 0 83 59 72 55 29 11 52 31	33 63 13 12 10
17	CHEMBL3739435	CHEMBL3740325	49 100 0 79 23 22 14 5 89 67 52 77 21 108 115 10 104 126 3 44 51 120 47 9 111 25 28 60 130 107 54 36 43 93 40	84 75 9	57 0 1 72 55 40 62 67	33 63 13 12 10
18	CHEMBL3739779	CHEMBL3741642	49 8 0 5 14 23 22 85 45 89 67 52 77 21 112 115 10 104 91 20 111 131 47 120 88 114 73 28 60 118 24 102 125 75	47 0 83 59 72 55 29 11 52 31	84 75 9	33 63 13 12 10
19	CHEMBL3740325	CHEMBL3740223	49 100 0 79 23 22 14 5 89 67 52 77 21 108 115 10 104 126 3 44 51 120 47 9 111 25 28 60 130 107 54 36 43 93 40	57 1 40 62 67	47 83 59 29 11 52 31	33 63 13 12 0 72 10 55
20	CHEMBL3742015	CHEMBL3741430	49 100 0 79 23 22 14 5 89 67 52 77 21 112 115 10 104 126 3 44 51 120 47 9 111 25 28 60 118 24 102 125 75	84 75 9	47 0 83 59 72 55 29 11 52 31	33 63 13 12 10
