	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL217777	CHEMBL200677	45 5 23 33 31 13 28 66 40 91 92 12 69 74 0 80 85 4 20 48 52 29 47 86 7 71 25 50 64 18 68 24 89 8 57 46 63 42 15 16 19 34 58 73 36 84 1	12	21 30 7 5 43 4 37 3	
1	CHEMBL293034	CHEMBL200677	67 65 69 12 92 0 74 80 85 4 40 91 66 28 13 31 33 23 17 29 11 10 83 57 8 89 42 63 15 59 24 68 18 64 50 25 62 88 75 26 81 6	12	29 11 26 7 14 24 40 23 17 32 18 39 0	
2	CHEMBL200677	CHEMBL384023	67 65 69 12 92 0 74 80 85 4 40 91 66 28 13 31 33 23 17 29 11 10 83 57 8 89 42 63 15 59 24 68 18 64 50 25 62 88 75 26 81 6	14 24 40 18 39 0	13 38 27 15	29 11 26 7 23 17 32
3	CHEMBL385930	CHEMBL200677	45 61 29 12 52 48 20 69 92 0 74 80 85 4 40 91 66 28 13 31 33 23 17 11 54 37 36 73 58 34 19 46 57 8 89 42 63 15 16 24 68 18 64 50 25 62 88 75 26 81 6	29 36 42 35 2	12	
4	CHEMBL217220	CHEMBL200927	45 5 23 33 31 13 28 66 40 91 92 12 69 74 0 80 85 4 20 48 52 49 72 7 71 25 50 64 18 68 24 89 8 57 46 63 42 15 16 19 34 58 73 87 21	12	21 30 7 5 43 4 37 3	
5	CHEMBL293034	CHEMBL200927	67 65 69 12 92 0 74 80 85 4 40 91 66 28 13 31 33 23 17 29 11 10 83 57 8 89 42 63 15 59 24 68 18 64 50 25 62 88 75 26 81 6	12	29 11 26 7 25 31 23 17 32 41 9	
6	CHEMBL200927	CHEMBL384023	67 65 69 12 92 0 74 80 85 4 40 91 66 28 13 31 33 23 17 29 11 10 83 57 8 89 42 63 15 59 24 68 18 64 50 25 62 88 75 26 81 6	25 31 41 9	13 38 27 15	29 11 26 7 23 17 32
7	CHEMBL215480	CHEMBL213759	45 5 23 33 31 13 28 66 40 91 92 12 69 74 0 80 85 4 20 48 52 29 17 77 56 35 7 71 25 50 64 18 68 24 89 8 57 46 63 42 15 16 19 34 58 73 36 75 22 39 43	12	21 30 7 5 43 4 37 3	
8	CHEMBL384023	CHEMBL213759	67 65 69 12 92 0 74 80 85 4 40 91 66 28 13 31 33 23 17 29 11 10 83 57 8 89 42 63 15 59 24 68 18 64 50 25 62 88 75 26 81 6	13 38 27 15	14 8 34 28 16 18 33 10 20 22	29 11 26 7 23 17 32
9	CHEMBL385930	CHEMBL213759	45 61 29 12 52 48 20 69 92 0 74 80 85 4 40 91 66 28 13 31 33 23 17 11 54 37 36 73 58 34 19 46 57 8 89 42 63 15 16 24 68 18 64 50 25 62 88 75 26 81 6	42 35 2	28 16 6	29 36
