	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL123794	CHEMBL180089	36 60 48 15 17 16 69 71 7 22 63 21 3 42 68 75 19 51 41 80 57 14 64 4 72 70 37 30 78 23 52 8 44	9 25 61 8	32 33 53 26 59	48 15 39 10 31 22
1	CHEMBL123794	CHEMBL183919	36 60 48 15 17 16 69 71 7 22 63 21 3 42 68 75 19 51 41 80 57 14 64 4 72 70 37 30 78 23 52 8 44	39 31 22 25 61 8	34 27 0 42 23 60 64 47	48 15 10 9
2	CHEMBL183919	CHEMBL180089	36 60 48 15 17 16 69 71 7 22 63 21 3 42 68 75 19 51 41 80 57 14 64 4 72 70 37 30 78 23 52 8 44	34 27 9 0 42 23 60 64 47	39 32 33 31 22 53 26 59	48 15 10
3	CHEMBL217988	CHEMBL218123	36 60 2 17 83 0 69 71 7 22 63 16 21 3 42 68 75 11 59 39 40 26 66 58 4 72 70 37 30 78 14 23 52 8 44	34 27 0 42 23 60 64 47	39 31 22 25 61 8	48 15 10 9
4	CHEMBL218178	CHEMBL218123	54 10 69 17 16 63 22 7 71 0 83 2 18 56 45 75 20 55 14 78 30 37 70 72 4 58 66 26 40 39 9 35 53 47 31 13	21 38 55 69 43 10 9 29 58 70 52 17 36 65 7 3 5 66	2 54 12	46 13 37
5	CHEMBL218179	CHEMBL376053	54 10 69 17 16 71 7 22 63 0 83 2 18 56 45 75 20 34 14 78 79 4 72 70 76 27 26 40 39 12 35 53 47 31 13	21 38 55 69 43 10 9 29 58 70 52 17 36 65 7 3 5 66	2 54 12	46 13 37
6	CHEMBL222715	CHEMBL222782	54 46 65 24 33 5 81 32 50 84 45 17 73 6 42 68 77 29 74 25 1 43 82 62 61 67 28 38 49	56 62 44 30 51 28 41	18 68 19 11 1 24 57 20 40	46 14 16 50 63 67 4
7	CHEMBL251294	CHEMBL222715	54 46 65 24 33 5 81 32 50 84 45 17 73 6 42 68 77 29 74 25 1 43 82 62 61 67 28 38 49	35	51 28	46 14 16 50 56 62 44 63 67 4 30 41
9	CHEMBL251294	CHEMBL222782	54 46 65 24 33 5 81 32 50 84 45 17 73 6 42 68 77 29 74 25 1 43 82 62 61 67 28 38 49	56 62 44 30 35 41	18 68 19 11 1 24 57 20 40	46 14 16 50 63 67 4
10	CHEMBL222782	CHEMBL257217	54 46 65 24 33 5 81 32 50 84 45 17 73 6 42 68 77 29 74 25 1 43 82 62 61 67 28 38 49	18 68 19 11 1 24 57 20 40	56 62 44 30 51 6 28 41	46 14 16 50 63 67 4
11	CHEMBL251294	CHEMBL257217	54 46 65 24 33 5 81 32 50 84 45 17 73 6 42 68 77 29 74 25 1 43 82 62 61 67 28 38 49	35	51 6 28	46 14 16 50 56 62 44 63 67 4 30 41
12	CHEMBL271488	CHEMBL257217	54 46 65 24 33 5 81 32 50 84 45 17 73 6 42 68 77 29 74 25 1 43 82 62 61 67 28 38 49	45 49	56 30 51 6 28 41	46 14 16 50 62 44 63 67 4
