	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL4637979	CHEMBL4640695	36 28 14 23 0 9 10 1 4 46 12 44 24 38 35 21 27 40 42 31 22 3 17 29 32 2 26 39 41 15 19 6 25 30 8 5 33 16 11 7 45 13 37 34 18 43 20	1 7 28 31 14 24 29 30 23	17 11 18 16 21 12 13 22	4 25 19 10 9
1	CHEMBL4640695	CHEMBL4642419	36 28 14 23 0 9 10 1 4 46 12 44 24 38 35 21 27 40 42 31 22 3 17 29 32 2 26 39 41 15 19 6 25 30 8 5 33 16 11 7 45 13 37 34 18 43 20	17 11 18 16 21 12 13 22	27 2 15 5 29 6	4 25 19 10 9
2	CHEMBL4642419	CHEMBL4643134	36 28 14 23 0 9 10 1 4 46 12 44 24 38 35 21 27 40 42 31 22 3 17 29 32 2 26 39 41 15 19 6 25 30 8 5 33 16 11 7 45 13 37 34 18 43 20	27 10 9 2 15 5 29 6	17 26 7 0 28 16 8 20 32 3	4 25 19
