	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL1767020	CHEMBL1767021	33 46 42 38 11 34 26 39 44 29 10 8 43 23 13 55 54 6 4 24 28 12 3 14 5 35 18 45 2 30 19 48 7 50 22 37 52 40 9 1 17 53	21 4 6 11 14 10	16 13 8 5 17 20 15	
1	CHEMBL1767028	CHEMBL1767025	33 46 42 38 27 41 56 57 10 8 49 0 31 28 12 3 14 51 15 47 21 20 32 16 25 36	9 7 12 19 0 18 3 1 2	5 17 20 15	16 13 8
