	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL278041	CHEMBL10	33 64 54 6 37 30 83 15 45 46 51 43 81 66 57 90 79 77 65 31 80 72 29 91 55	48 72 91 23	45 80 65 29 92 57 78	39 69 16 98 64
1	CHEMBL68215	CHEMBL200226	33 76 37 30 16 54 83 15 13 51 43 20 67 4 63 70 36 73 82 12 77 29 91 55	48 72 91 23	51 97 63 73 68 37	39 69 16 98 64
2	CHEMBL200258	CHEMBL373011	33 76 37 30 16 54 83 15 13 32 39 0 69 1 20 67 4 63 70 36 73 82 12 18 65 93 5 61 23	5 9 12 33 19 4 74 7 24 22 76	69 44 98 3 96 54	39 16 52
3	CHEMBL200320	CHEMBL373011	33 64 54 6 37 30 83 15 32 39 0 69 1 51 43 81 66 57 90 79 18 65 93 5 61 23 72 29 91 55	51 94 55 64 73 67 93	14 13 87 11	39 69 16 98
4	CHEMBL200863	CHEMBL381447	24 8 59 60 78 88 54 6 37 30 83 15 32 39 0 69 1 51 43 34 85 71 35 49 57 90 10 18 65 93 5 61 23 72 29 91 55	6 26 47 41 32 16 60 2 86 95 75 49 81 85	27 79 99 71	
5	CHEMBL304624	CHEMBL373011	33 74 6 54 16 30 83 15 13 51 43 22 56 17 63 38 36 73 82 12 72 29 91 55	14 48 13 58 28 42 35	38 43 2 64 100 8 61 0	39 69 16 1 72 83
6	CHEMBL3415555	CHEMBL3415554	24 62 28 0 19 41 46 42 48 3 92 27 52 7 58 50 9 1 75 86 26 53 14 2 40 89 44 21 68 11 87 47 25	34 66 17 40 59 21 30	84 20 89 90 88 15	27 99 56
7	CHEMBL381421	CHEMBL370353	33 74 6 54 16 30 83 15 13 32 39 0 69 1 22 56 17 63 38 36 73 82 12 84 65 93 5 61 23	69 82 50 77 3 62 53 10 31	5 44 46 9 18 74 96 25 70 36	39 16 52
