	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL278041	CHEMBL10	21 43 33 2 24 18 58 7 27 28 32 26 57 46 38 61 54 53 45 19 55 49 17 63 35	14 25 31 4	13 28 21 9 32 18 26	10 24 0 33 20
1	CHEMBL4286130	CHEMBL1765097	21 44 7 52 39 29 22 50 0 58 64 16 6 60 32 26 65 41 13 66 42 14 34 47 4 25 15 20 30 17 63 35	8 27 11 12 29	1 30 19 15	22 16 6 23
2	CHEMBL4292538	CHEMBL4282263	12 40 56 3 32 7 37 18 58 0 36 6 60 16 64 9 5 11 62 1 51 8 48 59 10 23 31 15 25	5	17 3 7 2	
