	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL1957266_CHEMBL2132936_CHEMBL3220211	CHEMBL3581647_CHEMBL4127310	11 28 50 98 51 42 60 63 14 102 41 94 44 4 97 73 71 101 20 68 5 111 108 105 29 47 49 72 21 59 91 37 88 66 7 22 3 82 93 96	26 10 43 46 11	18 38 21 6 30 41 44 2 31 50 13	
1	CHEMBL4217457	CHEMBL4208129	78 65 16 1 114 39 17 67 87 35 46 34 106 92 80 20 54 2 85 99 115 83 25 10 112 103 86 27 75 76 38 23 32 13 107 62 84 95 74 33 45	29 27 0 14 28 20 45 22 16 12 37	1 5 32 3 9 35 47 19 8 4	23 6
2	CHEMBL4517875_CHEMBL4557050	CHEMBL4455209_CHEMBL4549898	70 79 100 77 24 55 18 2 101 97 61 52 106 67 8 89 31 6 48 109 104 56 19 12 30 90 26 58 64 40 53 113 57 110 36 81 0 15 69 43 9	17 42 24 25 48	7 49 36 33	39 34 15 40
