	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL317578	CHEMBL97206	49 63 27 18 15 87 0 59 14 75 48 40 60 11 6 69 56 81 90 2 50 89 66 55 19 24 61 3 83 57 13 4 16 65 10 86 17 78 73 21 22 45 68 67 64 12 42 25	0 9 12 2 4 3	13 11 17 15 5	
1	CHEMBL4475012	CHEMBL3916929_CHEMBL4470069	9 23 53 82 32 20 47 90 0 51 18 71 29 92 80 48 72 85 88 30 52 91 76 54 8 36 7 39 26 38 58 77 37 34 74 31 44 43 5 84 46 35 33 28	1	7 8 14	
2	CHEMBL4566513	CHEMBL3916929_CHEMBL4470069	9 23 53 82 32 20 47 90 0 51 18 71 29 92 80 48 72 85 88 30 52 91 76 54 8 36 7 39 26 38 58 77 37 34 74 31 44 43 5 84 46 35 33 28	10 6 16	7 8 14	
3	CHEMBL3918276	CHEMBL4540313	9 23 53 82 32 20 47 90 0 62 18 71 29 92 80 48 72 85 88 30 1 91 76 54 8 36 7 41 70 79 58 77 37 34 74 31 44 43 5 84 46 35 33 28	1	7 8 14	
4	CHEMBL4475012	CHEMBL4566513	9 23 53 82 32 20 47 90 0 51 18 71 29 92 80 48 72 85 88 30 52 91 76 54 8 36 7 39 26 38 58 77 37 34 74 31 44 43 5 84 46 35 33 28	1	10 6 16	
