	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL4066088	CHEMBL4066271	1 11 30 50 43 51 25 40 35 9 41 44 39 15 3 8 7 18 49 14 54 12 29 17 5 45 47 4 55 52 38 2 10 6 19 32 24 48 16 20 53 0	6 58 21 50 33 61 18 11 4 10	54 68 20 28 1 3 40 75 57 12 32 36 26 15 17 38 5	31
1	CHEMBL4066088	CHEMBL4069144	1 11 30 50 43 51 25 40 35 9 41 44 39 15 3 8 7 18 49 14 54 12 29 17 5 45 47 4 55 52 38 2 10 6 19 32 24 48 16 20 53 0	6 58 21 50 33 61 18 11 4 10	54 35 20 28 59 16 55 67 9 43 36 14 27 70	31
2	CHEMBL4066088	CHEMBL4085144	1 11 30 50 43 51 25 40 35 9 41 44 39 15 3 8 7 18 49 14 54 12 29 17 5 45 47 4 55 52 38 2 10 6 19 32 24 48 16 20 53 0	6 58 21 50 33 61 18 11 4 10	54 68 20 72 1 13 48 57 30 32 62 42 51 47	31
3	CHEMBL4066088	CHEMBL4088685	1 11 30 50 43 51 25 40 35 9 41 44 39 15 3 8 7 18 49 14 54 12 29 17 5 45 47 4 55 52 38 2 10 6 19 32 24 48 16 20 53 0	6 58 21 50 33 61 18 11 4 10	54 35 20 28 40 75 67 9 43 36 74 5	31
4	CHEMBL4066088	CHEMBL4093847	1 11 30 50 43 51 25 40 35 9 41 44 39 15 3 8 7 18 49 14 54 12 29 17 5 45 47 4 55 52 38 2 10 6 19 32 24 48 16 20 53 0	6 58 21 50 33 61 18 11 4 10	54 68 20 28 1 39 60 40 75 57 8 32 36 26 7 24 5	31
5	CHEMBL4066088	CHEMBL4096400	1 11 30 50 43 51 25 40 35 9 41 44 39 15 3 8 7 18 49 14 54 12 29 17 5 45 47 4 55 52 38 2 10 6 19 32 24 48 16 20 53 0	6 58 21 50 33 61 18 11 4 10	54 35 20 28 22 65 73 49 67 9 43 36 63 23 76 77	31
6	CHEMBL4066088	CHEMBL4101575	1 11 30 50 43 51 25 40 35 9 41 44 39 15 3 8 7 18 49 14 54 12 29 17 5 45 47 4 55 52 38 2 10 6 19 32 24 48 16 20 53 0	6 58 21 50 33 61 18 11 4 10	54 68 20 78 1 37 2 71 57 46 32 41 29 44 19	31
7	CHEMBL4066088	CHEMBL4103753	1 11 30 50 43 51 25 40 35 9 41 44 39 15 3 8 7 18 49 14 54 12 29 17 5 45 47 4 55 52 38 2 10 6 19 32 24 48 16 20 53 0	6 58 21 50 33 61 18 11 4 10	54 68 20 52 1 37 2 57 46 32 66 56 64 19	31
8	CHEMBL4069144	CHEMBL4066271	1 11 30 50 43 51 25 40 35 9 41 44 39 15 3 8 7 18 49 14 54 12 29 17 5 45 47 4 55 52 38 2 10 6 19 32 24 48 16 20 53 0	35 59 16 55 67 9 43 14 27 70	68 1 3 40 75 57 12 32 26 15 17 38 5	31 54 20 28 36
9	CHEMBL4066271	CHEMBL4085144	1 11 30 50 43 51 25 40 35 9 41 44 39 15 3 8 7 18 49 14 54 12 29 17 5 45 47 4 55 52 38 2 10 6 19 32 24 48 16 20 53 0	28 3 40 75 12 36 26 15 17 38 5	72 13 48 30 62 42 51 47	31 54 68 20 1 57 32
