	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL190268_CHEMBL371785_CHEMBL372047	CHEMBL361891	28 62 13 12 11 29 41 23 2 35 68 78 27 47 72 9 25 46 64 44 66 42	36 26 10 31 45 37 47 6 22	0	
1	CHEMBL3759201	CHEMBL3758211	34 69 63 0 20 43 7 15 17 81 21 19 65 73 12 32 67 1 14 71 8 80 6 48 79 52 18 26 58 10 82 59 24 22 36	50 44 33 20 43	4 3 46 2	17 38 5 49
2	CHEMBL3758211	CHEMBL3759797	34 69 63 0 20 43 7 15 17 81 21 19 65 73 12 32 67 1 14 71 8 80 6 48 79 52 18 26 58 10 82 59 24 22 36	4 3 46 2	23 1 30 33 13 18 35	17 38 5 49
3	CHEMBL3759201	CHEMBL3758634	34 69 63 0 20 43 7 15 17 81 21 19 65 73 12 32 67 1 14 71 8 80 6 48 79 52 18 26 58 10 82 59 24 22 36	50 44 20 43	11 9 12 30 16 34 39 29	17 38 5 49 33
4	CHEMBL3759797	CHEMBL3758634	34 69 63 0 20 43 7 15 17 81 21 19 65 73 12 32 67 1 14 71 8 80 6 48 79 52 18 26 58 10 82 59 24 22 36	23 1 13 18 35	11 9 12 16 34 39 29	17 38 5 30 49 33
5	CHEMBL3759201	CHEMBL3759797	34 69 63 0 20 43 7 15 17 81 21 19 65 73 12 32 67 1 14 71 8 80 6 48 79 52 18 26 58 10 82 59 24 22 36	50 44 20 43	23 1 30 13 18 35	17 38 5 49 33
6	CHEMBL597769	CHEMBL596955	38 53 20 12 75 5 60 39 74 77 49 76 45 33 31 4 50 30 51 55 56 3 57	40	42 48 25	32 28
7	CHEMBL596955	CHEMBL598393	38 53 20 12 75 5 60 39 74 77 49 76 45 33 31 4 50 30 51 55 56 3 57	25	41 21 7 27	32 42 48 28
8	CHEMBL608141	CHEMBL597372	38 53 20 12 75 5 60 65 19 54 76 45 33 31 4 50 30 16 70 37 61 40	25	41 21 7 27	32 42 48 28
9	CHEMBL597769	CHEMBL598394	38 53 20 12 75 5 60 39 74 77 49 76 45 33 31 4 50 30 51 55 56 3 57	40 28	8 24 5 4 19 14 15 46 2	32
10	CHEMBL598393	CHEMBL598394	38 53 20 12 75 5 60 39 74 77 49 76 45 33 31 4 50 30 51 55 56 3 57	42 41 48 28 21 7 27	8 24 5 4 19 14 15 46 2	32
