	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL3792969	CHEMBL3792412	18 2 31 23 5 8 3 38 29 35 20 17 14 27 22 19 25 0 28 40 24 37 11 39 36 7 32 34 10 21 13 30 6 1 42 4 41 9	16 14 29 9 60 11	0 65 59 52 35 1 37	8 51 39 57 5
1	CHEMBL3792412	CHEMBL3793029	18 2 31 23 5 8 3 38 29 35 20 17 14 27 22 19 25 0 28 40 24 37 11 39 36 7 32 34 10 21 13 30 6 1 42 4 41 9	51 57 0 65 59 5 52 35 1 37	20 15 41 16 14 25 55 27 26 60 11	8 39
2	CHEMBL3793688	CHEMBL3792412	18 2 31 23 5 8 3 38 29 35 20 17 14 27 22 19 25 0 28 40 24 37 11 39 36 7 32 34 10 21 13 30 6 1 42 4 41 9	20 62 54 61 48 21 38 12 44	51 57 0 65 59 5 52 35 1 37	8 39
3	CHEMBL3792412	CHEMBL3793788	18 2 31 23 5 8 3 38 29 35 20 17 14 27 22 19 25 0 28 40 24 37 11 39 36 7 32 34 10 21 13 30 6 1 42 4 41 9	0 65 59 52 35 1 37	16 14 42 33 40 63 9 10 43 3 17	8 51 39 57 5
4	CHEMBL3794389	CHEMBL3792412	18 2 31 23 5 8 3 38 29 35 20 17 14 27 22 19 25 0 28 40 24 37 11 39 36 7 32 34 10 21 13 30 6 1 42 4 41 9	4 16 13 64 28 22 36 23 32 2	57 5 52 35 1 37	8 51 39 65 0 59
5	CHEMBL3794444	CHEMBL3792412	18 2 31 23 5 8 3 38 29 35 20 17 14 27 22 19 25 0 28 40 24 37 11 39 36 7 32 34 10 21 13 30 6 1 42 4 41 9	53 56 50 7	51 57 0 65 59 5 52 35 1 37	8 39
6	CHEMBL3792593	CHEMBL3792435	18 33 12 5 8 3 38 29 35 20 17 14 27 22 19 25 0 26 16 15 11 39 36 7 32 34 10 21 13 30 6 1 42 4 41 9	49 18 41 16 14 34 24 26 60 11	8 20 39 46 47 31	
7	CHEMBL3792599	CHEMBL3792435	18 33 12 5 8 3 38 29 35 20 17 14 27 22 19 25 0 26 16 15 11 39 36 7 32 34 10 21 13 30 6 1 42 4 41 9	15 41 16 14 25 55 27 26 60 11	46 47 31	8 20 39
8	CHEMBL3792603	CHEMBL3792435	18 33 12 5 8 3 38 29 35 20 17 14 27 22 19 25 0 26 16 15 11 39 36 7 32 34 10 21 13 30 6 1 42 4 41 9	51 4 16 65 0 13 59 64 28 22 36 23 32 2	20 46 47 31	8 39
9	CHEMBL3792612	CHEMBL3792435	18 33 12 5 8 3 38 29 35 20 17 14 27 22 19 25 0 26 16 15 11 39 36 7 32 34 10 21 13 30 6 1 42 4 41 9	51 57 16 14 42 33 40 5 63 9 10 43 3 17	20 46 47 31	8 39
