	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL123612	CHEMBL125033	18 2 47 51 67 46 8 7 39 6 52 10 24 63 9 60 16 20 33 22 40 41 26 38 64 57 31 58 53 61 4	23 24 21 0	8 14 19 13	2 16
1	CHEMBL126005	CHEMBL123612	18 2 47 51 67 46 8 7 39 6 52 10 24 63 9 60 16 20 33 22 40 41 26 38 64 57 31 58 53 61 4	3 25	23 24 21 0	2 16
2	CHEMBL127576	CHEMBL123612	18 2 47 51 67 46 8 7 39 6 52 10 24 63 9 60 16 20 33 22 40 41 26 38 64 57 31 58 53 61 4	9 7 26 19 12 22 1	23 24 21 0	2 16
3	CHEMBL123612	CHEMBL339784	18 2 47 51 67 46 8 7 39 6 52 10 24 63 9 60 16 20 33 22 40 41 26 38 64 57 31 58 53 61 4	23 24 21 0	8 28 27 19 10 5 20	2 16
4	CHEMBL123612	CHEMBL445840	18 2 47 51 67 46 8 7 39 6 52 10 24 63 9 60 16 20 33 22 40 41 26 38 64 57 31 58 53 61 4	23 24 21 0	6 15 11 18 4 17	2 16
5	CHEMBL123690	CHEMBL123634	18 2 47 51 67 46 8 7 39 6 52 30 24 28 44 9 60 16 20 33 22 40 41 26 38 54 42 11 5	3 25	8 14 19 13	2 16
6	CHEMBL123972	CHEMBL123634	18 2 47 51 67 46 8 7 39 6 52 30 24 28 44 9 60 16 20 33 22 40 41 26 38 54 42 11 5	9 7 26 12 22 1	8 14 13	2 16 19
7	CHEMBL123973	CHEMBL123634	18 2 47 51 67 46 8 7 39 6 52 30 24 28 44 9 60 16 20 33 22 40 41 26 38 54 42 11 5	23 24 21 0	8 14 19 13	2 16
8	CHEMBL124445	CHEMBL123634	18 2 47 51 67 46 8 7 39 6 52 30 24 28 44 9 60 16 20 33 22 40 41 26 38 54 42 11 5	28 27 10 5 20	14 13	2 8 16 19
9	CHEMBL331317	CHEMBL123634	18 2 47 51 67 46 8 7 39 6 52 30 24 28 44 9 60 16 20 33 22 40 41 26 38 54 42 11 5	6 15 11 18 4 17	8 14 19 13	2 16
