	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL3597315	CHEMBL3597316	24 29 15 10 36 35 26 23 16 14 28 2 41 1 7 4 31 27 20 19 17 37 0 21 3 39 25 6 8 22 18 40 38 13	0	9 12 3 5 1 4 6	8 11 7 2
1	CHEMBL3597315	CHEMBL3597317	24 29 15 10 36 35 26 23 16 14 28 2 41 1 7 4 31 27 20 19 17 37 0 21 3 39 25 6 8 22 18 40 38 13	0	9 12 3 5 1 10 4 6	8 11 7 2
2	CHEMBL3597317	CHEMBL3597316	24 5 34 11 15 10 36 35 26 23 16 14 28 2 41 1 7 4 31 32 9 30 12 33 19 17 37 0 21 3 39 25 6 8 22 18 40 38 13	9 12 3 5 1 4 6	0	8 11 7 2
