	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
accuracy	0.8835616438356164	0.7676767676767676	0.8478260869565217	0.9504132231404959	0.8416666666666667	0.8478260869565217	0.6375	0.6585365853658537	0.6538461538461539	0.691358024691358	0.8157894736842105	0.6813186813186813	0.7613636363636364	0.788235294117647	0.625	0.7966101694915254	0.8311688311688312	0.7752808988764045	0.75	0.8070175438596491	0.7956989247311828	0.927536231884058	0.813953488372093	0.8292682926829268	0.7428571428571429	0.4	0.7959183673469388	0.7619047619047619	0.8181818181818182	0.725
precision	0.2857142857142857	0.08333333333333333	0.36666666666666664	0.6	0.5483870967741935	0.13333333333333333	0.125	0.07407407407407407	0.14285714285714285	0.12	0.0	0.24324324324324326	0.22727272727272727	0.1111111111111111	0.07407407407407407	0.29411764705882354	0.26666666666666666	0.2	0.15789473684210525	0.21428571428571427	0.058823529411764705	0.3333333333333333	0.4444444444444444	0.5714285714285714	0.14285714285714285	0.125	0.25	0.2	0.4	0.23076923076923078
recall	0.75	0.6666666666666666	0.8461538461538461	1.0	0.7727272727272727	0.6666666666666666	0.8	0.4	0.7	0.5	0.0	0.9	0.5555555555555556	0.5	0.2857142857142857	1.0	0.6666666666666666	0.5	0.6	1.0	0.25	0.25	0.5714285714285714	0.5	1.0	1.0	0.75	0.5	1.0	0.75
f1	0.4137931034482759	0.14814814814814814	0.5116279069767441	0.7499999999999999	0.6415094339622641	0.2222222222222222	0.21621621621621623	0.125	0.23728813559322035	0.1935483870967742	0.0	0.3829787234042553	0.3225806451612903	0.1818181818181818	0.11764705882352941	0.45454545454545453	0.3809523809523809	0.28571428571428575	0.25	0.35294117647058826	0.09523809523809523	0.28571428571428575	0.5	0.5333333333333333	0.25	0.2222222222222222	0.375	0.28571428571428575	0.5714285714285715	0.3529411764705882
auc_roc	0.9048913043478262	0.7743055555555555	0.8658461538461538	0.9880952380952381	0.9206864564007421	0.8539325842696629	0.7493333333333334	0.5714285714285714	0.75	0.6111111111111112	0.452054794520548	0.8419753086419752	0.7046413502109705	0.6388888888888888	0.43639921722113506	0.888888888888889	0.7793427230046948	0.6064814814814815	0.746268656716418	0.9382716049382716	0.4269662921348315	0.6615384615384615	0.6904761904761905	0.7765151515151515	0.8706467661691543	0.5104166666666666	0.7555555555555555	0.855263157894737	0.9655172413793103	0.7777777777777777
matthews_coeff	0.4158953523416424	0.175	0.4915977787463813	0.7535629654230248	0.5568004036564722	0.25030422334678637	0.21081851067789198	0.03835344737481078	0.19245008972987526	0.11716898663286043	-0.08339477889214629	0.3529442326483815	0.23817559423593132	0.1567761216795802	-0.03391311877662949	0.47828670265295953	0.3463460346942017	0.20726645774287314	0.20832828156932726	0.41307979935470174	0.03686241234519508	0.25122079554027393	0.39252336592881065	0.4308571590681121	0.3232299675777271	0.2072890493972125	0.3501929969818573	0.1995059687802532	0.563241847975046	0.30246429052072016
#tr	298	338	244	204	116	214	188	172	184	198	186	136	146	170	170	138	134	112	116	128	118	124	116	110	74	80	76	72	88	66
#ac_tr	149	169	122	102	58	107	94	86	92	99	93	68	73	85	85	69	67	56	58	64	59	62	58	55	37	40	38	36	44	33
target	CHEMBL244	CHEMBL244	CHEMBL244	CHEMBL204	CHEMBL204	CHEMBL204	CHEMBL205	CHEMBL205	CHEMBL205	CHEMBL3594	CHEMBL3594	CHEMBL3594	CHEMBL261	CHEMBL261	CHEMBL261	CHEMBL264	CHEMBL264	CHEMBL264	CHEMBL3242	CHEMBL3242	CHEMBL3242	CHEMBL253	CHEMBL253	CHEMBL253	CHEMBL217	CHEMBL217	CHEMBL217	CHEMBL3837	CHEMBL3837	CHEMBL3837
