nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	P52333	Kd	Homo sapiens		6.031517051446063		CHEMBL1079742_CHEMBL553	CHEMBL2148
C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1	P52333	Kd	Homo sapiens		7.431798275933005		CHEMBL1873475_CHEMBL3182647_CHEMBL3647964	CHEMBL2148
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	P52333	Kd	Homo sapiens		6.200659450546419		CHEMBL31965_CHEMBL545315	CHEMBL2148
C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1	P52333	Kd	Homo sapiens		7.522878745280337		CHEMBL3633152	CHEMBL2148
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1	P52333	Kd	Homo sapiens		6.823908740944319		CHEMBL1229592	CHEMBL2148
CC#CC(=O)NC1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1	P52333	Kd	Homo sapiens		5.886056647693162		CHEMBL4297674	CHEMBL2148
CC(C)(C#N)c1cccc(-c2ccnc3[nH]ccc23)n1	P52333	Kd	Homo sapiens		8.522878745280337		CHEMBL4453941	CHEMBL2148
CC(C)(C)C(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CC(C#N)C1	P52333	Kd	Homo sapiens		9.920818753952377		CHEMBL2325895	CHEMBL2148
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1	P52333	Kd	Homo sapiens		8.853871964321762		CHEMBL2376144	CHEMBL2148
CC(O)c1nc2cnc3[nH]ccc3c2n1C1CCC(C#N)CC1	P52333	Kd	Homo sapiens		6.552841968657781		CHEMBL2386633_CHEMBL2386634	CHEMBL2148
CC(O)c1nc2cnc3[nH]ccc3c2n1C1CCC(CC#N)CC1	P52333	Kd	Homo sapiens		8.229147988357855		CHEMBL2386635	CHEMBL2148
