nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	P09769	Kd	Homo sapiens		5.958607314841776		CHEMBL1079742_CHEMBL553	CHEMBL4454
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	P09769	Kd	Homo sapiens		5.661196523639753		CHEMBL31965_CHEMBL545315	CHEMBL4454
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21	P09769	Kd	Homo sapiens		5.161150909262744		CHEMBL572881	CHEMBL4454
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	P09769	Kd	Homo sapiens		6.553119118971027		CHEMBL3109278_CHEMBL535	CHEMBL4454
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1	P09769	Kd	Homo sapiens		6.721246399047171		CHEMBL574738	CHEMBL4454
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C	P09769	Kd	Homo sapiens		6.022276394711152		CHEMBL607707	CHEMBL4454
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1	P09769	Kd	Homo sapiens		6.721246399047171		CHEMBL522892	CHEMBL4454
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	P09769	Kd	Homo sapiens		7.646214911951032		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL4454
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	P09769	Kd	Homo sapiens		6.113106777509402		CHEMBL24828_CHEMBL533849	CHEMBL4454
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC(O)CN1CCOCC1	P09769	Kd	Homo sapiens		6.4089353929735005		CHEMBL1721885	CHEMBL4454
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1	P09769	Kd	Homo sapiens		6.102372908709557		CHEMBL572878	CHEMBL4454
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O	P09769	Kd	Homo sapiens		5.795880017344076		CHEMBL477772	CHEMBL4454
Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(C(N)=O)c2)n1	P09769	Kd	Homo sapiens		9.522878745280336		CHEMBL249097	CHEMBL4454
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	P09769	Kd	Homo sapiens		9.30102999566398		CHEMBL1421	CHEMBL4454
ClC(Cn1ncc2c(NCc3ccccc3)ncnc21)c1ccccc1	P09769	Kd	Homo sapiens		5.459999812689		CHEMBL411043	CHEMBL4454
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F	P09769	Kd	Homo sapiens		5.698970004336019		CHEMBL191003	CHEMBL4454
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNCC1	P09769	Kd	Homo sapiens		8.154901959985743		CHEMBL450519	CHEMBL4454
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1	P09769	Kd	Homo sapiens		6.657577319177793		CHEMBL259084	CHEMBL4454
O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl	P09769	Kd	Homo sapiens		5.903437700822768		CHEMBL119385	CHEMBL4454
