nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	P54756	Kd	Homo sapiens		6.2447274948966935		CHEMBL31965_CHEMBL545315	CHEMBL3987
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	P54756	Kd	Homo sapiens		5.229147988357855	5.0	CHEMBL3109278_CHEMBL535	CHEMBL3987
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1	P54756	Kd	Homo sapiens		6.853871964321763		CHEMBL574738	CHEMBL3987
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C	P54756	Kd	Homo sapiens		6.1487416512809245	5.0	CHEMBL607707	CHEMBL3987
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1	P54756	Kd	Homo sapiens		5.3979400086720375	5.0	CHEMBL428690	CHEMBL3987
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	P54756	Kd	Homo sapiens		6.923092567827736		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL3987
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	P54756	Kd	Homo sapiens		6.564213532227059		CHEMBL24828_CHEMBL533849	CHEMBL3987
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1	P54756	Kd	Homo sapiens		5.869964306007462		CHEMBL103667	CHEMBL3987
Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(C(N)=O)c2)n1	P54756	Kd	Homo sapiens		8.522878745280337		CHEMBL249097	CHEMBL3987
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	P54756	Kd	Homo sapiens		9.619788758288394		CHEMBL1421	CHEMBL3987
Nc1c(C(=O)c2cccc(OCC(O)CO)c2)cnn1-c1ccc(F)cc1	P54756	Kd	Homo sapiens		5.180456064458131		CHEMBL203567_CHEMBL205133	CHEMBL3987
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1	P54756	Kd	Homo sapiens		5.853871964321763		CHEMBL259084	CHEMBL3987
O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl	P54756	Kd	Homo sapiens		5.721246399047171	5.0	CHEMBL119385	CHEMBL3987
