nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1	P22303	Kd	Homo sapiens		7.299988937677887		CHEMBL330004	CHEMBL220
C=CC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1	P22303	Kd	Homo sapiens		6.659992382003328		CHEMBL189122	CHEMBL220
C=[N+]1N=C(CCC2CCN(Cc3ccccc3)CC2)c2ccccc21	P22303	Kd	Homo sapiens		6.470005326930858		CHEMBL362350	CHEMBL220
CC(=O)N(CCCNc1c2c(nc3ccccc13)CCCC2)CCCSc1c2c(nc3ccccc13)CCCC2	P22303	Kd	Homo sapiens		7.873868592738017		CHEMBL179192	CHEMBL220
CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1	P22303	Kd	Homo sapiens		8.550059011226661		CHEMBL92736	CHEMBL220
CC(=O)OC1CCC2(C)C3CCC4C(O)(CCC5C(C)(C)C(OC(C)=O)CCC45C)CC3(C)CCC2C1(C)C	P22303	Kd	Homo sapiens		5.603800652904264		CHEMBL3586199	CHEMBL220
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCCC[n+]2ccc3ccccc3c2)cc1	P22303	Kd	Homo sapiens		8.0268721464003		CHEMBL2159661	CHEMBL220
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCCC[n+]2ccccc2)cc1	P22303	Kd	Homo sapiens		7.327902142064282		CHEMBL2159664	CHEMBL220
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccc3ccccc3c2)cc1	P22303	Kd	Homo sapiens		7.350081281264581		CHEMBL2159660	CHEMBL220
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2cccc3ccccc32)cc1	P22303	Kd	Homo sapiens		8.1890957193313		CHEMBL2159662	CHEMBL220
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccccc2)cc1	P22303	Kd	Homo sapiens		7.091514981121351		CHEMBL2159663	CHEMBL220
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[n+]2ccc3ccccc3c2)cc1	P22303	Kd	Homo sapiens		7.3390397082239165		CHEMBL2159659	CHEMBL220
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[n+]2cccc3ccccc32)cc1	P22303	Kd	Homo sapiens		7.275724130399211		CHEMBL2159658	CHEMBL220
CC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2	P22303	Kd	Homo sapiens		6.886056647693162		CHEMBL502244	CHEMBL220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O	P22303	Kd	Homo sapiens		5.494850021680094		CHEMBL4283390	CHEMBL220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O	P22303	Kd	Homo sapiens		5.853871964321763		CHEMBL4292766	CHEMBL220
CC(C)(C)c1cc[n+](C=C2C=C3CC(=C[n+]4ccc(C(C)(C)C)cc4)C=CC3=CC2)cc1	P22303	Kd	Homo sapiens		7.0		CHEMBL1642988	CHEMBL220
CC(C)(C)c1cc[n+](CCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1	P22303	Kd	Homo sapiens		7.045757490560675		CHEMBL1642977	CHEMBL220
CC(C)(C)c1ccc(C(N)=NOC(=O)c2cnn(-c3ccc([N+](=O)[O-])cc3)c2C(F)(F)F)cc1	P22303	Kd	Homo sapiens		6.2828789523934665		CHEMBL2297975	CHEMBL220
CC(C)(O)CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3	P22303	Kd	Homo sapiens		5.508638306165726		CHEMBL1719948	CHEMBL220
CC(C)=CC1Oc2cc(O)ccc2-c2oc3c4c(cc(O)c3c(=O)c21)OC(C)(C)C=C4	P22303	Kd	Homo sapiens		5.508638306165726		CHEMBL1770313_CHEMBL4168752_CHEMBL4176617	CHEMBL220
CC(C)=CCCC(C)=CCc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)c(O)cc1O	P22303	Kd	Homo sapiens		5.508638306165726		CHEMBL2297277	CHEMBL220
CC(C)=CCCC(C)=CCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)c(O)cc1O	P22303	Kd	Homo sapiens		5.508638306165726		CHEMBL1096939_CHEMBL4173326	CHEMBL220
CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c(CC=C(C)C)c(O)cc(O)c2c1=O	P22303	Kd	Homo sapiens		5.508638306165726		CHEMBL518543	CHEMBL220
CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3	P22303	Kd	Homo sapiens		5.508638306165726		CHEMBL464006	CHEMBL220
CC(C)N(CCNC(=O)N1c2ccccc2Sc2ccccc21)C(C)C	P22303	Kd	Homo sapiens		6.091514981121351		CHEMBL605824	CHEMBL220
CC(C)OP(=O)(F)OC(C)C	P22303	Kd	Homo sapiens		5.05395269865476		CHEMBL1025	CHEMBL220
CC(CN1CCN(Cc2ccccc2)CC1)N(C(=O)c1cccc([N+](=O)[O-])c1)c1ccccn1	P22303	Kd	Homo sapiens		7.211831628858832		CHEMBL2297984	CHEMBL220
CC1(C)C=Cc2c(cc(O)c3c(=O)c4c(oc23)-c2ccc(O)cc2OC(C(C)(C)O)C4)O1	P22303	Kd	Homo sapiens		5.508638306165726		CHEMBL1770314	CHEMBL220
CC1(C)C=Cc2c(ccc(C(=O)C=Cc3ccc(O)cc3)c2O)O1	P22303	Kd	Homo sapiens		5.131355561605174		CHEMBL362378	CHEMBL220
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2	P22303	Kd	Homo sapiens		10.481486060122114		CHEMBL140476_CHEMBL1994202_CHEMBL2007996_CHEMBL2011499_CHEMBL536047	CHEMBL220
CC=C1C2C=C(C)CC1(C(=O)OC)CC(NCCCCCCCNc1c3c(nc4ccccc14)CCCC3)C2	P22303	Kd	Homo sapiens		8.193820026016112		CHEMBL210453	CHEMBL220
CC=C1C2C=C(C)CC1(N)CC(NCCCCCCCNc1c3c(nc4ccccc14)CCCC3)C2	P22303	Kd	Homo sapiens		7.804100347590767		CHEMBL382423	CHEMBL220
CC=C1C2C=C(C)CC1(N)CC(NCCCCCCCNc1c3c(nc4ccccc14)CCCC3)C2(C)C	P22303	Kd	Homo sapiens		7.782516055786092		CHEMBL208092	CHEMBL220
CC=C1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2	P22303	Kd	Homo sapiens		7.327902142064282		CHEMBL1255901_CHEMBL395280	CHEMBL220
CCCCC(O)C=CC=CC(=O)O	P22303	Kd	Homo sapiens		5.931814138253838		CHEMBL3586207	CHEMBL220
CCCCN(CC(=O)NCc1ccccc1)C(=O)CCCCCn1cc[n+](C)c1C=NO	P22303	Kd	Homo sapiens		4.096910013008056		CHEMBL4081509	CHEMBL220
CCC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1	P22303	Kd	Homo sapiens		5.589999287456538		CHEMBL187330	CHEMBL220
CCN(C)Cc1ccc(C=C2Cc3cc(OC)c(OC)cc3C2=O)cc1	P22303	Kd	Homo sapiens		6.0363915922144304		CHEMBL464024	CHEMBL220
CCN(C)Cc1ccc(CC2Cc3cc(OC)c(OC)cc3C2=O)cc1	P22303	Kd	Homo sapiens		6.037039062982668		CHEMBL474190	CHEMBL220
CCN(C)Cc1cccc(C=C2Cc3cc(OC)c(OC)cc3C2=O)c1	P22303	Kd	Homo sapiens		6.6280090885350855		CHEMBL463279	CHEMBL220
CCN(C)Cc1cccc(CC2Cc3cc(OC)c(OC)cc3C2=O)c1	P22303	Kd	Homo sapiens		6.29518053281983		CHEMBL515891	CHEMBL220
CCN(CC)C(C)c1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1	P22303	Kd	Homo sapiens		5.876148359032914		CHEMBL181125	CHEMBL220
CCN(CC)C(C)c1cccc(OC2Cc3cc(OC)c(OC)cc3C2=O)c1	P22303	Kd	Homo sapiens		6.062968830560008		CHEMBL180640	CHEMBL220
CCN(CC)CCNC(=O)N1c2ccccc2Sc2ccccc21	P22303	Kd	Homo sapiens		4.787812395596042		CHEMBL601282	CHEMBL220
CCN(CC)Cc1ccc(C=C2Cc3cc(OC)c(OC)cc3C2=O)cc1	P22303	Kd	Homo sapiens		6.343758015671039		CHEMBL464427	CHEMBL220
CCN(CC)Cc1ccc(CC2Cc3cc(OC)c(OC)cc3C2=O)cc1	P22303	Kd	Homo sapiens		5.982966660701218		CHEMBL472814	CHEMBL220
CCN(CC)Cc1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1	P22303	Kd	Homo sapiens		5.872895201635193		CHEMBL180437	CHEMBL220
CCN(CC)Cc1cccc(C=C2Cc3cc(OC)c(OC)cc3C2=O)c1	P22303	Kd	Homo sapiens		6.626132129672933		CHEMBL518399	CHEMBL220
CCN(CC)Cc1cccc(CC2Cc3cc(OC)c(OC)cc3C2=O)c1	P22303	Kd	Homo sapiens		7.6643415477106975		CHEMBL472813	CHEMBL220
CCN(CC)Cc1cccc(OC2Cc3cc(OC)c(OC)cc3C2=O)c1	P22303	Kd	Homo sapiens		5.798602875679549		CHEMBL180645	CHEMBL220
CCN(CCC(=O)N1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)C1CCCCC1	P22303	Kd	Homo sapiens		8.648978699848154		CHEMBL2064465	CHEMBL220
CCN(CCC(=O)NCCCCNc1c2c(nc3ccccc13)CCCC2)C1CCCCC1	P22303	Kd	Homo sapiens		6.592636539939308		CHEMBL3322142	CHEMBL220
