nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C(C)=O)cc3)CC21C	Q92731	Kd	Homo sapiens		6.2441251443275085		CHEMBL364368	CHEMBL242
C=C(C)c1ccc2c(c1)c(-c1ccc(OCCN3CCCCC3)cc1)cc1cc(O)cc(C)c12	Q92731	Kd	Homo sapiens		6.7447274948966935		CHEMBL31738	CHEMBL242
CC(=O)c1ccc2c(c1)c(-c1ccc(OCCN3CCCCC3)cc1)cc1cc(O)cc(C)c12	Q92731	Kd	Homo sapiens		6.200659450546419		CHEMBL34216	CHEMBL242
CC(C)=C(C)c1ccc2c(c1)c(-c1ccc(OCCN3CCCCC3)cc1)cc1cc(O)cc(C)c12	Q92731	Kd	Homo sapiens		6.698970004336019		CHEMBL31068	CHEMBL242
CC(C)Cc1cc2cc(O)ccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccccc1	Q92731	Kd	Homo sapiens		7.657577319177793		CHEMBL489584	CHEMBL242
CC(C)S(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1	Q92731	Kd	Homo sapiens		8.66354026615147		CHEMBL243791	CHEMBL242
CC(C)c1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1	Q92731	Kd	Homo sapiens		9.200659450546418		CHEMBL243970	CHEMBL242
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2O	Q92731	Kd	Homo sapiens		7.619788758288393		CHEMBL135236	CHEMBL242
CC1CC2c3cc(O)ccc3OC(c3ccc(O)cc3)C2C1	Q92731	Kd	Homo sapiens		9.508638306165729		CHEMBL236045	CHEMBL242
CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1	Q92731	Kd	Homo sapiens		9.200659450546418		CHEMBL411	CHEMBL242
CCC(=C(c1ccc(O)cc1)c1ccc(C=CC(=O)O)cc1)c1ccccc1	Q92731	Kd	Homo sapiens		8.0		CHEMBL1091535_CHEMBL195515	CHEMBL242
CCCCCCCCc1cc2cc(O)ccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccccc1	Q92731	Kd	Homo sapiens		7.522878745280337		CHEMBL489183	CHEMBL242
CCCCCc1cc2cc(O)ccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccccc1	Q92731	Kd	Homo sapiens		8.522878745280337		CHEMBL489585	CHEMBL242
CCCCc1cc2cc(O)ccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccccc1	Q92731	Kd	Homo sapiens		8.397940008672037		CHEMBL490198	CHEMBL242
CCCCc1cc2ccccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccc(F)cc1	Q92731	Kd	Homo sapiens		6.958607314841776		CHEMBL523138	CHEMBL242
CCCCc1cc2ccccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccc(O)cc1	Q92731	Kd	Homo sapiens		7.3187587626244115		CHEMBL491433	CHEMBL242
CCCCc1cc2ccccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccc(OC)cc1	Q92731	Kd	Homo sapiens		6.790484985457369		CHEMBL491236	CHEMBL242
CCCCc1cc2ccccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccccc1	Q92731	Kd	Homo sapiens		6.769551078621726		CHEMBL491235	CHEMBL242
CCCc1c(-c2ccc(O)cc2)oc(-c2ccc(O)cc2)c1-c1ccc(OCCN2CCCCC2)cc1	Q92731	Kd	Homo sapiens		8.397940008672037		CHEMBL86206	CHEMBL242
CCNc1c(C=NO)ccc(-c2ccccc2)c1-c1ccccc1	Q92731	Kd	Homo sapiens		10.318758762624412		CHEMBL128227	CHEMBL242
CCOCc1cc(O)cc2c1OC(c1ccc(O)cc1)C1CCCC21	Q92731	Kd	Homo sapiens		9.127843727251708		CHEMBL235386	CHEMBL242
CCS(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1	Q92731	Kd	Homo sapiens		8.377785977033705		CHEMBL243790	CHEMBL242
CCS(=O)(=O)c1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1	Q92731	Kd	Homo sapiens		7.804100347590767		CHEMBL395291	CHEMBL242
CCc1c(-c2ccc(O)cc2)oc(-c2ccc(O)cc2)c1-c1ccc(OC)cc1	Q92731	Kd	Homo sapiens		9.040958607678906		CHEMBL315475	CHEMBL242
CCc1c(-c2ccc(O)cc2)oc(-c2ccc(O)cc2)c1-c1ccc(OCCN2CCCCC2)cc1	Q92731	Kd	Homo sapiens		8.508638306165727		CHEMBL316003	CHEMBL242
CCc1c(-c2ccc(O)cc2)oc(-c2ccccc2)c1-c1ccc(OCCN2CCCCC2)cc1	Q92731	Kd	Homo sapiens		9.366531544420411		CHEMBL432371	CHEMBL242
CCc1c(-c2ccc(OCCN3CCCCC3)cc2)oc(-c2ccc(O)cc2)c1-c1ccc(O)cc1	Q92731	Kd	Homo sapiens		10.221848749616356		CHEMBL315474	CHEMBL242
CCc1c(-c2ccccc2)oc(-c2ccc(O)cc2)c1-c1ccc(OCCN2CCCCC2)cc1	Q92731	Kd	Homo sapiens		7.698970004336019		CHEMBL85561	CHEMBL242
CCc1ccc2c(c1)C(c1ccc(OCCN3CCCCC3)cc1)Cc1cc(O)cc(C)c1-2	Q92731	Kd	Homo sapiens		6.721246399047171		CHEMBL30996	CHEMBL242
CCc1nc2cc(O)ccc2c(Oc2ccc(C=CC(=O)N(C)C)cc2)c1-c1ccccc1	Q92731	Kd	Homo sapiens		7.700057099977232		CHEMBL194774	CHEMBL242
CCc1nc2cc(O)ccc2c(Oc2ccc(C=CC(=O)N3CCCCC3)cc2)c1-c1ccccc1	Q92731	Kd	Homo sapiens		7.599980364934843		CHEMBL193865	CHEMBL242
CCc1nc2cc(O)ccc2c(Oc2ccc(C=CC(=O)NC(C)C)cc2)c1-c1ccccc1	Q92731	Kd	Homo sapiens		7.799970733446231		CHEMBL370750	CHEMBL242
CCc1nc2cc(O)ccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1cccc(C(F)(F)F)c1	Q92731	Kd	Homo sapiens		6.5999976540720455		CHEMBL192025	CHEMBL242
CCc1nc2cc(O)ccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccccc1	Q92731	Kd	Homo sapiens		7.199970640755867		CHEMBL370492	CHEMBL242
CCc1nc2cc(O)ccc2c(Oc2ccc(C=CC(N)=O)cc2)c1-c1ccccc1	Q92731	Kd	Homo sapiens		7.599980364934843		CHEMBL363630	CHEMBL242
CCc1nc2cc(O)ccc2c(Oc2ccc(OCCN(C)C)cc2)c1-c1ccccc1	Q92731	Kd	Homo sapiens		8.0		CHEMBL195080	CHEMBL242
CCc1nc2cc(O)ccc2c(Oc2cccc(C=CC(=O)O)c2)c1-c1ccccc1	Q92731	Kd	Homo sapiens		5.800000874803202		CHEMBL193730	CHEMBL242
CN(C)C(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1	Q92731	Kd	Homo sapiens		8.935542010773082		CHEMBL244001	CHEMBL242
CN(C)CCOc1ccc(-c2c(-c3ccc(O)cc3)nn3c(C(F)(F)F)cc(C(F)(F)F)nc23)cc1	Q92731	Kd	Homo sapiens		6.7495799976911055		CHEMBL219467	CHEMBL242
