nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(C)C1CN(c2ccc(F)c(S(C)(=O)=O)c2)CCN1c1ncc(C(C)(C)O)c(C(F)(F)F)n1	P55055	Kd	Homo sapiens		8.096910013008056		CHEMBL3814478	CHEMBL4093
CC(C)C1CN(c2ccc(F)c(S(C)(=O)=O)c2)CCN1c1ncc(CO)c(C(F)(F)F)n1	P55055	Kd	Homo sapiens		8.045757490560675		CHEMBL3815001	CHEMBL4093
CC(C)C1CN(c2ccc(F)c(S(C)(=O)=O)c2)CCN1c1ncc(Cl)c(C(F)(F)F)n1	P55055	Kd	Homo sapiens		9.0		CHEMBL3814501	CHEMBL4093
CC(C)C1CN(c2ccc(F)c(S(C)(=O)=O)c2)CCN1c1nccc(C(F)(F)F)n1	P55055	Kd	Homo sapiens		9.0		CHEMBL3814153	CHEMBL4093
CC(C)C1CN(c2cccc(S(C)(=O)=O)c2)CCN1c1nccc(C(F)(F)F)n1	P55055	Kd	Homo sapiens		8.397940008672037		CHEMBL3815014	CHEMBL4093
CC(C)C1c2nn(-c3cccc(S(C)(=O)=O)c3)cc2CN1c1cc(C(F)(F)F)ncn1	P55055	Kd	Homo sapiens		8.154901959985743		CHEMBL3960195	CHEMBL4093
CC(C)C1c2nn(-c3cccc(S(C)(=O)=O)c3)cc2CN1c1ccnc(C(F)(F)F)n1	P55055	Kd	Homo sapiens		7.886056647693162		CHEMBL3933543	CHEMBL4093
CC(C)C1c2nn(-c3cccc(S(C)(=O)=O)c3)cc2CN1c1ncc(CO)c(C(F)(F)F)n1	P55055	Kd	Homo sapiens		8.221848749616356		CHEMBL3932169	CHEMBL4093
CC(C)C1c2nn(-c3cccc(S(C)(=O)=O)c3)cc2CN1c1nccc(C(F)(F)F)n1	P55055	Kd	Homo sapiens		8.154901959985743		CHEMBL3959681	CHEMBL4093
COc1cc(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3C2C(C)(C)C)ccn1	P55055	Kd	Homo sapiens		8.301029995663981		CHEMBL3940521	CHEMBL4093
COc1cc(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3C2C(C)C)cc(C)n1	P55055	Kd	Homo sapiens		8.221848749616356		CHEMBL3976470	CHEMBL4093
COc1cc(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3C2C(C)C)ccn1	P55055	Kd	Homo sapiens		7.886056647693162		CHEMBL3913348	CHEMBL4093
COc1cc(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3C2C(C)C)nc(C)n1	P55055	Kd	Homo sapiens		8.397940008672037		CHEMBL3914727	CHEMBL4093
COc1nc(C)cc(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3C2C(C)C)n1	P55055	Kd	Homo sapiens		7.769551078621726		CHEMBL3956923	CHEMBL4093
COc1ncc(F)c(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3C2C(C)C)n1	P55055	Kd	Homo sapiens		7.886056647693162		CHEMBL3972392	CHEMBL4093
COc1ncnc(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3C2C(C)C)c1F	P55055	Kd	Homo sapiens		9.0		CHEMBL3905741	CHEMBL4093
CS(=O)(=O)c1cc(-c2ccc(CN(Cc3ccccc3)S(=O)(=O)c3ccccc3C(F)(F)F)s2)ccc1CO	P55055	Kd	Homo sapiens		8.886056647693161		CHEMBL3814006	CHEMBL4093
CS(=O)(=O)c1cccc(N2CCN(Cc3ccc(C(F)(F)F)nc3)C(c3ccccc3)C2)c1	P55055	Kd	Homo sapiens		6.115865991774227	5.6020599913279625	CHEMBL3814372	CHEMBL4093
CS(=O)(=O)c1cccc(N2CCN(c3nccc(C(F)(F)F)n3)C(c3ccccc3)C2)c1	P55055	Kd	Homo sapiens		6.851294845551305		CHEMBL3813875	CHEMBL4093
Cc1nc(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3C2C(C)C)cc(C(F)(F)F)n1	P55055	Kd	Homo sapiens		8.522878745280337		CHEMBL3985591	CHEMBL4093
O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1	P55055	Kd	Homo sapiens		7.378356926958277		CHEMBL62136	CHEMBL4093
