nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	P16234	Kd	Homo sapiens		5.7447274948966935		CHEMBL1079742_CHEMBL553	CHEMBL2007
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	P16234	Kd	Homo sapiens		5.2839966563652006		CHEMBL31965_CHEMBL545315	CHEMBL2007
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1	P16234	Kd	Homo sapiens		7.958607314841775		CHEMBL2105709_CHEMBL576982	CHEMBL2007
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21	P16234	Kd	Homo sapiens		8.0		CHEMBL572881	CHEMBL2007
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	P16234	Kd	Homo sapiens		9.102372908709556		CHEMBL3109278_CHEMBL535	CHEMBL2007
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1	P16234	Kd	Homo sapiens		7.420216403383191		CHEMBL215152	CHEMBL2007
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1	P16234	Kd	Homo sapiens		7.568636235841013		CHEMBL574738	CHEMBL2007
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1	P16234	Kd	Homo sapiens		7.267606240177032		CHEMBL522892	CHEMBL2007
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	P16234	Kd	Homo sapiens		8.0		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL2007
CNCC#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12	P16234	Kd	Homo sapiens		8.599980364934842		CHEMBL1964441	CHEMBL2007
COCCOc1cc2ncnc(N3CCN(c4ncc(Cc5ccccc5)cn4)CC3)c2cc1OCCOC	P16234	Kd	Homo sapiens		7.853871964321763		CHEMBL4205999	CHEMBL2007
COc1cc(-c2cnc3c(N4CCOCC4)snc3c2)cc(OC)c1OC	P16234	Kd	Homo sapiens		6.657577319177793		CHEMBL3425865	CHEMBL2007
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	P16234	Kd	Homo sapiens		6.638272163982407		CHEMBL24828_CHEMBL533849	CHEMBL2007
