nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C1=C(CCN2CCc3ccccc3C2)CCc2ccccc21	P35367	Kd	Homo sapiens		5.8412715814922365		CHEMBL3970994	CHEMBL231
C1C2C3CC4C2C(NCC25C6C7C8C6C2C8C75)C2C1C3C42	P35367	Kd	Homo sapiens		5.324588306285137		CHEMBL2432039	CHEMBL231
C=CCN(CC=C)CCc1c[nH]c2ccc(Br)cc12	P35367	Kd	Homo sapiens	5.0	7.0		CHEMBL3754166	CHEMBL231
C=CCN(CC=C)CCc1c[nH]c2ccc(C)cc12	P35367	Kd	Homo sapiens	5.0	6.17000191130262		CHEMBL3753318	CHEMBL231
C=CCN(CC=C)CCc1c[nH]c2ccc(Cl)cc12	P35367	Kd	Homo sapiens	5.0	7.0		CHEMBL3752900	CHEMBL231
C=CCN(CC=C)CCc1c[nH]c2ccc(F)cc12	P35367	Kd	Homo sapiens	5.0	7.100015437450608		CHEMBL3754496	CHEMBL231
C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12	P35367	Kd	Homo sapiens	5.0	6.299997602857746		CHEMBL2391541	CHEMBL231
C=CCN(CC=C)CCc1c[nH]c2ccccc12	P35367	Kd	Homo sapiens	5.0	6.900008766455317		CHEMBL3752576	CHEMBL231
CC1(C)CC(=O)N(CCCCN2Cc3ccccc3C2)C(=O)C1	P35367	Kd	Homo sapiens		5.411312994892671		CHEMBL3908870	CHEMBL231
CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3)CC2)C(c2ccc(F)c(F)c2)CC(=O)N1	P35367	Kd	Homo sapiens		7.200659450546419		CHEMBL288768	CHEMBL231
CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3)CC2)C(c2ccc(F)c(F)c2)CC(=O)N1C	P35367	Kd	Homo sapiens		6.449771646944907		CHEMBL291166	CHEMBL231
CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3C#N)CC2)C(c2ccc(F)c(F)c2)CC(=O)N1	P35367	Kd	Homo sapiens		7.040958607678906		CHEMBL42335	CHEMBL231
CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3C#N)CC2)C(c2ccc(F)c(F)c2)CC(=O)N1C	P35367	Kd	Homo sapiens		6.210419287835574		CHEMBL43594	CHEMBL231
CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3F)CC2)C(c2ccc(F)c(F)c2)CC(=O)N1	P35367	Kd	Homo sapiens		6.966576244513051		CHEMBL295001	CHEMBL231
CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3F)CC2)C(c2ccc(F)c(F)c2)CC(=O)N1C	P35367	Kd	Homo sapiens		6.519993057042849		CHEMBL295395	CHEMBL231
CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)C(c2ccc(F)c(F)c2)CC(=O)N1	P35367	Kd	Homo sapiens		7.721246399047171		CHEMBL43860	CHEMBL231
CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3C#N)CC2)C(c2ccc(F)c(F)c2)CC(=O)N1	P35367	Kd	Homo sapiens		7.236572006437062		CHEMBL43491	CHEMBL231
CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3C#N)CC2)C(c2ccc(F)c(F)c2)CC(=O)N1C	P35367	Kd	Homo sapiens		6.400116927926312		CHEMBL288772	CHEMBL231
CC1CCCN1CCc1cc2cc(C(=O)c3ccc(F)cc3)ccc2o1	P35367	Kd	Homo sapiens		5.26440110030182		CHEMBL2031738_CHEMBL555146	CHEMBL231
CC1CCCN1CCc1cc2cc(C(=O)c3ccc([N+](=O)[O-])cc3)ccc2o1	P35367	Kd	Homo sapiens		5.1515029819096325		CHEMBL2031737	CHEMBL231
CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1	P35367	Kd	Homo sapiens		6.214670164989233		CHEMBL1242950_CHEMBL2206334	CHEMBL231
CCCc1ccc2c(c1)sc(=O)n2CCN1CCCCCC1	P35367	Kd	Homo sapiens		6.507239610973163		CHEMBL272899	CHEMBL231
CCN(CC)CCCOC(=O)N1c2ccccc2Sc2ccccc21	P35367	Kd	Homo sapiens		6.366531544420412		CHEMBL519609	CHEMBL231
CCOC(=O)N1CCN(CCCOc2ccc(-c3ccc(Cl)cc3)cc2)CC1	P35367	Kd	Homo sapiens		6.4500041484693496		CHEMBL105385	CHEMBL231
CCOC(=O)N1CCN(CCCOc2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)CC1	P35367	Kd	Homo sapiens		7.090016305060157		CHEMBL318320	CHEMBL231
