nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1	P00533	Kd	Homo sapiens		5.1487416512809245		CHEMBL4072833	CHEMBL203
C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1	P00533	Kd	Homo sapiens		8.161150909262744		CHEMBL1873475_CHEMBL3182647_CHEMBL3647964	CHEMBL203
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	P00533	Kd	Homo sapiens		8.455931955649724		CHEMBL3353410	CHEMBL203
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	P00533	Kd	Homo sapiens		9.545856542446485		CHEMBL31965_CHEMBL545315	CHEMBL203
C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1	P00533	Kd	Homo sapiens		6.657577319177793		CHEMBL3633152	CHEMBL203
CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12	P00533	Kd	Homo sapiens		5.251811972993798		CHEMBL3707348	CHEMBL203
CC(Nc1nc(N)nc2[nH]c3ccc(O)cc3c12)c1ccccc1	P00533	Kd	Homo sapiens		6.162477632022053		CHEMBL4088941_CHEMBL4099089	CHEMBL203
CC(O)c1nc2cnc(Nc3ccnc(N4CCC(O)C(F)C4)n3)cc2n1C(C)C(F)(F)F	P00533	Kd	Homo sapiens		6.5044556624535526		CHEMBL3734988	CHEMBL203
CC1(C)OCc2c(Nc3n[nH]c4c(Cl)cccc34)nc(-c3cn[nH]c3)nc21	P00533	Kd	Homo sapiens		8.823908740944319		CHEMBL3758602	CHEMBL203
CC1(C)OCc2c(Nc3n[nH]c4c(Cl)cccc34)nc(-c3cn[nH]c3C(F)F)nc21	P00533	Kd	Homo sapiens		8.187086643357143		CHEMBL3758739	CHEMBL203
CC1(C)OCc2c(Nc3n[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21	P00533	Kd	Homo sapiens		9.221848749616356		CHEMBL3758502	CHEMBL203
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1	P00533	Kd	Homo sapiens		6.239636363099026	5.0	CHEMBL574738	CHEMBL203
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C	P00533	Kd	Homo sapiens		9.440706706447273		CHEMBL607707	CHEMBL203
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1	P00533	Kd	Homo sapiens		5.746072064152084	5.0	CHEMBL428690	CHEMBL203
CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12	P00533	Kd	Homo sapiens		5.523603778477954		CHEMBL342929	CHEMBL203
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	P00533	Kd	Homo sapiens		6.751929887068432		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL203
COC1CCN(c2nccc(Nc3cc(NC(=O)c4c(Cl)cccc4Cl)ccn3)n2)CC1	P00533	Kd	Homo sapiens		6.129011186239424		CHEMBL3352835	CHEMBL203
COC1CCN(c2nccc(Nc3cc4[nH]cnc4cn3)n2)CC1	P00533	Kd	Homo sapiens		5.920818753952375		CHEMBL3735952	CHEMBL203
COC1CCN(c2nccc(Nc3cc4c(C(C)C)n[nH]c4cn3)n2)CC1	P00533	Kd	Homo sapiens		6.213958789757446		CHEMBL3354192	CHEMBL203
COC1CCN(c2nccc(Nc3cc4c(ccc(=O)n4C(C)C)cn3)n2)CC1	P00533	Kd	Homo sapiens		5.823908740944319		CHEMBL3354195	CHEMBL203
COC1CCN(c2nccc(Nc3cc4c(ccn4C(C)C)cn3)n2)CC1	P00533	Kd	Homo sapiens		5.958607314841776		CHEMBL3354188	CHEMBL203
COC1CCN(c2nccc(Nc3cc4c(ccn4C4CCCC4)cn3)n2)CC1	P00533	Kd	Homo sapiens		6.257274868695301		CHEMBL3354189	CHEMBL203
COC1CCN(c2nccc(Nc3cc4c(cn3)[nH]c(=O)n4C(C)C)n2)CC1	P00533	Kd	Homo sapiens		5.721246399047171		CHEMBL3354193	CHEMBL203
COC1CCN(c2nccc(Nc3cc4c(cn3)c(N)nn4C(C)C)n2)CC1	P00533	Kd	Homo sapiens		6.49894073778225		CHEMBL3354191	CHEMBL203
COC1CCN(c2nccc(Nc3cc4c(cn3)nc(C(C)O)n4C(C)C(F)(F)F)n2)CC1F	P00533	Kd	Homo sapiens		6.9136401693252525		CHEMBL3736121	CHEMBL203
