nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(=O)N=c1sc(S(N)(=O)=O)nn1C	P07451	Kd	Homo sapiens		8.958607314841776		CHEMBL19	CHEMBL2885
CC(=O)Nc1ccc(O)cc1	P07451	Kd	Homo sapiens		5.1487416512809245		CHEMBL112	CHEMBL2885
CCCCCCCCCCOS(N)(=O)=O	P07451	Kd	Homo sapiens		6.057000406633959		CHEMBL153094	CHEMBL2885
CCCCCCCCOS(N)(=O)=O	P07451	Kd	Homo sapiens		5.040958607678906		CHEMBL24261	CHEMBL2885
CCCCOc1ccc2ccc(=O)oc2c1	P07451	Kd	Homo sapiens		5.136677139879544		CHEMBL571514	CHEMBL2885
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC	P07451	Kd	Homo sapiens		4.974694134735231		CHEMBL196677_CHEMBL26_CHEMBL267044	CHEMBL2885
CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21	P07451	Kd	Homo sapiens		5.096910013008057		CHEMBL218490	CHEMBL2885
CCOC(=O)c1cc2cc(CO)ccc2oc1=O	P07451	Kd	Homo sapiens		4.215382707367125		CHEMBL568173	CHEMBL2885
CCOC(=O)c1cc2ccc(OC)cc2oc1=O	P07451	Kd	Homo sapiens		4.1444808443322		CHEMBL568385	CHEMBL2885
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1	P07451	Kd	Homo sapiens		5.335358024443874		CHEMBL251680	CHEMBL2885
CCOc1ccc2nc(S(N)(=O)=O)sc2c1	P07451	Kd	Homo sapiens		5.301029995663981		CHEMBL18	CHEMBL2885
CN(C)CCN(C)CCN(C)CCN(C)C	P07451	Kd	Homo sapiens		6.2839966563652006		CHEMBL1214194	CHEMBL2885
COC(=O)c1cc2cc(CO)ccc2oc1=O	P07451	Kd	Homo sapiens		4.313363730737707		CHEMBL567896	CHEMBL2885
COCC(NC(C)=O)C(=O)NCc1ccccc1	P07451	Kd	Homo sapiens		6.427128397799518		CHEMBL58323	CHEMBL2885
COc1cc(C(=O)O)cc(OC)c1O	P07451	Kd	Homo sapiens		5.066512712151295		CHEMBL1414	CHEMBL2885
COc1cc(C=CC(=O)O)ccc1O	P07451	Kd	Homo sapiens		4.9546770212133415		CHEMBL32749	CHEMBL2885
COc1cc2oc(=O)ccc2cc1C(O)CC(C)C	P07451	Kd	Homo sapiens		5.420216403383191		CHEMBL1938473_CHEMBL572366	CHEMBL2885
COc1ccc(-c2c(N)oc3ccc(Cl)cc3c2=O)cc1	P07451	Kd	Homo sapiens		5.339134521996131		CHEMBL2019143	CHEMBL2885
