nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	Q13131	Kd	Homo sapiens		7.502621527706187		CHEMBL3109278_CHEMBL535	CHEMBL4045
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1	Q13131	Kd	Homo sapiens		5.853871964321763		CHEMBL574738	CHEMBL4045
CCS(=O)(=O)Nc1ccc2c(c1)C(=C(Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2	Q13131	Kd	Homo sapiens		7.721246399047171		CHEMBL514409	CHEMBL4045
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1	Q13131	Kd	Homo sapiens		5.180456064458131	5.0	CHEMBL428690	CHEMBL4045
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1	Q13131	Kd	Homo sapiens		6.2839966563652006		CHEMBL522892	CHEMBL4045
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	Q13131	Kd	Homo sapiens		8.23877788324684		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL4045
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	Q13131	Kd	Homo sapiens		5.0	5.0	CHEMBL24828_CHEMBL533849	CHEMBL4045
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC(O)CN1CCOCC1	Q13131	Kd	Homo sapiens		7.0		CHEMBL1721885	CHEMBL4045
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1	Q13131	Kd	Homo sapiens		5.958607314841776		CHEMBL572878	CHEMBL4045
Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21	Q13131	Kd	Homo sapiens		5.346787486224656		CHEMBL558752	CHEMBL4045
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F	Q13131	Kd	Homo sapiens		5.769551078621726		CHEMBL191003	CHEMBL4045
