nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C#CCn1cc(N2Cc3nc(-c4cnc(OC)c(OC)c4)ccc3C2=O)cn1	P48736	Kd	Homo sapiens		8.045757490560675		CHEMBL4127853	CHEMBL3267
CC(=O)N=c1[nH]c(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1	P48736	Kd	Homo sapiens		8.154901959985743		CHEMBL1229535	CHEMBL3267
CC(=O)NS(=O)(=O)C1C2CCC(CC2)C1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F	P48736	Kd	Homo sapiens		5.823908740944319		CHEMBL3401980	CHEMBL3267
CC(=O)Nc1nc(C)c(-c2ccc(-n3cccn3)cc2)s1	P48736	Kd	Homo sapiens		6.958607314841776		CHEMBL2071333	CHEMBL3267
CC(=O)Nc1nc(C)c(-c2ccc(C(C)=O)cc2)s1	P48736	Kd	Homo sapiens		6.585026652029183		CHEMBL2071334	CHEMBL3267
CC(=O)Nc1nc(C)c(-c2ccc(S(C)(=O)=O)c(Br)c2)s1	P48736	Kd	Homo sapiens		7.494850021680094		CHEMBL2071329	CHEMBL3267
CC(=O)Nc1nc(C)c(-c2ccc(S(C)(=O)=O)c(C#N)c2)s1	P48736	Kd	Homo sapiens		7.207608310501746		CHEMBL2071331	CHEMBL3267
CC(=O)Nc1nc(C)c(-c2ccc(S(C)(=O)=O)c(C(F)(F)F)c2)s1	P48736	Kd	Homo sapiens		7.214670164989233		CHEMBL2071332	CHEMBL3267
CC(=O)Nc1nc(C)c(-c2ccc(S(C)(=O)=O)c(Cl)c2)s1	P48736	Kd	Homo sapiens		7.244125144327507		CHEMBL2071328	CHEMBL3267
CC(=O)Nc1nc(C)c(-c2ccc(S(C)(=O)=O)c(F)c2)s1	P48736	Kd	Homo sapiens		6.73754891026957		CHEMBL2071330	CHEMBL3267
CC(=O)Nc1nc(C)c(-c2ccc(S(C)(=O)=O)cc2)s1	P48736	Kd	Homo sapiens		6.638272163982407		CHEMBL2071327	CHEMBL3267
CC(=O)Nc1nc(C)c(-c2ccc(S(N)(=O)=O)cc2)s1	P48736	Kd	Homo sapiens		6.958607314841776		CHEMBL2071326	CHEMBL3267
CC(=O)Nc1nc2c(s1)CN(c1cccnc1)CC2	P48736	Kd	Homo sapiens		9.804100347590769		CHEMBL3586665	CHEMBL3267
CC(=O)Nc1nc2ccc(-c3ccccc3)cc2s1	P48736	Kd	Homo sapiens		6.113509274827518		CHEMBL3356882	CHEMBL3267
CC(=O)Nc1nc2ccc(-c3cccnc3)cc2s1	P48736	Kd	Homo sapiens		7.4089353929735005		CHEMBL2418961	CHEMBL3267
CC(=O)Nc1nc2ccc(-c3cnc4nccnc4c3)cc2s1	P48736	Kd	Homo sapiens		7.67778070526608		CHEMBL3356891	CHEMBL3267
CC(=O)Nc1nc2ccc(-c3cncc(C#N)c3)cc2s1	P48736	Kd	Homo sapiens		7.356547323513813		CHEMBL3356887	CHEMBL3267
CC(=O)Nc1nc2ccc(-c3cncc(C)c3)cc2s1	P48736	Kd	Homo sapiens		7.886056647693162		CHEMBL3356883	CHEMBL3267
CC(=O)Nc1nc2ccc(-c3cncc(F)c3)cc2s1	P48736	Kd	Homo sapiens		7.443697499232713		CHEMBL3356886	CHEMBL3267
CC(=O)c1ccc(-c2sc(NC(=O)NCCC(=O)NC(C)(C)C)nc2C)cc1	P48736	Kd	Homo sapiens		7.055517327849832		CHEMBL2069328	CHEMBL3267
CC(O)C1C2CCC(CC2)C1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F	P48736	Kd	Homo sapiens		6.107905397309519		CHEMBL3401987	CHEMBL3267
CC1CN(Cc2cn3cc(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CCN1S(C)(=O)=O	P48736	Kd	Homo sapiens		6.906578314837764		CHEMBL2087483	CHEMBL3267
CCCOCCNC(=O)Nc1nc2c(s1)CN(c1cncc(OC)c1)CC2	P48736	Kd	Homo sapiens		10.958607314841776		CHEMBL3586672	CHEMBL3267
CCCn1cnc(CCNC(=O)Nc2nc3c(s2)CN(c2cncc(OC)c2)CC3)c1	P48736	Kd	Homo sapiens		11.0		CHEMBL3586674	CHEMBL3267
CCCn1cnc(CCNC(=O)Nc2nc3ccc(-c4cncc(OC)c4)cc3s2)c1	P48736	Kd	Homo sapiens		8.698970004336019		CHEMBL3356900	CHEMBL3267
CCNC(=O)Nc1nc2c(s1)CN(c1cncc(OC)c1)CC2	P48736	Kd	Homo sapiens		10.18045606445813		CHEMBL3586671	CHEMBL3267
CCNC(=O)Nc1nc2ccc(-c3cncc(OC)c3)cc2s1	P48736	Kd	Homo sapiens		8.154901959985743		CHEMBL3356893	CHEMBL3267
CCOc1cncc(-c2ccc3nc(NC(C)=O)sc3c2)c1	P48736	Kd	Homo sapiens		8.221848749616356		CHEMBL3356885	CHEMBL3267
CCc1ncc(-c2ccc3nc(NC(C)=O)sc3c2)cc1OC	P48736	Kd	Homo sapiens		7.721246399047171		CHEMBL3356890	CHEMBL3267
CCn1cc(N2Cc3nc(-c4cnc(OC)c(OC)c4)ccc3C2=O)cn1	P48736	Kd	Homo sapiens		8.096910013008056		CHEMBL4126707	CHEMBL3267
CCn1cnc(CCNC(=O)Nc2nc3ccc(-c4cncc(OC)c4)cc3s2)c1	P48736	Kd	Homo sapiens		8.698970004336019		CHEMBL3356899	CHEMBL3267
CCn1nnc(CCNC(=O)Nc2nc(C)c(-c3ccc(S(C)(=O)=O)c(F)c3)s2)n1	P48736	Kd	Homo sapiens		7.443697499232713		CHEMBL2071342	CHEMBL3267
COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1OC(C)=O	P48736	Kd	Homo sapiens		7.823908740944319		CHEMBL428496	CHEMBL3267
COCCNC(=O)c1nc2c(N3CCOCC3)nc(-c3cnc(N)nc3)cn2c1C	P48736	Kd	Homo sapiens		7.201349354554732		CHEMBL2058172	CHEMBL3267
COCCS(=O)(=O)Nc1cc(-c2cc3c(c(OCC4CN(C5COC5)CCO4)c2)COC3)cnc1OC	P48736	Kd	Homo sapiens		6.299997602857746		CHEMBL4448491_CHEMBL4579923	CHEMBL3267
COc1cc(-c2cc3c(c(C)n2)C(=O)N(c2cnn(CC(F)(F)F)c2)C3)cnc1OC	P48736	Kd	Homo sapiens		7.853871964321763		CHEMBL4453120	CHEMBL3267
COc1cc(-c2ccc3c(c2)CN(c2cccc(CC#N)c2)C3=O)cnc1OC	P48736	Kd	Homo sapiens		7.455931955649724		CHEMBL4126829	CHEMBL3267
COc1cc(-c2ccc3c(c2)CN(c2cnn(CC#N)c2)C3=O)cnc1OC	P48736	Kd	Homo sapiens		8.221848749616356		CHEMBL4129180	CHEMBL3267
COc1cc(-c2ccc3c(n2)C(C)(C)N(c2cnn(CC(F)(F)F)c2)C3=O)cnc1OC	P48736	Kd	Homo sapiens		7.958607314841775		CHEMBL4128822	CHEMBL3267
COc1cc(-c2ccc3c(n2)C(C)N(c2cnn(CC(F)(F)F)c2)C3=O)cnc1OC	P48736	Kd	Homo sapiens		8.27642098432889		CHEMBL4126773_CHEMBL4130036	CHEMBL3267
COc1cc(-c2ccc3c(n2)CN(c2cn[nH]c2)C3=O)cnc1OC	P48736	Kd	Homo sapiens		7.958607314841775		CHEMBL4125738	CHEMBL3267
