nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(C)S(=O)(=O)NCC1CCC(NC(=O)CCN2CCc3ccccc32)CC1	Q15761	Kd	Homo sapiens		8.744727494896694		CHEMBL2013017	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)CN2C(=O)CCc3cc(Cl)ccc32)CC1	Q15761	Kd	Homo sapiens		8.4089353929735		CHEMBL1829325	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)CN2C(=O)COc3cc(Cl)ccc32)CC1	Q15761	Kd	Homo sapiens		9.522878745280336		CHEMBL1829320	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)CN2CC(C)(C)c3cc(Cl)ccc32)CC1	Q15761	Kd	Homo sapiens		8.958607314841776		CHEMBL2013016	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)CN2CCCc3cc(Cl)ccc32)CC1	Q15761	Kd	Homo sapiens		9.096910013008056		CHEMBL1829326	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)CN2CCOc3cc(Cl)ccc32)CC1	Q15761	Kd	Homo sapiens		9.045757490560677		CHEMBL1829321	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)CN2CCc3c2ccc(F)c3F)CC1	Q15761	Kd	Homo sapiens		8.823908740944319		CHEMBL2013015	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)CN2CCc3cc(Cl)ccc32)CC1	Q15761	Kd	Homo sapiens		9.30102999566398		CHEMBL2013012	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)CN2CCc3cc(F)ccc32)CC1	Q15761	Kd	Homo sapiens		8.397940008672037		CHEMBL2013014	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)Cc2c[nH]c3ccccc23)CC1	Q15761	Kd	Homo sapiens		7.920818753952375		CHEMBL2013028	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)Cc2cn(C)c3ccccc23)CC1	Q15761	Kd	Homo sapiens		8.698970004336019		CHEMBL2013029	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)Cn2c(=O)oc3ccccc32)CC1	Q15761	Kd	Homo sapiens		8.0		CHEMBL2013011	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)Cn2c(=O)sc3cc(Cl)ccc32)CC1	Q15761	Kd	Homo sapiens		9.045757490560677		CHEMBL2013010	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)Cn2ccc3c(Cl)cccc32)CC1	Q15761	Kd	Homo sapiens		8.769551078621726		CHEMBL2013019	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)Cn2ccc3cc(C#N)ccc32)CC1	Q15761	Kd	Homo sapiens		8.2518119729938		CHEMBL2013026	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)Cn2ccc3cc(Cl)ccc32)CC1	Q15761	Kd	Homo sapiens		9.522878745280336		CHEMBL2013020	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)Cn2ccc3cc(F)c(F)cc32)CC1	Q15761	Kd	Homo sapiens		9.045757490560677		CHEMBL2013025	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)Cn2ccc3cc(F)ccc32)CC1	Q15761	Kd	Homo sapiens		8.657577319177793		CHEMBL2013023	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)Cn2ccc3ccc(Cl)cc32)CC1	Q15761	Kd	Homo sapiens		9.0		CHEMBL2013021	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)Cn2ccc3ccc(F)cc32)CC1	Q15761	Kd	Homo sapiens		8.920818753952375		CHEMBL2013024	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)Cn2ccc3cccc(Cl)c32)CC1	Q15761	Kd	Homo sapiens		9.045757490560677		CHEMBL2013022	CHEMBL4561
CC(C)S(=O)(=O)NCC1CCC(NC(=O)Cn2ccc3ccccc32)CC1	Q15761	Kd	Homo sapiens		8.823908740944319		CHEMBL2013018	CHEMBL4561
CC1NC(c2cc(C#N)ccn2)=NC1(c1ccc(F)cc1)c1ccc(F)nc1	Q15761	Kd	Homo sapiens		8.886056647693161		CHEMBL490123_CHEMBL491288	CHEMBL4561
Cc1cc2ccccc2n1CC(=O)NC1CCC(CNS(=O)(=O)C(C)C)CC1	Q15761	Kd	Homo sapiens		8.050609993355089		CHEMBL2013027	CHEMBL4561
Cc1ccc2c(c1)CCN2CC(=O)NC1CCC(CNS(=O)(=O)C(C)C)CC1	Q15761	Kd	Homo sapiens		8.455931955649724		CHEMBL2013013	CHEMBL4561
