nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(=O)NC(Cc1ccccc1)C(O)CNC1CC(C)(C)Cc2[nH]c(CC(C)(C)C)nc21	P07339	Kd	Homo sapiens		6.1249387366083		CHEMBL2158255	CHEMBL2581
CC(=O)NC(Cc1ccccc1)C(O)CNC1CC(C)(C)Cc2nn(CC(C)(C)C)cc21	P07339	Kd	Homo sapiens		7.431798275933005		CHEMBL2158256	CHEMBL2581
CC(=O)NC(Cc1ccccc1)C(O)CNC1CC(C)(C)Cn2nc(CC(C)(C)C)cc21	P07339	Kd	Homo sapiens		7.443697499232713		CHEMBL2158259	CHEMBL2581
CC(=O)NC(Cc1ccccc1)C(O)CNC1CC(C)(C)Oc2ccc(CC(C)(C)C)cc21	P07339	Kd	Homo sapiens		6.920818753952375		CHEMBL2158252	CHEMBL2581
CC(=O)NC(Cc1ccccc1)C(O)CNC1CC(C)(C)Oc2sc(CC(C)(C)C)cc21	P07339	Kd	Homo sapiens		8.004364805402451		CHEMBL2158253	CHEMBL2581
CC(C)(C)OC(=O)NN(C#N)CC(=O)N(Cc1ccccc1)Cc1ccccc1	P07339	Kd	Homo sapiens		11.844663962534938		CHEMBL3342185	CHEMBL2581
CC(C)(C)OC(=O)NN(C#N)CC(=O)N1CCOCC1	P07339	Kd	Homo sapiens		10.958607314841776		CHEMBL3342183	CHEMBL2581
CC(C)C1(C)CC(=O)N(Cc2cccc(C(=O)NCc3ccccc3)c2)C(=N)N1	P07339	Kd	Homo sapiens		5.568636235841012		CHEMBL3401341	CHEMBL2581
CC(NC(=O)c1cc(F)cc(CN2C(=N)NC(C)(C(C)C)CC2=O)c1)c1ccccc1	P07339	Kd	Homo sapiens		6.7447274948966935		CHEMBL3401350	CHEMBL2581
CC1(c2ccc3sccc3c2)CC(=O)N(Cc2cccc(C(=O)NCc3ccccc3)c2)C(=N)N1	P07339	Kd	Homo sapiens		4.711013413208371		CHEMBL3401340	CHEMBL2581
CCCCC(=O)N1CCC(CC2(CCC3CCCCC3)NC(=N)N(C)C2=O)C1	P07339	Kd	Homo sapiens		4.638272163982408		CHEMBL3354245_CHEMBL3354246	CHEMBL2581
CCCCC(=O)N1CCCC(CC2(CCC3CCCCC3)NC(=N)N(C)C2=O)C1	P07339	Kd	Homo sapiens		4.454694646085796		CHEMBL3353637_CHEMBL3354242	CHEMBL2581
CCCCNC(=O)CC(O)C(COCc1ccc(Br)cc1)NC(=O)C(NC(=O)c1ccccn1)C(C)C	P07339	Kd	Homo sapiens		6.325138859262188		CHEMBL114278	CHEMBL2581
CCCCS(=O)(=O)N1CCCC(CC2(CCC3CCCCC3)NC(=N)N(C)C2=O)C1	P07339	Kd	Homo sapiens		4.5934598195660445		CHEMBL3353636	CHEMBL2581
CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1	P07339	Kd	Homo sapiens		8.88941028970075		CHEMBL371064	CHEMBL2581
CCCNC(=O)N1CCCC(CC2(CCC3CCCCC3)NC(=N)N(C)C2=O)C1	P07339	Kd	Homo sapiens		5.552841968657781		CHEMBL3353635	CHEMBL2581
