nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C#Cc1ccc2sc3c(=O)[nH]c(CN(C)C)nc3c2c1	Q9P1W9	Kd	Homo sapiens		7.522878745280337		CHEMBL574168	CHEMBL4523
C=Cc1ccc2sc3c(=O)[nH]c(CN(C)C)nc3c2c1	Q9P1W9	Kd	Homo sapiens		7.468521082957745		CHEMBL573470	CHEMBL4523
CC(=O)Nc1nc(C(=O)Nc2ccncc2N2CCCCC2)cs1	Q9P1W9	Kd	Homo sapiens		5.200659450546418		CHEMBL3103871	CHEMBL4523
CC(C)c1ccc2sc3c(=O)[nH]c(CN(C)C)nc3c2c1	Q9P1W9	Kd	Homo sapiens		7.67778070526608		CHEMBL583691	CHEMBL4523
CC(c1ccccc1)c1ccc2sc3c(=O)[nH]c(CN(C)C)nc3c2c1	Q9P1W9	Kd	Homo sapiens		6.962573502059376		CHEMBL573044	CHEMBL4523
CC12OC(CC(O)C1O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O	Q9P1W9	Kd	Homo sapiens		8.508638306165727		CHEMBL4444272	CHEMBL4523
CC1CC(N)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1	Q9P1W9	Kd	Homo sapiens	8.522878745280337	10.744727494896694		CHEMBL3651966_CHEMBL3651968	CHEMBL4523
CC1CC(N)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3ccccc3F)n2)C1	Q9P1W9	Kd	Homo sapiens		8.397940008672037		CHEMBL3651953	CHEMBL4523
CC1CC(N)CC(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1	Q9P1W9	Kd	Homo sapiens		8.221848749616356		CHEMBL3676300	CHEMBL4523
CC1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1O	Q9P1W9	Kd	Homo sapiens	8.522878745280337	11.69897000433602		CHEMBL3105022_CHEMBL3652007	CHEMBL4523
CC1CN(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)CC(N)C1O	Q9P1W9	Kd	Homo sapiens		11.69897000433602		CHEMBL3105021	CHEMBL4523
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	Q9P1W9	Kd	Homo sapiens		5.301029995663981	5.0	CHEMBL3109278_CHEMBL535	CHEMBL4523
CCc1ccc(-c2ccc3sc4c(=O)[nH]c(CN(C)C)nc4c3c2)cc1	Q9P1W9	Kd	Homo sapiens		7.920818753952375		CHEMBL572550	CHEMBL4523
CCc1ccc2sc3c(=O)[nH]c(CN(C)C)nc3c2c1	Q9P1W9	Kd	Homo sapiens		7.080921907623925		CHEMBL572556	CHEMBL4523
CCn1cc(-c2cc3c(-c4cccc(N5CCN(C)CC5)n4)n[nH]c3cn2)cn1	Q9P1W9	Kd	Homo sapiens		8.522878745280337		CHEMBL3956461	CHEMBL4523
