nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	P29376	Kd	Homo sapiens		6.0506099933550885		CHEMBL1079742_CHEMBL553	CHEMBL5627
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	P29376	Kd	Homo sapiens		5.7447274948966935		CHEMBL3109278_CHEMBL535	CHEMBL5627
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1	P29376	Kd	Homo sapiens		5.494850021680094		CHEMBL215152	CHEMBL5627
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1	P29376	Kd	Homo sapiens		6.795880017344076		CHEMBL574738	CHEMBL5627
CCS(=O)(=O)Nc1ccc2c(c1)C(=C(Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2	P29376	Kd	Homo sapiens		7.2839966563652		CHEMBL514409	CHEMBL5627
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1	P29376	Kd	Homo sapiens		5.657577319177793		CHEMBL428690	CHEMBL5627
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	P29376	Kd	Homo sapiens		7.431798275933005		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL5627
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	P29376	Kd	Homo sapiens		6.259637310505756		CHEMBL24828_CHEMBL533849	CHEMBL5627
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC(O)CN1CCOCC1	P29376	Kd	Homo sapiens		5.376750709602098		CHEMBL1721885	CHEMBL5627
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1	P29376	Kd	Homo sapiens		5.1249387366083		CHEMBL572878	CHEMBL5627
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1	P29376	Kd	Homo sapiens		5.853871964321763		CHEMBL103667	CHEMBL5627
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1	P29376	Kd	Homo sapiens		6.259637310505756		CHEMBL223360	CHEMBL5627
