nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(C)N1CCN(Cc2cc(S(N)(=O)=O)ccc2Oc2ccc(F)c(Cl)c2)CC1	Q07889	Kd	Homo sapiens		4.095284454721319		CHEMBL4641303	CHEMBL2079846
CN(C)Cc1cc(S(N)(=O)=O)ccc1Oc1ccc(F)c(Cl)c1	Q07889	Kd	Homo sapiens		4.2076083105017466		CHEMBL4647579	CHEMBL2079846
CN1CCN(Cc2cc(S(N)(=O)=O)ccc2Oc2ccc(F)c(Cl)c2)CC1	Q07889	Kd	Homo sapiens		5.186419011431808		CHEMBL4639675	CHEMBL2079846
COCCN1CCN(Cc2cc(S(N)(=O)=O)ccc2Oc2ccc(F)c(Cl)c2)CC1	Q07889	Kd	Homo sapiens		4.546681659952962		CHEMBL4637104	CHEMBL2079846
Cc1cc(Cn2c(N3CCNCC3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F	Q07889	Kd	Homo sapiens		6.853871964321763		CHEMBL4214821	CHEMBL2079846
Cc1cc(Nc2ccc(S(N)(=O)=O)cc2)cc(C)c1F	Q07889	Kd	Homo sapiens		4.015922966097169		CHEMBL4637327	CHEMBL2079846
NC1CN(Cc2cc(S(N)(=O)=O)ccc2Oc2ccc(F)c(Cl)c2)C1	Q07889	Kd	Homo sapiens		5.091514981121351		CHEMBL4635376	CHEMBL2079846
NCCCN1CCN(Cc2cc(S(N)(=O)=O)ccc2Oc2ccc(F)c(Cl)c2)CC1	Q07889	Kd	Homo sapiens		4.197910742118268		CHEMBL4637232	CHEMBL2079846
NCCN1CCN(Cc2cc(S(N)(=O)=O)ccc2Oc2ccc(F)c(Cl)c2)CC1	Q07889	Kd	Homo sapiens		4.782516055786093		CHEMBL4648876	CHEMBL2079846
NCCc1cc(S(N)(=O)=O)ccc1Oc1ccc(F)c(Cl)c1	Q07889	Kd	Homo sapiens		5.345823458122039		CHEMBL4636993	CHEMBL2079846
NS(=O)(=O)c1ccc(Nc2cc(F)cc(F)c2)cc1	Q07889	Kd	Homo sapiens		4.6108339156354665		CHEMBL4641887	CHEMBL2079846
NS(=O)(=O)c1ccc(Nc2ccc(F)c(Cl)c2)cc1	Q07889	Kd	Homo sapiens		4.048662481204082		CHEMBL4645078	CHEMBL2079846
NS(=O)(=O)c1ccc(Nc2ccc(F)c(F)c2)c(CN2CCNCC2)c1	Q07889	Kd	Homo sapiens		4.718966632752274		CHEMBL4634878	CHEMBL2079846
NS(=O)(=O)c1ccc(Nc2ccc(F)c(F)c2)cc1	Q07889	Kd	Homo sapiens		4.847711655616943		CHEMBL4633313	CHEMBL2079846
NS(=O)(=O)c1ccc(Nc2ccc(F)cc2F)cc1	Q07889	Kd	Homo sapiens		4.1598939055432425		CHEMBL4634502	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CC2CNC2)c1	Q07889	Kd	Homo sapiens		4.85078088734462		CHEMBL4648789	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CC3(CCNCC3)C2)c1	Q07889	Kd	Homo sapiens		4.13430394008393		CHEMBL4632422	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CC3CNCC3C2)c1	Q07889	Kd	Homo sapiens		4.6108339156354665		CHEMBL4634758	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CCC3(CCNCC3)C2)c1	Q07889	Kd	Homo sapiens		5.505845405981556		CHEMBL4638738	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CCCC2)c1	Q07889	Kd	Homo sapiens		4.876148359032914		CHEMBL4633640	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CCCCC2)c1	Q07889	Kd	Homo sapiens		4.059981844992337		CHEMBL4634938	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CCN(C3CC3)CC2)c1	Q07889	Kd	Homo sapiens		4.638272163982408		CHEMBL4644031	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CCN(C3CCCC3)CC2)c1	Q07889	Kd	Homo sapiens		4.515700160653214		CHEMBL4645686	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CCN(C3CNC3)CC2)c1	Q07889	Kd	Homo sapiens		4.09799710864927		CHEMBL4638123	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CCN(C3COC3)CC2)c1	Q07889	Kd	Homo sapiens		5.244887733604927		CHEMBL4643912	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CCN(CCO)CC2)c1	Q07889	Kd	Homo sapiens		5.511449283499554		CHEMBL4649512	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CCNCC2)c1	Q07889	Kd	Homo sapiens		5.192464971931146		CHEMBL4644134	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)cc1	Q07889	Kd	Homo sapiens		4.127261172527331		CHEMBL4643768	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)c(F)c2)c(CN2CCNCC2)c1	Q07889	Kd	Homo sapiens		4.995678626217358		CHEMBL4642238	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)c(F)c2)cc1	Q07889	Kd	Homo sapiens		4.069050968832477		CHEMBL4636057	CHEMBL2079846
NS(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1	Q07889	Kd	Homo sapiens		4.063486257521107		CHEMBL4638517	CHEMBL2079846
