nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(=O)Nc1cc(C2CN(C(=O)CC(N)Cc3ccc(Cl)cc3)CC2CO)ccc1Cl	P30419	Kd	Homo sapiens		5.308918507877031		CHEMBL3344389	CHEMBL2593
CCCCc1c(C)nc2ccc(OC)cc2c1SCCC#N	P30419	Kd	Homo sapiens		5.772113295386326		CHEMBL2036496	CHEMBL2593
CCCCc1c(C)nc2ccc(OC)cc2c1SCCCC#N	P30419	Kd	Homo sapiens		4.3223930472795065		CHEMBL2036508	CHEMBL2593
CCN1CCC(Oc2ncccc2-c2nc(Cc3c(C)nn(C)c3C)no2)CC1	P30419	Kd	Homo sapiens		6.568636235841013		CHEMBL3754763	CHEMBL2593
CCOC(=O)c1c(C)nc2ccccc2c1SCCC#N	P30419	Kd	Homo sapiens		4.966576244513051		CHEMBL2036504	CHEMBL2593
CCOC(=O)c1c(CC)nc2ccccc2c1SCCC#N	P30419	Kd	Homo sapiens		4.319483190618745		CHEMBL2036505	CHEMBL2593
CCOC(=O)c1cnc2ccc(C)cc2c1SCCC#N	P30419	Kd	Homo sapiens		4.560825260156531		CHEMBL2036637	CHEMBL2593
CCOC(=O)c1cnc2ccc(F)cc2c1SCCC#N	P30419	Kd	Homo sapiens		4.4752145506787775		CHEMBL2036636	CHEMBL2593
CCOC(=O)c1cnc2ccc(OC)cc2c1SCCC#N	P30419	Kd	Homo sapiens		4.7115271994002175		CHEMBL2036502	CHEMBL2593
CCc1c(C)nc2ccc(OC)cc2c1SCCC#N	P30419	Kd	Homo sapiens		4.806041021980814		CHEMBL2036500	CHEMBL2593
COc1ccc(-c2nc(Cc3ccccc3)no2)c(OC2CCNCC2)c1	P30419	Kd	Homo sapiens		5.920818753952375		CHEMBL3754427	CHEMBL2593
COc1ccc(OC2CCNCC2)c(-c2nc(Cc3ccccc3)no2)c1	P30419	Kd	Homo sapiens		5.638272163982407		CHEMBL3754003	CHEMBL2593
COc1cccc(COC(=O)c2sc3ccccc3c2OC2CCNCC2)c1	P30419	Kd	Homo sapiens		5.494850021680094		CHEMBL2312449	CHEMBL2593
COc1cccc(Cc2noc(-c3cc(C)ccc3OC3CCNCC3)n2)c1	P30419	Kd	Homo sapiens		6.1191864077192095		CHEMBL3770262	CHEMBL2593
