nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(C)(C(=O)NC1CCCCC1)c1cn2cc(-c3csc4ccccc34)nc(CCCN)c2n1	P32745	Kd	Homo sapiens		5.431798275933005		CHEMBL165402	CHEMBL2028
CC(C)(C(=O)NCCc1c[nH]c2ccccc12)c1cn2cc(-c3csc4ccccc34)nc(CCCN)c2n1	P32745	Kd	Homo sapiens		5.0		CHEMBL162140	CHEMBL2028
CC(C)(C(=O)NCCc1c[nH]c2ccccc12)c1cn2cc(Cc3ccccc3)nc(CCCN)c2n1	P32745	Kd	Homo sapiens		5.920818753952375		CHEMBL2112934	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3ccc(C#N)cn3)CC2)C1	P32745	Kd	Homo sapiens		7.100015437450608		CHEMBL1079798	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3ccc(Cl)cn3)CC2)C1	P32745	Kd	Homo sapiens		7.040005161671584		CHEMBL1081806	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3ccc(F)c(F)c3)CC2)C1	P32745	Kd	Homo sapiens		7.875040484752088		CHEMBL1076717_CHEMBL1081442	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C1	P32745	Kd	Homo sapiens		7.2400301424456925		CHEMBL1081441	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3ccc4nccn4n3)CC2)C1	P32745	Kd	Homo sapiens		6.620005959834257		CHEMBL1086988	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3ccc4nonc4c3)CC2)C1	P32745	Kd	Homo sapiens		7.700057099977232		CHEMBL1082178	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3ccc4nonc4n3)CC2)C1	P32745	Kd	Homo sapiens		7.709965388637482		CHEMBL1082179	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3ccc4nsnc4n3)CC2)C1	P32745	Kd	Homo sapiens		7.019996628416253		CHEMBL1086987	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3cccc(=O)n3C)CC2)C1	P32745	Kd	Homo sapiens		5.620000528471499		CHEMBL1079799	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3cccc(Cl)n3)CC2)C1	P32745	Kd	Homo sapiens		6.390000296157769		CHEMBL1081805	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3cccc(F)c3)CC2)C1	P32745	Kd	Homo sapiens		6.699991797446188		CHEMBL1080754	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3cccc4nccn34)CC2)C1	P32745	Kd	Homo sapiens		5.899998417198647		CHEMBL1087113	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3cccc4nncn34)CC2)C1	P32745	Kd	Homo sapiens		5.570000775141682		CHEMBL1088611	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3cccc4nonc34)CC2)C1	P32745	Kd	Homo sapiens		7.040005161671584		CHEMBL1079969	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3cccc4nsnc34)CC2)C1	P32745	Kd	Homo sapiens		6.7199910468918125		CHEMBL1081836	CHEMBL2028
CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(=O)N2CCN(c3ccccn3)CC2)C1	P32745	Kd	Homo sapiens		6.480001470881152		CHEMBL1081804	CHEMBL2028
CC(Cc1ccc2nccnc2c1)CN1CC2CCCCC2C(C(=O)N2CCN(c3ccc(F)c(F)c3)CC2)C1	P32745	Kd	Homo sapiens		7.96980521464325		CHEMBL1076709	CHEMBL2028
CC(Cc1ccc2ncnn2c1)CN1CC2CCCCC2C(C(=O)N2CCN(c3ccc(F)c(F)c3)CC2)C1	P32745	Kd	Homo sapiens		7.460046158343602		CHEMBL1076719	CHEMBL2028
