nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(NC4CCC(O)CC4)c3)c2C1	Q12931	Kd	Homo sapiens		6.101823516502322		CHEMBL560895	CHEMBL1075132
CCCNc1cc(-n2c3c(c4c2CC(C)(C)CC4=O)CCN(C)C3)ccc1C(N)=O	Q12931	Kd	Homo sapiens		5.236572006437063		CHEMBL3235339	CHEMBL1075132
CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1	Q12931	Kd	Homo sapiens		7.795880017344076		CHEMBL252164	CHEMBL1075132
CN1CCc2c3c(n(-c4cc(F)c(C(N)=O)c(NC5CCOC5)c4)c2C1)CC(C)(C)CC3=O	Q12931	Kd	Homo sapiens		5.070581074285707		CHEMBL3235333	CHEMBL1075132
CN1CCc2c3c(n(-c4ccc(C(N)=O)c(NC5CCCC5)c4)c2C1)CC(C)(C)CC3=O	Q12931	Kd	Homo sapiens		5.769551078621726		CHEMBL3235335	CHEMBL1075132
CN1CCc2c3c(n(-c4ccc(C(N)=O)c(NC5CCOC5)c4)c2C1)CC(C)(C)CC3=O	Q12931	Kd	Homo sapiens		5.301029995663981		CHEMBL3235334	CHEMBL1075132
CN1CCc2c3c(n(-c4ccc(C(N)=O)c(NC5CCSCC5)c4)c2C1)CC(C)(C)CC3=O	Q12931	Kd	Homo sapiens		5.920818753952375		CHEMBL3235338	CHEMBL1075132
CN1CCc2c3c(n(-c4ccc(C(N)=O)c(NCC(C)(C)C)c4)c2C1)CC(C)(C)CC3=O	Q12931	Kd	Homo sapiens		5.853871964321763		CHEMBL3235344	CHEMBL1075132
CN1CCc2c3c(n(-c4ccc(C(N)=O)c(NCC(F)F)c4)c2C1)CC(C)(C)CC3=O	Q12931	Kd	Homo sapiens		5.130768280269023		CHEMBL3235341	CHEMBL1075132
CN1CCc2c3c(n(-c4ccc(C(N)=O)c(NCC5(C)COC5)c4)c2C1)CC(C)(C)CC3=O	Q12931	Kd	Homo sapiens		5.920818753952375		CHEMBL3235342	CHEMBL1075132
CN1CCc2c3c(n(-c4ccc(C(N)=O)c(NCC5CC5)c4)c2C1)CC(C)(C)CC3=O	Q12931	Kd	Homo sapiens		5.346787486224656		CHEMBL3235336	CHEMBL1075132
COCCNc1cc(-n2c3c(c4c2CC(C)(C)CC4=O)CCN(C)C3)ccc1C(N)=O	Q12931	Kd	Homo sapiens		5.055517327849831		CHEMBL3235337	CHEMBL1075132
COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C	Q12931	Kd	Homo sapiens		7.207608310501746		CHEMBL467399	CHEMBL1075132
Cc1cn(-c2cc(F)c(C(N)=O)c(NC3CCOC3)c2)c2c1C(=O)CC(C)(C)C2	Q12931	Kd	Homo sapiens		5.922632094715843		CHEMBL3104858	CHEMBL1075132
