nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(CN1NNc2c1nc(N)[nH]c2=O)OCP(=O)(O)O	P00492	Kd	Homo sapiens		4.823908740944318		CHEMBL561353	CHEMBL2360
CC(CN1c2nc(N)[nH]c(=O)c2NC1Br)OCP(=O)(O)O	P00492	Kd	Homo sapiens		4.3872161432802645		CHEMBL561552	CHEMBL2360
CCOC(=O)CN(CCn1cnc2c(=O)[nH]c(N)nc21)CCP(=O)(O)O	P00492	Kd	Homo sapiens		7.0		CHEMBL2153476	CHEMBL2360
CCOC(=O)CN(CCn1cnc2c(=O)[nH]cnc21)CCP(=O)(O)O	P00492	Kd	Homo sapiens		5.585026652029182		CHEMBL2153486	CHEMBL2360
COC(=O)C(Cn1cnc2c(=O)[nH]cnc21)OCCP(=O)(O)O	P00492	Kd	Homo sapiens		5.221848749616356		CHEMBL4578350	CHEMBL2360
COC(=O)CCCN(CCn1cnc2c(=O)[nH]c(N)nc21)CCP(=O)(O)O	P00492	Kd	Homo sapiens		7.0		CHEMBL2153478	CHEMBL2360
COC(=O)CCCN(CCn1cnc2c(=O)[nH]cnc21)CCP(=O)(O)O	P00492	Kd	Homo sapiens		4.657577319177793		CHEMBL2153488	CHEMBL2360
COC(=O)CCN(CCn1cnc2c(=O)[nH]c(N)nc21)CCP(=O)(O)O	P00492	Kd	Homo sapiens		6.301029995663981		CHEMBL2153477	CHEMBL2360
N#CCCCN(CCn1cnc2c(=O)[nH]c(N)nc21)CCP(=O)(O)O	P00492	Kd	Homo sapiens		6.221848749616356		CHEMBL2153481	CHEMBL2360
N#CCCCN(CCn1cnc2c(=O)[nH]cnc21)CCP(=O)(O)O	P00492	Kd	Homo sapiens		4.537602002101044		CHEMBL2153491	CHEMBL2360
N#CCCN(CCn1cnc2c(=O)[nH]c(N)nc21)CCP(=O)(O)O	P00492	Kd	Homo sapiens		7.154901959985742		CHEMBL2153480	CHEMBL2360
N#CCCN(CCn1cnc2c(=O)[nH]cnc21)CCP(=O)(O)O	P00492	Kd	Homo sapiens		5.619788758288393		CHEMBL2153490	CHEMBL2360
N#CCN(CCn1cnc2c(=O)[nH]cnc21)CCP(=O)(O)O	P00492	Kd	Homo sapiens		4.455931955649723		CHEMBL2153489	CHEMBL2360
Nc1nc(O)c2ncn(CCCCCCCP(=O)(O)O)c2n1	P00492	Kd	Homo sapiens		5.301029995663981		CHEMBL172844	CHEMBL2360
Nc1nc(O)c2ncn(CCCCCP(=O)(O)O)c2n1	P00492	Kd	Homo sapiens		6.301029995663981		CHEMBL267803	CHEMBL2360
Nc1nc(O)c2ncn(CCCCP(=O)(O)O)c2n1	P00492	Kd	Homo sapiens		4.6777807052660805		CHEMBL19784	CHEMBL2360
Nc1nc(O)c2ncn(COCCCCP(=O)(O)O)c2n1	P00492	Kd	Homo sapiens		6.3979400086720375		CHEMBL177948	CHEMBL2360
Nc1nc(O)c2ncn(COCCP(=O)(O)O)c2n1	P00492	Kd	Homo sapiens		4.508638306165727		CHEMBL20283	CHEMBL2360
Nc1nc2c(c(=O)[nH]1)NC(O)N2CCOCP(=O)(O)O	P00492	Kd	Homo sapiens		4.167491087293763		CHEMBL565171	CHEMBL2360
Nc1nc2c(c(=O)[nH]1)NCN2CC(CF)OCP(=O)(O)O	P00492	Kd	Homo sapiens		4.6439741428068775		CHEMBL541006	CHEMBL2360
Nc1nc2c(c(=O)[nH]1)NCN2CC(CO)OCP(=O)(O)O	P00492	Kd	Homo sapiens		5.229147988357855		CHEMBL561493	CHEMBL2360
Nc1nc2c(c(=O)[nH]1)NCN2CC1COP(=O)(O)CO1	P00492	Kd	Homo sapiens		4.559032926056148		CHEMBL557887_CHEMBL560829	CHEMBL2360
Nc1nc2c(c(=O)[nH]1)NCN2CCOCCP(=O)(O)O	P00492	Kd	Homo sapiens		6.0		CHEMBL552299	CHEMBL2360
Nc1nc2c(c(=O)[nH]1)NCN2CCOCP(=O)(O)O	P00492	Kd	Homo sapiens		4.39509509710731		CHEMBL559509	CHEMBL2360
Nc1nc2c(ccn2C(COCCP(=O)(O)O)COCCP(=O)(O)O)c(=O)[nH]1	P00492	Kd	Homo sapiens		5.301029995663981		CHEMBL4090584	CHEMBL2360
Nc1nc2c(ccn2CC(COCCP(=O)(O)O)COCCP(=O)(O)O)c(=O)[nH]1	P00492	Kd	Homo sapiens		6.0		CHEMBL4066860	CHEMBL2360
Nc1nc2c(ccn2CC(COCCP(=O)(O)O)COCP(=O)(O)O)c(=O)[nH]1	P00492	Kd	Homo sapiens		7.0		CHEMBL4067618	CHEMBL2360
Nc1nc2c(nc(Br)n2C(COCCP(=O)(O)O)COCCP(=O)(O)O)c(=O)[nH]1	P00492	Kd	Homo sapiens		4.721246399047171		CHEMBL4094810	CHEMBL2360
Nc1nc2c(nc(Br)n2CC(CO)OCCP(=O)(O)O)c(=O)[nH]1	P00492	Kd	Homo sapiens		4.886056647693163		CHEMBL4452934	CHEMBL2360
Nc1nc2c(nc(Br)n2CC(COCCP(=O)(O)O)COCCP(=O)(O)O)c(=O)[nH]1	P00492	Kd	Homo sapiens		6.6020599913279625		CHEMBL4061954	CHEMBL2360
Nc1nc2c(nc(Br)n2CC(COCCP(=O)(O)O)COCP(=O)(O)O)c(=O)[nH]1	P00492	Kd	Homo sapiens		7.0		CHEMBL4078513	CHEMBL2360
Nc1nc2c(nc(Br)n2CC(COCCP(=O)(O)O)OCCP(=O)(O)O)c(=O)[nH]1	P00492	Kd	Homo sapiens		6.3979400086720375		CHEMBL4064903	CHEMBL2360
Nc1nc2c(nc(Br)n2CC(COCP(=O)(O)O)COCP(=O)(O)O)c(=O)[nH]1	P00492	Kd	Homo sapiens		5.3979400086720375		CHEMBL4075237	CHEMBL2360
Nc1nc2c(nc(Br)n2CCN(CCOCCP(=O)(O)O)CCP(=O)(O)O)c(=O)[nH]1	P00492	Kd	Homo sapiens		7.397940008672037		CHEMBL3394327	CHEMBL2360
Nc1nc2c(ncn2C(COCCP(=O)(O)O)COCCP(=O)(O)O)c(=O)[nH]1	P00492	Kd	Homo sapiens		6.522878745280337		CHEMBL4090466	CHEMBL2360
Nc1nc2c(ncn2C(COCP(=O)(O)O)COCP(=O)(O)O)c(=O)[nH]1	P00492	Kd	Homo sapiens		4.431798275933005		CHEMBL2325755	CHEMBL2360
Nc1nc2c(ncn2C2CN(C(=O)CCP(=O)(O)O)CC2OCC(O)P(=O)(O)O)c(=O)[nH]1	P00492	Kd	Homo sapiens		8.380889167856244		CHEMBL4277753_CHEMBL4290716	CHEMBL2360
Nc1nc2c(ncn2C2CN(C(=O)CCP(=O)(O)O)CC2OCCP(=O)(O)O)c(=O)[nH]1	P00492	Kd	Homo sapiens		7.522878745280337		CHEMBL4280490	CHEMBL2360
Nc1nc2c(ncn2C2CNCC2OCP(=O)(O)O)c(=O)[nH]1	P00492	Kd	Homo sapiens		4.537602002101044		CHEMBL4283940	CHEMBL2360
