nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C1C2C3CC4C2C(NCC25C6C7C8C6C2C8C75)C2C1C3C42	P25021	Kd	Homo sapiens		5.202871012203447		CHEMBL2432039	CHEMBL1941
C=CCOc1cc(F)c(F)cc1C1CC1CN	P25021	Kd	Homo sapiens		5.470028399232018		CHEMBL3769968	CHEMBL1941
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1	P25021	Kd	Homo sapiens		6.5999976540720455		CHEMBL46102	CHEMBL1941
CC(C)(C)c1ccc(-c2nc3c(N4CCN(Cc5ccc6nccnc6c5)CC4)cccc3[nH]2)cc1	P25021	Kd	Homo sapiens		6.070581074285707		CHEMBL474991	CHEMBL1941
CC1CCCN1CCc1cc2cc(C(=O)c3ccc(F)cc3)ccc2o1	P25021	Kd	Homo sapiens		5.7675121336470125		CHEMBL2031738_CHEMBL555146	CHEMBL1941
CC1CCCN1CCc1cc2cc(C(=O)c3ccc([N+](=O)[O-])cc3)ccc2o1	P25021	Kd	Homo sapiens		6.0347982989740885		CHEMBL2031737	CHEMBL1941
CCN(CC)CCCOC(=O)N1c2ccccc2Sc2ccccc21	P25021	Kd	Homo sapiens		5.853871964321763		CHEMBL519609	CHEMBL1941
CCOC(=O)C12CC1C(n1cnc3c(NC(C4CC4)C4CC4)nc(Cl)nc31)C1OC(C)(C)OC12	P25021	Kd	Homo sapiens		5.195179321278838		CHEMBL4541409	CHEMBL1941
CCOC(=O)N1CCN(CCCOc2ccc(-c3ccc(Cl)cc3)cc2)CC1	P25021	Kd	Homo sapiens		5.2500002511435815		CHEMBL105385	CHEMBL1941
CCOC(=O)N1CCN(CCCOc2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)CC1	P25021	Kd	Homo sapiens		5.079999880484295		CHEMBL318320	CHEMBL1941
CCOC(=O)N1CCN(CCCOc2ccc(-c3cccc(C#N)c3)cc2)CC1	P25021	Kd	Homo sapiens		4.619999985338959		CHEMBL105268	CHEMBL1941
CCOC(=O)N1CCN(CCCOc2ccc(-c3ccccc3[N+](=O)[O-])cc2)CC1	P25021	Kd	Homo sapiens		5.119999756699333		CHEMBL105952	CHEMBL1941
CN(CCc1cccc(F)c1)C1C2C3CC4C5C3CC2C5C41	P25021	Kd	Homo sapiens		5.351639989019069		CHEMBL1643902	CHEMBL1941
CN(CCc1ccccc1)C1C2C3CC4C5C3CC2C5C41	P25021	Kd	Homo sapiens		5.517412230473231		CHEMBL2432058	CHEMBL1941
CN(Cc1ccc2c(c1)OCO2)C1C2C3CC4C5C3CC2C5C41	P25021	Kd	Homo sapiens		5.06971335275448		CHEMBL2432062	CHEMBL1941
CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1	P25021	Kd	Homo sapiens		8.242077643386601		CHEMBL3187365_CHEMBL3544974_CHEMBL504548	CHEMBL1941
CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3	P25021	Kd	Homo sapiens		7.100015437450608		CHEMBL3217984	CHEMBL1941
CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1	P25021	Kd	Homo sapiens		7.090765643090752		CHEMBL3104091	CHEMBL1941
CN=C(S)NCCCCc1c[nH]cn1	P25021	Kd	Homo sapiens		5.107905397309518		CHEMBL12160	CHEMBL1941
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1	P25021	Kd	Homo sapiens		7.200659450546419		CHEMBL1790041	CHEMBL1941
CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1	P25021	Kd	Homo sapiens		8.769551078621726		CHEMBL1627	CHEMBL1941
COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(C)cc2)CC1	P25021	Kd	Homo sapiens		6.082494490447455		CHEMBL490632	CHEMBL1941
COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1	P25021	Kd	Homo sapiens		5.7552282385047056		CHEMBL516088	CHEMBL1941
COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(C)cc2)CC1	P25021	Kd	Homo sapiens		5.937042165915488		CHEMBL476839	CHEMBL1941
COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(F)cc2)CC1	P25021	Kd	Homo sapiens		5.556298712362709		CHEMBL402143_CHEMBL515472	CHEMBL1941
COc1cc(CNC2C3C4CC5C6C4CC3C6C52)cc(OC)c1OC	P25021	Kd	Homo sapiens		5.761201437286083		CHEMBL2432051	CHEMBL1941
COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4	P25021	Kd	Homo sapiens		6.172630726946174		CHEMBL179440_CHEMBL467094	CHEMBL1941
COc1ccc(CN(C)C2C3C4CC5C6C4CC3C6C52)cc1OC	P25021	Kd	Homo sapiens		5.728623128105926		CHEMBL2432056	CHEMBL1941
COc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1OC	P25021	Kd	Homo sapiens		5.445995678988098		CHEMBL2205827	CHEMBL1941
COc1ccc(CNC2C3C4CC5C6C4CC3C6C52)cc1OC	P25021	Kd	Homo sapiens		5.8297382846050425		CHEMBL2432046	CHEMBL1941
COc1ccc2cccc(N3CCN(CCCCn4ncc(=O)n(C)c4=O)CC3)c2c1	P25021	Kd	Homo sapiens		6.519993057042849		CHEMBL199824	CHEMBL1941
COc1cccc(N2CCN(CCCCn3ncc(=O)n(C)c3=O)CC2)c1	P25021	Kd	Homo sapiens		5.6724367398127225		CHEMBL426317	CHEMBL1941
COc1ccccc1N1CCN(CCCCn2ncc(=O)n(C)c2=O)CC1	P25021	Kd	Homo sapiens		5.6724367398127225		CHEMBL2413154	CHEMBL1941
COc1nc(N2CC3C(=O)N(C)C(=N)NC3(c3ccc(F)cc3F)C2)nc(C)c1F	P25021	Kd	Homo sapiens		5.309803919971486		CHEMBL3640290	CHEMBL1941
Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1	P25021	Kd	Homo sapiens		6.7447274948966935		CHEMBL2104993_CHEMBL2204360	CHEMBL1941
Cn1c(=O)cnn(CCCCN2CCN(c3ccccc3OCCF)CC2)c1=O	P25021	Kd	Homo sapiens		5.752763450493236		CHEMBL2413153	CHEMBL1941
Fc1cccc(CCNC2C3C4CC5C6C4CC3C6C52)c1	P25021	Kd	Homo sapiens		5.354283060630396		CHEMBL1643900	CHEMBL1941
Fc1cccc(CNC2C3C4CC5C6C4CC3C6C52)c1	P25021	Kd	Homo sapiens		5.6679657229724825		CHEMBL1643899	CHEMBL1941
N#Cc1ccc(-c2ccc(OCCCN3CCC(N)C3)cc2)cc1	P25021	Kd	Homo sapiens		5.130000141365475		CHEMBL105267	CHEMBL1941
N#Cc1ccc(-c2ccc(OCCCN3CCC(N)CC3)cc2)cc1	P25021	Kd	Homo sapiens		4.469999943783888		CHEMBL102452	CHEMBL1941
N#Cc1ccc(-c2ccc(OCCCN3CCC(O)C3)cc2)cc1	P25021	Kd	Homo sapiens		4.744999923420711		CHEMBL104669_CHEMBL318801	CHEMBL1941
N#Cc1ccc(-c2ccc(OCCCN3CCCC3)cc2)cc1	P25021	Kd	Homo sapiens		4.169999984192581		CHEMBL25688	CHEMBL1941
NCCc1c[nH]cn1	P25021	Kd	Homo sapiens		5.301029995663981		CHEMBL1533310_CHEMBL90	CHEMBL1941
O=C(CCCc1ccccc1)N1c2ccccc2Sc2ccccc21	P25021	Kd	Homo sapiens		5.1249387366083		CHEMBL394755	CHEMBL1941
O=C(OCCN1CCCC1)N1c2ccccc2Sc2ccccc21	P25021	Kd	Homo sapiens		6.267606240177032		CHEMBL481153	CHEMBL1941
OC1C(n2cnc3c(NC(C4CCC4)C4CCC4)nc(Cl)nc32)C2CC2(CCl)C1O	P25021	Kd	Homo sapiens		5.585026652029182		CHEMBL4522864	CHEMBL1941
c1cc2c(cc1CNC1C3C4CC5C6C4CC3C6C51)OCO2	P25021	Kd	Homo sapiens		5.93666664104825		CHEMBL2429890	CHEMBL1941
c1ccc(CCNC2C3C4CC5C6C4CC3C6C52)cc1	P25021	Kd	Homo sapiens		5.409381051793423		CHEMBL2432048	CHEMBL1941
