nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CCC(Oc1cccc(-c2ccccc2-c2cc(-c3cccs3)n(-c3ccc(Cl)cc3)n2)c1)C(=O)O	P15090	Kd	Homo sapiens		8.221848749616356		CHEMBL1782968	CHEMBL2083
CCc1c(-c2ccccc2)c(-c2ccccc2)nn1-c1ccccc1-c1cccc(OCC(=O)O)c1	P15090	Kd	Homo sapiens		7.823908740944319		CHEMBL247920	CHEMBL2083
CCc1c(-c2ccccc2)c(-c2ccccc2)nn1-c1ccccc1-c1ccccc1OCC(=O)O	P15090	Kd	Homo sapiens		6.455931955649724		CHEMBL4280900	CHEMBL2083
COC(C(=O)O)c1cccc(OCc2ccccc2Cl)c1OCc1ccccc1Cl	P15090	Kd	Homo sapiens		7.301029995663981		CHEMBL437489	CHEMBL2083
COc1ccc(S(=O)(=O)NCCCCC(=O)O)c2ccccc12	P15090	Kd	Homo sapiens		6.229147988357855		CHEMBL4292481	CHEMBL2083
COc1ccc(S(=O)(=O)NCc2ccc(C(=O)O)cc2)c2ccccc12	P15090	Kd	Homo sapiens		6.1191864077192095		CHEMBL4278392	CHEMBL2083
COc1ccc(S(=O)(=O)NCc2cccc(C(=O)O)c2)c2ccccc12	P15090	Kd	Homo sapiens		5.673664139071248		CHEMBL4279523	CHEMBL2083
COc1ccc(S(=O)(=O)Nc2cc(C(=O)O)c(F)cc2F)c2ccccc12	P15090	Kd	Homo sapiens		6.638272163982407		CHEMBL4280127	CHEMBL2083
COc1ccc(S(=O)(=O)Nc2cc(C(=O)O)ccc2C)c2ccccc12	P15090	Kd	Homo sapiens		5.559090917934783		CHEMBL4286939	CHEMBL2083
COc1ccc(S(=O)(=O)Nc2cc(C(=O)O)ccc2Cl)c2ccccc12	P15090	Kd	Homo sapiens		6.031517051446063		CHEMBL4279007	CHEMBL2083
COc1ccc(S(=O)(=O)Nc2cc(C(=O)O)ccc2F)c2ccccc12	P15090	Kd	Homo sapiens		6.27642098432889		CHEMBL4295114	CHEMBL2083
COc1ccc(S(=O)(=O)Nc2cc(Cl)cc(C(=O)O)c2)c2ccccc12	P15090	Kd	Homo sapiens		6.086186147616282		CHEMBL4284461	CHEMBL2083
COc1ccc(S(=O)(=O)Nc2cc(F)cc(C(=O)O)c2)c2ccccc12	P15090	Kd	Homo sapiens		5.939302159646387		CHEMBL4286775	CHEMBL2083
COc1ccc(S(=O)(=O)Nc2ccc(C(=O)O)cc2)c2ccccc12	P15090	Kd	Homo sapiens		5.892790030352131		CHEMBL4281855	CHEMBL2083
COc1ccc(S(=O)(=O)Nc2ccc(CC(=O)O)cc2)c2ccccc12	P15090	Kd	Homo sapiens		5.777283528852418		CHEMBL4289068	CHEMBL2083
COc1ccc(S(=O)(=O)Nc2ccc(F)c(C(=O)O)c2)c2ccccc12	P15090	Kd	Homo sapiens		6.6777807052660805		CHEMBL4283424	CHEMBL2083
COc1ccc(S(=O)(=O)Nc2ccc(F)c(C(=O)O)c2F)c2ccccc12	P15090	Kd	Homo sapiens		5.131943638176958		CHEMBL4294166	CHEMBL2083
COc1ccc(S(=O)(=O)Nc2cccc(C(=O)O)c2)c2ccccc12	P15090	Kd	Homo sapiens		6.3979400086720375		CHEMBL4285684	CHEMBL2083
COc1ccc(S(=O)(=O)Nc2cccc(C(=O)O)c2F)c2ccccc12	P15090	Kd	Homo sapiens		5.1651904926767696		CHEMBL4293576	CHEMBL2083
COc1ccc(S(=O)(=O)Nc2cccc(CC(=O)O)c2)c2ccccc12	P15090	Kd	Homo sapiens		6.075720713938117		CHEMBL4293529	CHEMBL2083
COc1ccc(S(=O)(=O)Nc2cccc(CCC(=O)O)c2)c2ccccc12	P15090	Kd	Homo sapiens		6.236572006437062		CHEMBL4282996	CHEMBL2083
Cc1c(C)c(C)c(S(=O)(=O)NCCCCC(=O)O)c(C)c1C	P15090	Kd	Homo sapiens		6.040958607678906		CHEMBL4280730	CHEMBL2083
Cc1cc(C)c(C)c(S(=O)(=O)NCCCCC(=O)O)c1C	P15090	Kd	Homo sapiens		5.709965388637482		CHEMBL4286617	CHEMBL2083
Cc1cc(C)c(S(=O)(=O)NCCCCC(=O)O)c(C)c1	P15090	Kd	Homo sapiens		5.570247719997592		CHEMBL4294524	CHEMBL2083
Clc1ccc2nc(N3CCCCC3)c(-c3nnn[nH]3)c(-c3ccccc3)c2c1	P15090	Kd	Homo sapiens		7.060480747381384		CHEMBL3959018	CHEMBL2083
O=C(O)C(O)c1cccc(OCc2ccccc2Cl)c1OCc1ccccc1Cl	P15090	Kd	Homo sapiens		8.602059991327963		CHEMBL378857	CHEMBL2083
O=C(O)CCCCCNS(=O)(=O)c1cc(Cl)cc(Cl)c1	P15090	Kd	Homo sapiens		5.315154638355588		CHEMBL4281331	CHEMBL2083
O=C(O)CCCCNS(=O)(=O)c1cc(Cl)cc(Cl)c1	P15090	Kd	Homo sapiens		5.924453038607469		CHEMBL4289194	CHEMBL2083
O=C(O)CCCCNS(=O)(=O)c1ccc(Br)c2ccccc12	P15090	Kd	Homo sapiens		5.935542010773082		CHEMBL4285291	CHEMBL2083
O=C(O)CCCCNS(=O)(=O)c1ccc(Cl)c2ccccc12	P15090	Kd	Homo sapiens		5.732828271596986		CHEMBL4277336	CHEMBL2083
O=C(O)CCCCNS(=O)(=O)c1ccc(F)c2ccccc12	P15090	Kd	Homo sapiens		5.665546248849069		CHEMBL4288633	CHEMBL2083
O=C(O)CCCNC(=O)c1cc(Cl)cc(Cl)c1	P15090	Kd	Homo sapiens		5.364516253185088		CHEMBL4288136	CHEMBL2083
O=C(O)CCCNS(=O)(=O)c1cc(Cl)cc(Cl)c1	P15090	Kd	Homo sapiens		5.5934598195660445		CHEMBL4292619	CHEMBL2083
O=C(O)CCNS(=O)(=O)c1cc(Cl)cc(Cl)c1	P15090	Kd	Homo sapiens		5.186419011431808		CHEMBL4284742	CHEMBL2083
O=C(O)COc1cccc(-c2ccccc2-c2cc(-c3ccccc3)n(-c3ccc(Cl)cc3)n2)c1	P15090	Kd	Homo sapiens		7.886056647693162		CHEMBL1782964	CHEMBL2083
O=C(O)COc1cccc(-c2ccccc2-c2cc(-c3ccccc3)n(-c3ccccc3)n2)c1	P15090	Kd	Homo sapiens		7.494850021680094		CHEMBL1782963	CHEMBL2083
