nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C=C(C)n1c(=O)n(CCN2CCC(N(C(=O)CC)c3cc(Cl)ccc3Cl)CC2)c2ccccc21	P25103	Kd	Homo sapiens		6.657577319177793		CHEMBL2313629	CHEMBL249
C=C(C)n1c(=O)n(CCN2CCC(N(C(=O)CC)c3cccc(Cl)c3)CC2)c2ccccc21	P25103	Kd	Homo sapiens		8.55284196865778		CHEMBL2313628	CHEMBL249
C=C(C)n1c(=O)n(CCN2CCC(N(C(=O)OCC)c3ccc(Cl)c(Cl)c3)CC2)c2ccccc21	P25103	Kd	Homo sapiens		9.0		CHEMBL2313630	CHEMBL249
CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1	P25103	Kd	Homo sapiens		9.136677139879543		CHEMBL22870	CHEMBL249
CC(=O)NC1(c2ccccc2)CCN(CC2CC2(C(=O)N(C)Cc2ccccc2)c2ccc(Cl)c(Cl)c2)CC1	P25103	Kd	Homo sapiens		6.886056647693162		CHEMBL1682624_CHEMBL1682625	CHEMBL249
CC(C)(C(=O)NC(C(=O)N1CCOCC1)c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	P25103	Kd	Homo sapiens		6.049998157485963		CHEMBL3104776_CHEMBL3104777	CHEMBL249
CC(C)(C(=O)NC(C(=O)NCCN)c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	P25103	Kd	Homo sapiens		6.499996931948306		CHEMBL3104775	CHEMBL249
CC(C)c1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)C3C)co1	P25103	Kd	Homo sapiens		5.100000128334196		CHEMBL3422015	CHEMBL249
CC(OC1OCCN(Cc2n[nH]c(=O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	P25103	Kd	Homo sapiens		10.100015437450608		CHEMBL1471	CHEMBL249
CC1c2nnc(-c3csc(-c4ccc(F)cc4F)n3)n2CCN1C(=O)c1ccc(-c2cccs2)cc1	P25103	Kd	Homo sapiens		5.899998417198647		CHEMBL3422009	CHEMBL249
CCC(NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1	P25103	Kd	Homo sapiens		4.900000142057633	5.0	CHEMBL10188_CHEMBL275544_CHEMBL430118	CHEMBL249
CCOC(=O)N(c1ccccc1)C1CCN(CCn2c(=O)n(C3CC3)c3ccccc32)CC1	P25103	Kd	Homo sapiens		6.920818753952375		CHEMBL2313631	CHEMBL249
CN(C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C(=O)NCCN1CCOCC1)c1ccccc1	P25103	Kd	Homo sapiens		7.799970733446231		CHEMBL3104786	CHEMBL249
CN(CCN1CCOCC1)C(=O)C(NC(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1	P25103	Kd	Homo sapiens		7.100015437450608		CHEMBL3104778	CHEMBL249
